@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0800057,AC,2003347,EUR,3479409,2003054,20260510,ÉMILE-ADRIEN PINTO
FT0800058,AC,2000283,EUR,4004944,2002332,20260510,ARNAUDE DELORME DU HOARAU
FT0800059,AC,2000642,XAF,4202673,2002350,20260510,GABRIELLE LEBRETON
FT0800060,AC,2002129,XAF,949891,2002928,20260510,JEAN BARBE
FT0800061,AC,2000396,USD,303850,2000141,20260510,ALIX LAMBERT
FT0800062,AC,2002665,USD,4455636,2001960,20260510,BENJAMIN TECHER-FOURNIER
FT0800063,AC,2001662,USD,1957428,2000305,20260510,BERTRAND HUET
FT0800064,AC,2003007,USD,445060,2002738,20260510,LOUISE BLONDEL
FT0800065,AC,2001878,USD,1603395,2002669,20260510,MICHELLE ALLAIN
FT0800066,AC,2001942,USD,3574801,2000650,20260510,MARCELLE-THÉRÈSE GAUTIER
FT0800067,AC,2000403,XAF,3396059,2003137,20260510,PAUL FLEURY
FT0800068,AC,2000866,USD,2450719,2000329,20260510,LUCAS-ARTHUR LEFEBVRE
FT0800069,AC,2002719,USD,1220873,2002064,20260510,BENJAMIN-SÉBASTIEN SAMSON
FT0800070,AC,2002217,USD,1513542,2002759,20260510,THOMAS DUVAL DU HENRY
FT0800071,AC,2001945,EUR,1329230,2001720,20260510,CHARLES TRAORE
FT0800072,AC,2000166,XAF,1587979,2002012,20260510,PHILIPPE LEBON
FT0800073,AC,2002202,USD,4083921,2002453,20260510,MONIQUE DENIS
FT0800074,AC,2001705,USD,1680757,2002052,20260510,ÉLISE-HORTENSE CHRÉTIEN
FT0800075,AC,2002799,EUR,1087223,2001160,20260510,CLÉMENCE-HÉLÈNE DELORME
FT0800076,AC,2000714,XAF,2451815,2000464,20260510,LOUIS CARON
FT0800077,AC,2002761,EUR,4817401,2002106,20260510,LOUISE BLONDEL
FT0800078,AC,2000973,USD,128926,2002931,20260510,CÉCILE PINTO
FT0800079,AC,2002337,USD,654503,2003264,20260510,HÉLÈNE LEFEBVRE
FT0800080,AC,2000240,USD,2404867,2003268,20260510,LAURENT ROBERT
FT0800081,AC,2002373,EUR,3290358,2000102,20260510,MATHILDE VIDAL
FT0800082,AC,2002427,EUR,1299342,2002264,20260510,NATHALIE DU LEMONNIER
FT0800083,AC,2002696,USD,1810047,2002719,20260510,ALEXANDRE DE BOULAY
FT0800084,AC,2002472,USD,1238703,2001026,20260510,VALENTINE ALLAIN
FT0800085,AC,2003339,XAF,817023,2001451,20260510,ANAÏS DANIEL
FT0800086,AC,2000385,XAF,417387,2002587,20260510,MARGOT DE PETIT
FT0800087,AC,2003146,USD,806515,2002140,20260510,LAURENT BÈGUE
FT0800088,AC,2000984,USD,127885,2000911,20260510,SÉBASTIEN DE LA COURTOIS
FT0800089,AC,2001572,USD,4491271,2001077,20260510,VICTOR GRONDIN-ALLAIN
FT0800090,AC,2002844,XAF,139339,2002211,20260510,CAROLINE ALLAIN
FT0800091,AC,2001097,XAF,1429567,2002726,20260510,VICTOR-JACQUES RAYNAUD
FT0800092,AC,2002905,USD,1688009,2001697,20260510,RAYMOND BARRE DU LACROIX
FT0800093,AC,2003294,XAF,38836,2001734,20260510,MARCEL ROUSSET
FT0800094,AC,2003235,EUR,260365,2001993,20260510,MARGOT VINCENT
FT0800095,AC,2001262,USD,4585483,2001801,20260510,JACQUES BOUCHER-BERTRAND
FT0800096,AC,2000173,XAF,2774940,2003329,20260510,DANIELLE GRENIER
FT0800097,AC,2000068,USD,4295431,2001035,20260510,THIBAUT-MARCEL MAHE
FT0800098,AC,2000555,XAF,2550279,2002790,20260510,COLETTE NOËL
FT0800099,AC,2003099,USD,1457767,2003075,20260510,EUGÈNE LAMBERT
FT0800100,AC,2003300,EUR,1514698,2001641,20260510,ANOUK MUNOZ
FT0800101,AC,2001901,USD,4169719,2000436,20260510,FRANÇOIS GUICHARD
FT0800102,AC,2002505,EUR,3575254,2000961,20260510,GILLES-AUGUSTIN LEBRETON
FT0800103,AC,2002017,XAF,3281606,2002657,20260510,CHRISTOPHE PINEAU
FT0800104,AC,2002115,EUR,3976743,2000149,20260510,AUGUSTIN DIJOUX-CHAUVEAU
FT0800105,AC,2002308,USD,3423546,2001816,20260510,SUSAN DEVAUX
FT0800106,AC,2002217,USD,378198,2000011,20260510,THOMAS DUVAL DU HENRY
FT0800107,AC,2000530,XAF,3067522,2002577,20260510,STÉPHANE HUMBERT DE LA LEJEUNE
FT0800108,AC,2002494,XAF,4698022,2001024,20260510,EUGÈNE BESNARD
FT0800109,AC,2000319,EUR,4202487,2003282,20260510,ZACHARIE BAUDRY
FT0800110,AC,2003196,USD,332332,2002154,20260510,BERNADETTE OLLIVIER
FT0800111,AC,2001326,XAF,4406657,2002822,20260510,MARGUERITE RODRIGUEZ LE RIOU
FT0800112,AC,2002616,USD,2423193,2003303,20260510,MARTHE GAUDIN
FT0800113,AC,2002004,XAF,3358020,2000415,20260510,ALICE-MANON GAUDIN
FT0800114,AC,2001774,EUR,1717412,2000271,20260510,LUCIE DU ROCHER
FT0800115,AC,2001859,USD,477221,2003332,20260510,MAURICE GUICHARD-LAMY
FT0800116,AC,2001452,EUR,1691262,2001152,20260510,JÉRÔME HUET
FT0800117,AC,2001559,XAF,603640,2002980,20260510,LUCIE GOMEZ
FT0800118,AC,2000918,EUR,4178744,2000434,20260510,ROBERT LECOMTE
FT0800119,AC,2002534,EUR,3856931,2001583,20260510,BRIGITTE DE LA COLLET
FT0800120,AC,2002871,USD,4535052,2001748,20260510,ANTOINE DE RICHARD
FT0800121,AC,2002763,XAF,864781,2000675,20260510,ÉLISABETH-MONIQUE BONNET
FT0800122,AC,2000932,XAF,4518966,2000462,20260510,PATRICIA MARIE
FT0800123,AC,2003253,EUR,1821742,2003050,20260510,NICOLE FOUQUET DE LA LOPES
FT0800124,AC,2001960,USD,1073210,2001408,20260510,NICOLAS LESAGE
FT0800125,AC,2002015,EUR,1030217,2002237,20260510,MICHÈLE COSTA-LAMBERT
FT0800126,AC,2002620,USD,4707558,2002759,20260510,CLAUDE GAUTIER
FT0800127,AC,2001477,USD,2842166,2002743,20260510,CÉCILE VERDIER-SCHMITT
FT0800128,AC,2000659,XAF,4172539,2003002,20260510,XAVIER LELIÈVRE
FT0800129,AC,2001016,USD,3490065,2003150,20260510,HÉLÈNE HENRY
FT0800130,AC,2002538,EUR,1838995,2000048,20260510,ANTOINE DE LETELLIER
FT0800131,AC,2001307,USD,1770331,2000876,20260510,ÉTIENNE BOULAY
FT0800132,AC,2003238,USD,3166758,2000071,20260510,DAVID LEGRAND
FT0800133,AC,2001442,EUR,690648,2001993,20260510,ANTOINETTE LEROY
FT0800134,AC,2002297,USD,3533104,2001662,20260510,ISAAC POTIER
FT0800135,AC,2001939,XAF,4914944,2002982,20260510,LUC DU LAGARDE
FT0800136,AC,2003332,USD,3065235,2000816,20260510,VICTOR MERCIER
FT0800137,AC,2000098,USD,3320653,2002356,20260510,WILLIAM FAIVRE
FT0800138,AC,2001878,USD,2586406,2000132,20260510,MICHELLE ALLAIN
FT0800139,AC,2002277,EUR,784892,2002498,20260510,DANIELLE HENRY DE LA LEDOUX
FT0800140,AC,2002134,EUR,2054667,2001043,20260510,ROBERT BLANCHARD
FT0800141,AC,2000359,XAF,3194519,2002300,20260510,JOSEPH MICHAUD-GOMES
FT0800142,AC,2002220,EUR,1982035,2002623,20260510,LUCIE-NICOLE LÉVY
FT0800143,AC,2000142,EUR,3594942,2002850,20260510,ÉTIENNE MARIN
FT0800144,AC,2003151,USD,1911097,2003124,20260510,SUSANNE MEUNIER
FT0800145,AC,2000068,USD,197965,2000095,20260510,THIBAUT-MARCEL MAHE
FT0800146,AC,2000405,EUR,645418,2000862,20260510,NATHALIE-ÉDITH DENIS
FT0800147,AC,2000450,XAF,58760,2002066,20260510,DANIELLE HENRY DE LA LEDOUX
FT0800148,AC,2001280,USD,4211238,2001662,20260510,DOMINIQUE LEDOUX
FT0800149,AC,2002640,USD,3326666,2001509,20260510,GUILLAUME RICHARD
FT0800150,AC,2002064,USD,1081620,2003027,20260510,MADELEINE DE ROSSI
FT0800151,AC,2001415,USD,2018915,2001461,20260510,OLIVIER DE LA RIVIÈRE
FT0800152,AC,2002838,EUR,685765,2002237,20260510,PATRICK ROBIN
FT0800153,AC,2001878,USD,367433,2002603,20260510,MICHELLE ALLAIN
FT0800154,AC,2001665,USD,3468484,2001394,20260510,SÉBASTIEN DE SOUSA
FT0800155,AC,2002914,XAF,4397104,2000312,20260510,FRÉDÉRIQUE ARNAUD
FT0800156,AC,2000051,USD,4715097,2001896,20260510,MARTIN PEREIRA
FT0800157,AC,2000564,XAF,4681111,2003014,20260510,ALPHONSE LEDOUX
FT0800158,AC,2000764,USD,1362202,2001280,20260510,ÉLISABETH-MONIQUE BONNET
FT0800159,AC,2001305,XAF,2871723,2000322,20260510,ÉLÉONORE VIDAL
FT0800160,AC,2003183,USD,3854424,2002140,20260510,ARNAUDE DELORME DU HOARAU
FT0800161,AC,2001726,XAF,3337184,2003076,20260510,LUCIE GOMEZ
FT0800162,AC,2001696,XAF,2782077,2001887,20260510,ANAÏS DANIEL
FT0800163,AC,2001199,XAF,2803525,2000216,20260510,PATRICIA RAYMOND-GUILLOU
FT0800164,AC,2002055,EUR,4642325,2001655,20260510,VICTOR DUVAL
FT0800165,AC,2000651,EUR,2873865,2002850,20260510,AURÉLIE-NATHALIE GILLET
FT0800166,AC,2001401,USD,603637,2002419,20260510,PATRICK ROBIN
FT0800167,AC,2002062,USD,4484777,2000876,20260510,LOUISE GERMAIN
FT0800168,AC,2002386,EUR,714613,2000134,20260510,STÉPHANE DU PIERRE
FT0800169,AC,2002867,USD,1199128,2001497,20260510,GILBERT GARCIA
FT0800170,AC,2002006,USD,3056742,2003196,20260510,SUSAN DEVAUX
FT0800171,AC,2001784,EUR,1004035,2002457,20260510,BERNADETTE VERDIER
FT0800172,AC,2000245,USD,4197325,2002620,20260510,SYLVIE MAILLOT-BOUCHER
FT0800173,AC,2002867,USD,4583566,2001677,20260510,GILBERT GARCIA
FT0800174,AC,2002085,EUR,3197203,2001116,20260510,MADELEINE ROY
FT0800175,AC,2000903,EUR,4260905,2002880,20260510,ADÉLAÏDE DUPUIS-DURAND
FT0800176,AC,2002428,EUR,1004164,2002195,20260510,CÉLINA LOISEAU
FT0800177,AC,2000392,USD,1872566,2002580,20260510,MARINE LE BOUCHER
FT0800178,AC,2001661,XAF,2588676,2001817,20260510,DAVID ADAM
FT0800179,AC,2000102,EUR,195681,2001012,20260510,THIERRY-ÉTIENNE BENARD
FT0800180,AC,2000578,USD,1525062,2002600,20260510,MARTIN BAILLY
FT0800181,AC,2003180,XAF,3541989,2000532,20260510,MARTIN-ÉTIENNE BERTHELOT
FT0800182,AC,2001048,USD,1034079,2000742,20260510,VICTOR BENOIT
FT0800183,AC,2002386,EUR,4076665,2002332,20260510,STÉPHANE DU PIERRE
FT0800184,AC,2001229,EUR,4665473,2001487,20260510,MARTINE LE GOFF
FT0800185,AC,2003086,XAF,1771139,2003348,20260510,RICHARD MAILLARD DE PERRIN
FT0800186,AC,2001886,USD,732279,2002961,20260510,ALAIN-GÉRARD TECHER
FT0800187,AC,2001165,EUR,182592,2003041,20260510,STÉPHANE DUMONT LE SCHMITT
FT0800188,AC,2002462,XAF,553250,2002821,20260510,ÉDOUARD BOYER
FT0800189,AC,2001428,USD,2007458,2003238,20260510,AGNÈS-DOROTHÉE TECHER
FT0800190,AC,2001140,XAF,2946238,2000312,20260510,MARC MARTINEZ DE LA MARTY
FT0800191,AC,2001840,XAF,1960390,2000731,20260510,ROBERT BERTHELOT-TOUSSAINT
FT0800192,AC,2000233,EUR,773754,2002281,20260510,MATHILDE VIDAL
FT0800193,AC,2001131,EUR,4106487,2001543,20260510,BERNADETTE ROYER
FT0800194,AC,2001165,EUR,2065562,2001988,20260510,STÉPHANE DUMONT LE SCHMITT
FT0800195,AC,2002346,EUR,3585458,2002486,20260510,ADRIEN RODRIGUEZ
FT0800196,AC,2000075,XAF,4487554,2001706,20260510,MONIQUE DENIS
FT0800197,AC,2000897,XAF,4274715,2001718,20260510,DOMINIQUE LEDOUX
FT0800198,AC,2000411,XAF,2277521,2002513,20260510,FRANCK MARÉCHAL
FT0800199,AC,2003253,EUR,2431994,2002276,20260510,NICOLE FOUQUET DE LA LOPES
FT0800200,AC,2000170,USD,815005,2001624,20260510,CLÉMENCE LÉVÊQUE
FT0800201,AC,2000461,USD,979868,2002231,20260510,MARGARET LEMOINE DE LA GUILLAUME
FT0800202,AC,2002140,USD,3959251,2001405,20260510,CÉCILE RENAULT
FT0800203,AC,2001394,USD,3063118,2000272,20260510,INÈS SCHMITT
FT0800204,AC,2003204,XAF,2422782,2000043,20260510,NOËL LE RENARD
FT0800205,AC,2002233,XAF,63807,2000655,20260510,ZACHARIE BECKER
FT0800206,AC,2002527,USD,4708831,2001748,20260510,CONSTANCE-MARCELLE GEORGES
FT0800207,AC,2002062,USD,1134706,2001026,20260510,LOUISE GERMAIN
FT0800208,AC,2003075,USD,2657303,2000478,20260510,LUCY LEGENDRE
FT0800209,AC,2000259,EUR,1889072,2001159,20260510,PHILIPPINE PARENT
FT0800210,AC,2001965,XAF,3640800,2003204,20260510,WILLIAM DU CLERC
FT0800211,AC,2001163,USD,2863966,2001458,20260510,ODETTE GUILBERT
FT0800212,AC,2002140,USD,53433,2000417,20260510,CÉCILE RENAULT
FT0800213,AC,2002522,EUR,4346736,2003116,20260510,AMÉLIE-ANTOINETTE DAVID
FT0800214,AC,2000816,USD,3741325,2001859,20260510,VALENTINE COSTE
FT0800215,AC,2003041,EUR,2000370,2002258,20260510,JACQUES ROY
FT0800216,AC,2003147,USD,4733788,2002640,20260510,FRÉDÉRIQUE RÉMY
FT0800217,AC,2001616,EUR,3770425,2000022,20260510,AURÉLIE-NATHALIE GILLET
FT0800218,AC,2001871,XAF,4949972,2002998,20260510,MARGAUD RAYNAUD DU DELORME
FT0800219,AC,2001157,XAF,1552458,2003162,20260510,STÉPHANE VALLÉE
FT0800220,AC,2003240,USD,4383469,2002065,20260510,ROLAND HUET
FT0800221,AC,2001698,USD,124572,2003155,20260510,LUC DE LA GRENIER
FT0800222,AC,2002386,EUR,1518091,2002258,20260510,STÉPHANE DU PIERRE
FT0800223,AC,2001002,USD,3572687,2000578,20260510,THOMAS BESNARD
FT0800224,AC,2002538,EUR,3549532,2000756,20260510,ANTOINE DE LETELLIER
FT0800225,AC,2001135,EUR,646209,2001724,20260510,MARYSE-DOMINIQUE PAUL
FT0800226,AC,2000503,XAF,735862,2000542,20260510,HENRI MUNOZ
FT0800227,AC,2002509,USD,679443,2002591,20260510,CÉCILE LUCAS
FT0800228,AC,2001415,USD,2665008,2003303,20260510,OLIVIER DE LA RIVIÈRE
FT0800229,AC,2000550,XAF,31285,2002123,20260510,GENEVIÈVE BOULANGER
FT0800230,AC,2002616,USD,2188632,2000911,20260510,MARTHE GAUDIN
FT0800231,AC,2003341,USD,1130482,2003027,20260510,ZOÉ-COLETTE LOUIS
FT0800232,AC,2000109,USD,1408744,2003150,20260510,NICOLE FOUQUET DE LA LOPES
FT0800233,AC,2002993,XAF,4110356,2002307,20260510,GILBERT AUBERT
FT0800234,AC,2003125,XAF,86804,2002028,20260510,CÉCILE-HORTENSE FERNANDES
FT0800235,AC,2003167,XAF,311202,2003119,20260510,JULIETTE LACROIX DE MAHE
FT0800236,AC,2001656,XAF,3266525,2000623,20260510,MARGAUD RAYNAUD DU DELORME
FT0800237,AC,2001920,XAF,3934080,2000490,20260510,DANIEL MEUNIER
FT0800238,AC,2000860,EUR,4149038,2000918,20260510,ROLAND LACROIX-BARTHELEMY
FT0800239,AC,2001933,XAF,872972,2001314,20260510,ÉLISE SIMON
FT0800240,AC,2000779,EUR,2184327,2002366,20260510,VINCENT BOULANGER
FT0800241,AC,2003174,EUR,17717,2002284,20260510,JEAN-ROGER LÉGER
FT0800242,AC,2002332,EUR,1435309,2000904,20260510,JEANNE MARCHAL
FT0800243,AC,2003258,XAF,3830359,2000990,20260510,GÉRARD-LAURENT ROCHER
FT0800244,AC,2002015,EUR,1332003,2001641,20260510,MICHÈLE COSTA-LAMBERT
FT0800245,AC,2001173,EUR,3373457,2001773,20260510,ÉRIC COSTA
FT0800246,AC,2002489,EUR,1832945,2003187,20260510,BENJAMIN NEVEU DU MICHEL
FT0800247,AC,2000961,EUR,3846028,2000629,20260510,CAROLINE GRONDIN
FT0800248,AC,2000819,XAF,1978105,2001117,20260510,ANTOINE DE RICHARD
FT0800249,AC,2000897,XAF,271249,2002752,20260510,DOMINIQUE LEDOUX
FT0800250,AC,2000367,EUR,4253565,2000770,20260510,CÉCILE LUCAS
FT0800251,AC,2001016,USD,4847059,2000272,20260510,HÉLÈNE HENRY
FT0800252,AC,2000715,XAF,250552,2001925,20260510,PHILIPPINE BOUTIN
FT0800253,AC,2001797,XAF,4444327,2000969,20260510,JÉRÔME CHARPENTIER-RAMOS
FT0800254,AC,2001709,EUR,3008575,2000457,20260510,EMMANUELLE BLIN
FT0800255,AC,2001839,USD,4260661,2002852,20260510,DANIEL DIDIER
FT0800256,AC,2001969,XAF,2129983,2002098,20260510,AUGUSTIN PERON
FT0800257,AC,2002464,EUR,202154,2000928,20260510,FRANCK LE FABRE
FT0800258,AC,2001458,USD,2120931,2000304,20260510,TRISTAN ROYER
FT0800259,AC,2003265,USD,2452533,2001370,20260510,INÈS FOURNIER
FT0800260,AC,2000662,XAF,356701,2000308,20260510,ROBERT LECOMTE
FT0800261,AC,2001083,XAF,4362935,2001645,20260510,ISAAC LECOMTE
FT0800262,AC,2000278,XAF,4885667,2000976,20260510,CAMILLE BRIAND
FT0800263,AC,2002005,XAF,128186,2002100,20260510,ÉLODIE DE LA GOMEZ
FT0800264,AC,2001047,USD,944053,2002102,20260510,WILLIAM MAILLARD DU ALBERT
FT0800265,AC,2003340,XAF,2280170,2003209,20260510,VICTOR DUVAL
FT0800266,AC,2003209,XAF,4824191,2001756,20260510,PÉNÉLOPE DE SOUSA DE LA SALMON
FT0800267,AC,2002203,XAF,1648455,2002657,20260510,AGATHE LEMOINE
FT0800268,AC,2002714,USD,984407,2000573,20260510,ISABELLE COLAS LE GONZALEZ
FT0800269,AC,2000330,XAF,1597495,2002858,20260510,LUC FERRAND
FT0800270,AC,2002348,XAF,4205283,2000588,20260510,ANOUK TEIXEIRA DU JOSEPH
FT0800271,AC,2002583,XAF,1585827,2002066,20260510,JOSEPH DELATTRE
FT0800272,AC,2001662,USD,3081994,2000357,20260510,BERTRAND HUET
FT0800273,AC,2003331,EUR,3129645,2003282,20260510,PIERRE LE COSTA
FT0800274,AC,2001846,XAF,4269096,2000293,20260510,ISAAC POTIER
FT0800275,AC,2000775,USD,1358966,2002308,20260510,SUZANNE BOYER
FT0800276,AC,2002579,EUR,1929400,2001764,20260510,TIMOTHÉE DU BOULAY
FT0800277,AC,2001225,USD,3987918,2002189,20260510,JULIEN JOLY
FT0800278,AC,2003325,EUR,4513520,2000786,20260510,HUGUES MAILLOT
FT0800279,AC,2000419,USD,3194021,2000764,20260510,ÉDOUARD BOYER
FT0800280,AC,2003337,XAF,4668046,2000850,20260510,CLÉMENCE-HÉLÈNE DELORME
FT0800281,AC,2002267,XAF,159747,2002815,20260510,RENÉ LAURENT
FT0800282,AC,2003294,XAF,3190167,2001441,20260510,MARCEL ROUSSET
FT0800283,AC,2001547,XAF,336712,2000487,20260510,JACQUES GUILLAUME
FT0800284,AC,2000929,USD,379085,2001801,20260510,LUC FERRAND
FT0800285,AC,2000957,USD,517689,2001937,20260510,ALPHONSE MORIN
FT0800286,AC,2000126,XAF,840539,2000778,20260510,MICHEL FLEURY-CHARTIER
FT0800287,AC,2002207,USD,857251,2001225,20260510,RENÉE CARLIER
FT0800288,AC,2000010,USD,88916,2001698,20260510,CATHERINE DU LEROY
FT0800289,AC,2001405,USD,4311557,2000218,20260510,DANIEL GILLET
FT0800290,AC,2001124,XAF,1706012,2002899,20260510,ÉLÉONORE PRUVOST LE VAILLANT
FT0800291,AC,2000318,XAF,4145482,2003229,20260510,ZOÉ PELTIER
FT0800292,AC,2002537,USD,3488532,2000765,20260510,VICTOIRE MEUNIER LE BODIN
FT0800293,AC,2003312,XAF,436579,2001456,20260510,CHARLES MAILLET
FT0800294,AC,2002115,EUR,2152446,2002593,20260510,AUGUSTIN DIJOUX-CHAUVEAU
FT0800295,AC,2002547,EUR,1343616,2001116,20260510,AIMÉE LAURENT
FT0800296,AC,2002581,EUR,822859,2000375,20260510,THIERRY-ÉTIENNE BENARD
FT0800297,AC,2000900,USD,1194743,2002834,20260510,ÉDOUARD DE LA BLONDEL
FT0800298,AC,2001135,EUR,4071749,2000745,20260510,MARYSE-DOMINIQUE PAUL
FT0800299,AC,2000301,EUR,3487099,2002015,20260510,GEORGES FLEURY
FT0800300,AC,2002526,EUR,233272,2001941,20260510,ÉLISE SIMON
FT0800301,AC,2001460,USD,3017397,2001886,20260510,BERNADETTE VERDIER
FT0800302,AC,2001737,XAF,1434262,2003077,20260510,MARINE LE MASSON
FT0800303,AC,2002620,USD,1015033,2000239,20260510,CLAUDE GAUTIER
FT0800304,AC,2003079,XAF,1046118,2002636,20260510,NOËL FERNANDES
FT0800305,AC,2001446,XAF,3282280,2002865,20260510,ARNAUDE DELORME DU HOARAU
FT0800306,AC,2002620,USD,844567,2002669,20260510,CLAUDE GAUTIER
FT0800307,AC,2001774,EUR,3527710,2003054,20260510,LUCIE DU ROCHER
FT0800308,AC,2003022,EUR,2304211,2002761,20260510,ZOÉ FOUCHER
FT0800309,AC,2000692,XAF,4796967,2002376,20260510,JÉRÔME DUFOUR
FT0800310,AC,2002172,XAF,1111842,2001413,20260510,CAROLINE ALLAIN
FT0800311,AC,2000353,EUR,1189781,2002155,20260510,CHRISTINE LAROCHE
FT0800312,AC,2001763,EUR,894922,2002440,20260510,SÉBASTIEN DE LA COURTOIS
FT0800313,AC,2003278,EUR,865330,2003107,20260510,BENJAMIN TECHER-FOURNIER
FT0800314,AC,2001103,XAF,3149868,2003232,20260510,DIANE VALLET
FT0800315,AC,2002623,EUR,3409952,2001312,20260510,ROBERT LECOMTE
FT0800316,AC,2001757,USD,580886,2000828,20260510,AIMÉ DE GRONDIN
FT0800317,AC,2003304,EUR,1128934,2000375,20260510,MARTINE DE LA LECOQ
FT0800318,AC,2000353,EUR,48187,2000697,20260510,CHRISTINE LAROCHE
FT0800319,AC,2001180,EUR,2114594,2001804,20260510,ALPHONSE GUILLOU
FT0800320,AC,2001796,EUR,4229077,2002683,20260510,MARGARET KLEIN-MERLE
