@ID,ACCOUNT.NUMBER,BOOKING.DATE,VALUE.DATE,AMOUNT,TRANSACTION.CODE,TRANS.REFERENCE
SFT080006101,2000396,20260510,20260510,-303850,2,FT0800061
SFT080006102,2000141,20260510,20260510,303850,1,FT0800061
SFT080006201,2002665,20260510,20260510,-4455636,2,FT0800062
SFT080006202,2001960,20260510,20260510,4455636,1,FT0800062
SFT080006301,2001662,20260510,20260510,-1957428,2,FT0800063
SFT080006302,2000305,20260510,20260510,1957428,1,FT0800063
SFT080006401,2003007,20260510,20260510,-445060,2,FT0800064
SFT080006402,2002738,20260510,20260510,445060,1,FT0800064
SFT080006501,2001878,20260510,20260510,-1603395,2,FT0800065
SFT080006502,2002669,20260510,20260510,1603395,1,FT0800065
SFT080006601,2001942,20260510,20260510,-3574801,2,FT0800066
SFT080006602,2000650,20260510,20260510,3574801,1,FT0800066
SFT080006701,2000403,20260510,20260510,-3396059,2,FT0800067
SFT080006702,2003137,20260510,20260510,3396059,1,FT0800067
SFT080006801,2000866,20260510,20260510,-2450719,2,FT0800068
SFT080006802,2000329,20260510,20260510,2450719,1,FT0800068
SFT080006901,2002719,20260510,20260510,-1220873,2,FT0800069
SFT080006902,2002064,20260510,20260510,1220873,1,FT0800069
SFT080007001,2002217,20260510,20260510,-1513542,2,FT0800070
SFT080007002,2002759,20260510,20260510,1513542,1,FT0800070
SFT080007101,2001945,20260510,20260510,-1329230,2,FT0800071
SFT080007102,2001720,20260510,20260510,1329230,1,FT0800071
SFT080007201,2000166,20260510,20260510,-1587979,2,FT0800072
SFT080007202,2002012,20260510,20260510,1587979,1,FT0800072
SFT080007301,2002202,20260510,20260510,-4083921,2,FT0800073
SFT080007302,2002453,20260510,20260510,4083921,1,FT0800073
SFT080007401,2001705,20260510,20260510,-1680757,2,FT0800074
SFT080007402,2002052,20260510,20260510,1680757,1,FT0800074
SFT080007501,2002799,20260510,20260510,-1087223,2,FT0800075
SFT080007502,2001160,20260510,20260510,1087223,1,FT0800075
SFT080007601,2000714,20260510,20260510,-2451815,2,FT0800076
SFT080007602,2000464,20260510,20260510,2451815,1,FT0800076
SFT080007701,2002761,20260510,20260510,-4817401,2,FT0800077
SFT080007702,2002106,20260510,20260510,4817401,1,FT0800077
SFT080007801,2000973,20260510,20260510,-128926,2,FT0800078
SFT080007802,2002931,20260510,20260510,128926,1,FT0800078
SFT080007901,2002337,20260510,20260510,-654503,2,FT0800079
SFT080007902,2003264,20260510,20260510,654503,1,FT0800079
SFT080008001,2000240,20260510,20260510,-2404867,2,FT0800080
SFT080008002,2003268,20260510,20260510,2404867,1,FT0800080
SFT080008101,2002373,20260510,20260510,-3290358,2,FT0800081
SFT080008102,2000102,20260510,20260510,3290358,1,FT0800081
SFT080008201,2002427,20260510,20260510,-1299342,2,FT0800082
SFT080008202,2002264,20260510,20260510,1299342,1,FT0800082
SFT080008301,2002696,20260510,20260510,-1810047,2,FT0800083
SFT080008302,2002719,20260510,20260510,1810047,1,FT0800083
SFT080008401,2002472,20260510,20260510,-1238703,2,FT0800084
SFT080008402,2001026,20260510,20260510,1238703,1,FT0800084
SFT080008501,2003339,20260510,20260510,-817023,2,FT0800085
SFT080008502,2001451,20260510,20260510,817023,1,FT0800085
SFT080008601,2000385,20260510,20260510,-417387,2,FT0800086
SFT080008602,2002587,20260510,20260510,417387,1,FT0800086
SFT080008701,2003146,20260510,20260510,-806515,2,FT0800087
SFT080008702,2002140,20260510,20260510,806515,1,FT0800087
SFT080008801,2000984,20260510,20260510,-127885,2,FT0800088
SFT080008802,2000911,20260510,20260510,127885,1,FT0800088
SFT080008901,2001572,20260510,20260510,-4491271,2,FT0800089
SFT080008902,2001077,20260510,20260510,4491271,1,FT0800089
SFT080009001,2002844,20260510,20260510,-139339,2,FT0800090
SFT080009002,2002211,20260510,20260510,139339,1,FT0800090
SFT080009101,2001097,20260510,20260510,-1429567,2,FT0800091
SFT080009102,2002726,20260510,20260510,1429567,1,FT0800091
SFT080009201,2002905,20260510,20260510,-1688009,2,FT0800092
SFT080009202,2001697,20260510,20260510,1688009,1,FT0800092
SFT080009301,2003294,20260510,20260510,-38836,2,FT0800093
SFT080009302,2001734,20260510,20260510,38836,1,FT0800093
SFT080009401,2003235,20260510,20260510,-260365,2,FT0800094
SFT080009402,2001993,20260510,20260510,260365,1,FT0800094
SFT080009501,2001262,20260510,20260510,-4585483,2,FT0800095
SFT080009502,2001801,20260510,20260510,4585483,1,FT0800095
SFT080009601,2000173,20260510,20260510,-2774940,2,FT0800096
SFT080009602,2003329,20260510,20260510,2774940,1,FT0800096
SFT080009701,2000068,20260510,20260510,-4295431,2,FT0800097
SFT080009702,2001035,20260510,20260510,4295431,1,FT0800097
SFT080009801,2000555,20260510,20260510,-2550279,2,FT0800098
SFT080009802,2002790,20260510,20260510,2550279,1,FT0800098
SFT080009901,2003099,20260510,20260510,-1457767,2,FT0800099
SFT080009902,2003075,20260510,20260510,1457767,1,FT0800099
SFT080010001,2003300,20260510,20260510,-1514698,2,FT0800100
SFT080010002,2001641,20260510,20260510,1514698,1,FT0800100
SFT080010101,2001901,20260510,20260510,-4169719,2,FT0800101
SFT080010102,2000436,20260510,20260510,4169719,1,FT0800101
SFT080010201,2002505,20260510,20260510,-3575254,2,FT0800102
SFT080010202,2000961,20260510,20260510,3575254,1,FT0800102
SFT080010301,2002017,20260510,20260510,-3281606,2,FT0800103
SFT080010302,2002657,20260510,20260510,3281606,1,FT0800103
SFT080010401,2002115,20260510,20260510,-3976743,2,FT0800104
SFT080010402,2000149,20260510,20260510,3976743,1,FT0800104
SFT080010501,2002308,20260510,20260510,-3423546,2,FT0800105
SFT080010502,2001816,20260510,20260510,3423546,1,FT0800105
SFT080010601,2002217,20260510,20260510,-378198,2,FT0800106
SFT080010602,2000011,20260510,20260510,378198,1,FT0800106
SFT080010701,2000530,20260510,20260510,-3067522,2,FT0800107
SFT080010702,2002577,20260510,20260510,3067522,1,FT0800107
SFT080010801,2002494,20260510,20260510,-4698022,2,FT0800108
SFT080010802,2001024,20260510,20260510,4698022,1,FT0800108
SFT080010901,2000319,20260510,20260510,-4202487,2,FT0800109
SFT080010902,2003282,20260510,20260510,4202487,1,FT0800109
SFT080011001,2003196,20260510,20260510,-332332,2,FT0800110
SFT080011002,2002154,20260510,20260510,332332,1,FT0800110
SFT080011101,2001326,20260510,20260510,-4406657,2,FT0800111
SFT080011102,2002822,20260510,20260510,4406657,1,FT0800111
SFT080011201,2002616,20260510,20260510,-2423193,2,FT0800112
SFT080011202,2003303,20260510,20260510,2423193,1,FT0800112
SFT080011301,2002004,20260510,20260510,-3358020,2,FT0800113
SFT080011302,2000415,20260510,20260510,3358020,1,FT0800113
SFT080011401,2001774,20260510,20260510,-1717412,2,FT0800114
SFT080011402,2000271,20260510,20260510,1717412,1,FT0800114
SFT080011501,2001859,20260510,20260510,-477221,2,FT0800115
SFT080011502,2003332,20260510,20260510,477221,1,FT0800115
SFT080011601,2001452,20260510,20260510,-1691262,2,FT0800116
SFT080011602,2001152,20260510,20260510,1691262,1,FT0800116
SFT080011701,2001559,20260510,20260510,-603640,2,FT0800117
SFT080011702,2002980,20260510,20260510,603640,1,FT0800117
SFT080011801,2000918,20260510,20260510,-4178744,2,FT0800118
SFT080011802,2000434,20260510,20260510,4178744,1,FT0800118
SFT080011901,2002534,20260510,20260510,-3856931,2,FT0800119
SFT080011902,2001583,20260510,20260510,3856931,1,FT0800119
SFT080012001,2002871,20260510,20260510,-4535052,2,FT0800120
SFT080012002,2001748,20260510,20260510,4535052,1,FT0800120
SFT080012101,2002763,20260510,20260510,-864781,2,FT0800121
SFT080012102,2000675,20260510,20260510,864781,1,FT0800121
SFT080012201,2000932,20260510,20260510,-4518966,2,FT0800122
SFT080012202,2000462,20260510,20260510,4518966,1,FT0800122
SFT080012301,2003253,20260510,20260510,-1821742,2,FT0800123
SFT080012302,2003050,20260510,20260510,1821742,1,FT0800123
SFT080012401,2001960,20260510,20260510,-1073210,2,FT0800124
SFT080012402,2001408,20260510,20260510,1073210,1,FT0800124
SFT080012501,2002015,20260510,20260510,-1030217,2,FT0800125
SFT080012502,2002237,20260510,20260510,1030217,1,FT0800125
SFT080012601,2002620,20260510,20260510,-4707558,2,FT0800126
SFT080012602,2002759,20260510,20260510,4707558,1,FT0800126
SFT080012701,2001477,20260510,20260510,-2842166,2,FT0800127
SFT080012702,2002743,20260510,20260510,2842166,1,FT0800127
SFT080012801,2000659,20260510,20260510,-4172539,2,FT0800128
SFT080012802,2003002,20260510,20260510,4172539,1,FT0800128
SFT080012901,2001016,20260510,20260510,-3490065,2,FT0800129
SFT080012902,2003150,20260510,20260510,3490065,1,FT0800129
SFT080013001,2002538,20260510,20260510,-1838995,2,FT0800130
SFT080013002,2000048,20260510,20260510,1838995,1,FT0800130
SFT080013101,2001307,20260510,20260510,-1770331,2,FT0800131
SFT080013102,2000876,20260510,20260510,1770331,1,FT0800131
SFT080013201,2003238,20260510,20260510,-3166758,2,FT0800132
SFT080013202,2000071,20260510,20260510,3166758,1,FT0800132
SFT080013301,2001442,20260510,20260510,-690648,2,FT0800133
SFT080013302,2001993,20260510,20260510,690648,1,FT0800133
SFT080013401,2002297,20260510,20260510,-3533104,2,FT0800134
SFT080013402,2001662,20260510,20260510,3533104,1,FT0800134
SFT080013501,2001939,20260510,20260510,-4914944,2,FT0800135
SFT080013502,2002982,20260510,20260510,4914944,1,FT0800135
SFT080013601,2003332,20260510,20260510,-3065235,2,FT0800136
SFT080013602,2000816,20260510,20260510,3065235,1,FT0800136
SFT080013701,2000098,20260510,20260510,-3320653,2,FT0800137
SFT080013702,2002356,20260510,20260510,3320653,1,FT0800137
SFT080013801,2001878,20260510,20260510,-2586406,2,FT0800138
SFT080013802,2000132,20260510,20260510,2586406,1,FT0800138
SFT080013901,2002277,20260510,20260510,-784892,2,FT0800139
SFT080013902,2002498,20260510,20260510,784892,1,FT0800139
SFT080014001,2002134,20260510,20260510,-2054667,2,FT0800140
SFT080014002,2001043,20260510,20260510,2054667,1,FT0800140
SFT080014101,2000359,20260510,20260510,-3194519,2,FT0800141
SFT080014102,2002300,20260510,20260510,3194519,1,FT0800141
SFT080014201,2002220,20260510,20260510,-1982035,2,FT0800142
SFT080014202,2002623,20260510,20260510,1982035,1,FT0800142
SFT080014301,2000142,20260510,20260510,-3594942,2,FT0800143
SFT080014302,2002850,20260510,20260510,3594942,1,FT0800143
SFT080014401,2003151,20260510,20260510,-1911097,2,FT0800144
SFT080014402,2003124,20260510,20260510,1911097,1,FT0800144
SFT080014501,2000068,20260510,20260510,-197965,2,FT0800145
SFT080014502,2000095,20260510,20260510,197965,1,FT0800145
SFT080014601,2000405,20260510,20260510,-645418,2,FT0800146
SFT080014602,2000862,20260510,20260510,645418,1,FT0800146
SFT080014701,2000450,20260510,20260510,-58760,2,FT0800147
SFT080014702,2002066,20260510,20260510,58760,1,FT0800147
SFT080014801,2001280,20260510,20260510,-4211238,2,FT0800148
SFT080014802,2001662,20260510,20260510,4211238,1,FT0800148
SFT080014901,2002640,20260510,20260510,-3326666,2,FT0800149
SFT080014902,2001509,20260510,20260510,3326666,1,FT0800149
SFT080015001,2002064,20260510,20260510,-1081620,2,FT0800150
SFT080015002,2003027,20260510,20260510,1081620,1,FT0800150
SFT080015101,2001415,20260510,20260510,-2018915,2,FT0800151
SFT080015102,2001461,20260510,20260510,2018915,1,FT0800151
SFT080015201,2002838,20260510,20260510,-685765,2,FT0800152
SFT080015202,2002237,20260510,20260510,685765,1,FT0800152
SFT080015301,2001878,20260510,20260510,-367433,2,FT0800153
SFT080015302,2002603,20260510,20260510,367433,1,FT0800153
SFT080015401,2001665,20260510,20260510,-3468484,2,FT0800154
SFT080015402,2001394,20260510,20260510,3468484,1,FT0800154
SFT080015501,2002914,20260510,20260510,-4397104,2,FT0800155
SFT080015502,2000312,20260510,20260510,4397104,1,FT0800155
SFT080015601,2000051,20260510,20260510,-4715097,2,FT0800156
SFT080015602,2001896,20260510,20260510,4715097,1,FT0800156
SFT080015701,2000564,20260510,20260510,-4681111,2,FT0800157
SFT080015702,2003014,20260510,20260510,4681111,1,FT0800157
SFT080015801,2000764,20260510,20260510,-1362202,2,FT0800158
SFT080015802,2001280,20260510,20260510,1362202,1,FT0800158
SFT080015901,2001305,20260510,20260510,-2871723,2,FT0800159
SFT080015902,2000322,20260510,20260510,2871723,1,FT0800159
SFT080016001,2003183,20260510,20260510,-3854424,2,FT0800160
SFT080016002,2002140,20260510,20260510,3854424,1,FT0800160
SFT080016101,2001726,20260510,20260510,-3337184,2,FT0800161
SFT080016102,2003076,20260510,20260510,3337184,1,FT0800161
SFT080016201,2001696,20260510,20260510,-2782077,2,FT0800162
SFT080016202,2001887,20260510,20260510,2782077,1,FT0800162
SFT080016301,2001199,20260510,20260510,-2803525,2,FT0800163
SFT080016302,2000216,20260510,20260510,2803525,1,FT0800163
SFT080016401,2002055,20260510,20260510,-4642325,2,FT0800164
SFT080016402,2001655,20260510,20260510,4642325,1,FT0800164
SFT080016501,2000651,20260510,20260510,-2873865,2,FT0800165
SFT080016502,2002850,20260510,20260510,2873865,1,FT0800165
SFT080016601,2001401,20260510,20260510,-603637,2,FT0800166
SFT080016602,2002419,20260510,20260510,603637,1,FT0800166
SFT080016701,2002062,20260510,20260510,-4484777,2,FT0800167
SFT080016702,2000876,20260510,20260510,4484777,1,FT0800167
SFT080016801,2002386,20260510,20260510,-714613,2,FT0800168
SFT080016802,2000134,20260510,20260510,714613,1,FT0800168
SFT080016901,2002867,20260510,20260510,-1199128,2,FT0800169
SFT080016902,2001497,20260510,20260510,1199128,1,FT0800169
SFT080017001,2002006,20260510,20260510,-3056742,2,FT0800170
SFT080017002,2003196,20260510,20260510,3056742,1,FT0800170
SFT080017101,2001784,20260510,20260510,-1004035,2,FT0800171
SFT080017102,2002457,20260510,20260510,1004035,1,FT0800171
SFT080017201,2000245,20260510,20260510,-4197325,2,FT0800172
SFT080017202,2002620,20260510,20260510,4197325,1,FT0800172
SFT080017301,2002867,20260510,20260510,-4583566,2,FT0800173
SFT080017302,2001677,20260510,20260510,4583566,1,FT0800173
SFT080017401,2002085,20260510,20260510,-3197203,2,FT0800174
SFT080017402,2001116,20260510,20260510,3197203,1,FT0800174
SFT080017501,2000903,20260510,20260510,-4260905,2,FT0800175
SFT080017502,2002880,20260510,20260510,4260905,1,FT0800175
SFT080017601,2002428,20260510,20260510,-1004164,2,FT0800176
SFT080017602,2002195,20260510,20260510,1004164,1,FT0800176
SFT080017701,2000392,20260510,20260510,-1872566,2,FT0800177
SFT080017702,2002580,20260510,20260510,1872566,1,FT0800177
SFT080017801,2001661,20260510,20260510,-2588676,2,FT0800178
SFT080017802,2001817,20260510,20260510,2588676,1,FT0800178
SFT080017901,2000102,20260510,20260510,-195681,2,FT0800179
SFT080017902,2001012,20260510,20260510,195681,1,FT0800179
SFT080018001,2000578,20260510,20260510,-1525062,2,FT0800180
SFT080018002,2002600,20260510,20260510,1525062,1,FT0800180
SFT080018101,2003180,20260510,20260510,-3541989,2,FT0800181
SFT080018102,2000532,20260510,20260510,3541989,1,FT0800181
SFT080018201,2001048,20260510,20260510,-1034079,2,FT0800182
SFT080018202,2000742,20260510,20260510,1034079,1,FT0800182
SFT080018301,2002386,20260510,20260510,-4076665,2,FT0800183
SFT080018302,2002332,20260510,20260510,4076665,1,FT0800183
SFT080018401,2001229,20260510,20260510,-4665473,2,FT0800184
SFT080018402,2001487,20260510,20260510,4665473,1,FT0800184
SFT080018501,2003086,20260510,20260510,-1771139,2,FT0800185
SFT080018502,2003348,20260510,20260510,1771139,1,FT0800185
SFT080018601,2001886,20260510,20260510,-732279,2,FT0800186
SFT080018602,2002961,20260510,20260510,732279,1,FT0800186
SFT080018701,2001165,20260510,20260510,-182592,2,FT0800187
SFT080018702,2003041,20260510,20260510,182592,1,FT0800187
SFT080018801,2002462,20260510,20260510,-553250,2,FT0800188
SFT080018802,2002821,20260510,20260510,553250,1,FT0800188
SFT080018901,2001428,20260510,20260510,-2007458,2,FT0800189
SFT080018902,2003238,20260510,20260510,2007458,1,FT0800189
SFT080019001,2001140,20260510,20260510,-2946238,2,FT0800190
SFT080019002,2000312,20260510,20260510,2946238,1,FT0800190
SFT080019101,2001840,20260510,20260510,-1960390,2,FT0800191
SFT080019102,2000731,20260510,20260510,1960390,1,FT0800191
SFT080019201,2000233,20260510,20260510,-773754,2,FT0800192
SFT080019202,2002281,20260510,20260510,773754,1,FT0800192
SFT080019301,2001131,20260510,20260510,-4106487,2,FT0800193
SFT080019302,2001543,20260510,20260510,4106487,1,FT0800193
SFT080019401,2001165,20260510,20260510,-2065562,2,FT0800194
SFT080019402,2001988,20260510,20260510,2065562,1,FT0800194
SFT080019501,2002346,20260510,20260510,-3585458,2,FT0800195
SFT080019502,2002486,20260510,20260510,3585458,1,FT0800195
SFT080019601,2000075,20260510,20260510,-4487554,2,FT0800196
SFT080019602,2001706,20260510,20260510,4487554,1,FT0800196
SFT080019701,2000897,20260510,20260510,-4274715,2,FT0800197
SFT080019702,2001718,20260510,20260510,4274715,1,FT0800197
SFT080019801,2000411,20260510,20260510,-2277521,2,FT0800198
SFT080019802,2002513,20260510,20260510,2277521,1,FT0800198
SFT080019901,2003253,20260510,20260510,-2431994,2,FT0800199
SFT080019902,2002276,20260510,20260510,2431994,1,FT0800199
SFT080020001,2000170,20260510,20260510,-815005,2,FT0800200
SFT080020002,2001624,20260510,20260510,815005,1,FT0800200
SFT080020101,2000461,20260510,20260510,-979868,2,FT0800201
SFT080020102,2002231,20260510,20260510,979868,1,FT0800201
SFT080020201,2002140,20260510,20260510,-3959251,2,FT0800202
SFT080020202,2001405,20260510,20260510,3959251,1,FT0800202
SFT080020301,2001394,20260510,20260510,-3063118,2,FT0800203
SFT080020302,2000272,20260510,20260510,3063118,1,FT0800203
SFT080020401,2003204,20260510,20260510,-2422782,2,FT0800204
SFT080020402,2000043,20260510,20260510,2422782,1,FT0800204
SFT080020501,2002233,20260510,20260510,-63807,2,FT0800205
SFT080020502,2000655,20260510,20260510,63807,1,FT0800205
SFT080020601,2002527,20260510,20260510,-4708831,2,FT0800206
SFT080020602,2001748,20260510,20260510,4708831,1,FT0800206
SFT080020701,2002062,20260510,20260510,-1134706,2,FT0800207
SFT080020702,2001026,20260510,20260510,1134706,1,FT0800207
SFT080020801,2003075,20260510,20260510,-2657303,2,FT0800208
SFT080020802,2000478,20260510,20260510,2657303,1,FT0800208
SFT080020901,2000259,20260510,20260510,-1889072,2,FT0800209
SFT080020902,2001159,20260510,20260510,1889072,1,FT0800209
SFT080021001,2001965,20260510,20260510,-3640800,2,FT0800210
SFT080021002,2003204,20260510,20260510,3640800,1,FT0800210
SFT080021101,2001163,20260510,20260510,-2863966,2,FT0800211
SFT080021102,2001458,20260510,20260510,2863966,1,FT0800211
SFT080021201,2002140,20260510,20260510,-53433,2,FT0800212
SFT080021202,2000417,20260510,20260510,53433,1,FT0800212
SFT080021301,2002522,20260510,20260510,-4346736,2,FT0800213
SFT080021302,2003116,20260510,20260510,4346736,1,FT0800213
SFT080021401,2000816,20260510,20260510,-3741325,2,FT0800214
SFT080021402,2001859,20260510,20260510,3741325,1,FT0800214
SFT080021501,2003041,20260510,20260510,-2000370,2,FT0800215
SFT080021502,2002258,20260510,20260510,2000370,1,FT0800215
SFT080021601,2003147,20260510,20260510,-4733788,2,FT0800216
SFT080021602,2002640,20260510,20260510,4733788,1,FT0800216
SFT080021701,2001616,20260510,20260510,-3770425,2,FT0800217
SFT080021702,2000022,20260510,20260510,3770425,1,FT0800217
SFT080021801,2001871,20260510,20260510,-4949972,2,FT0800218
SFT080021802,2002998,20260510,20260510,4949972,1,FT0800218
SFT080021901,2001157,20260510,20260510,-1552458,2,FT0800219
SFT080021902,2003162,20260510,20260510,1552458,1,FT0800219
SFT080022001,2003240,20260510,20260510,-4383469,2,FT0800220
SFT080022002,2002065,20260510,20260510,4383469,1,FT0800220
SFT080022101,2001698,20260510,20260510,-124572,2,FT0800221
