@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT1000108,AC,2000219,USD,2710799,2000333,20260524,MAURICE DE SOUSA
FT1000109,AC,2003244,USD,2538972,2000239,20260524,AMÉLIE-ANTOINETTE DAVID
FT1000110,AC,2003259,USD,2161637,2002714,20260524,TRISTAN ROUSSEAU
FT1000111,AC,2003104,EUR,4177948,2002366,20260524,ADÉLAÏDE-THÉRÈSE PIERRE
FT1000112,AC,2002620,USD,1404520,2000305,20260524,CLAUDE GAUTIER
FT1000113,AC,2003119,XAF,3482810,2000299,20260524,LOUISE BERTHELOT
FT1000114,AC,2001969,XAF,1745134,2002651,20260524,AUGUSTIN PERON
FT1000115,AC,2002220,EUR,4924032,2001084,20260524,LUCIE-NICOLE LÉVY
FT1000116,AC,2000787,EUR,4379261,2000756,20260524,ROLAND ARNAUD LE PINEAU
FT1000117,AC,2002046,USD,357401,2002871,20260524,ÉLÉONORE VIDAL
FT1000118,AC,2001257,USD,2306512,2002685,20260524,HUGUES MARTEL
FT1000119,AC,2003107,EUR,1930211,2000074,20260524,MARC BIGOT
FT1000120,AC,2000595,XAF,2156261,2002041,20260524,ANASTASIE-VIRGINIE POIRIER
FT1000121,AC,2001671,XAF,387928,2003138,20260524,PAUL DU RICHARD
FT1000122,AC,2000106,XAF,4082298,2002491,20260524,SÉBASTIEN DE LA COURTOIS
FT1000123,AC,2002455,EUR,1363454,2001523,20260524,LUCAS DE OLIVEIRA
FT1000124,AC,2002878,USD,950156,2001705,20260524,FRANÇOIS GUICHARD
FT1000125,AC,2001893,USD,4911736,2003285,20260524,GABRIELLE-SUSANNE BOUSQUET
FT1000126,AC,2001026,USD,3500169,2003444,20260524,CHRISTOPHE BÈGUE
FT1000127,AC,2002547,EUR,557968,2000056,20260524,AIMÉE LAURENT
FT1000128,AC,2002456,XAF,3762581,2000410,20260524,ZOÉ LE GILLES
FT1000129,AC,2001738,XAF,2795062,2002321,20260524,GABRIEL LEFÈVRE
FT1000130,AC,2000997,XAF,3524198,2001443,20260524,DANIELLE GRENIER
FT1000131,AC,2002930,USD,2052558,2003383,20260524,OLIVIER DENIS DE LA BARBE
FT1000132,AC,2002665,USD,3334859,2001346,20260524,BENJAMIN TECHER-FOURNIER
FT1000133,AC,2000350,EUR,3549523,2002094,20260524,ZACHARIE MARTINS-CLERC
FT1000134,AC,2000373,XAF,615668,2001510,20260524,TIMOTHÉE-THIBAULT BOUCHER
FT1000135,AC,2002799,EUR,3174422,2000085,20260524,CLÉMENCE-HÉLÈNE DELORME
FT1000136,AC,2002276,EUR,2864781,2002697,20260524,CATHERINE CARON
FT1000137,AC,2000864,EUR,979930,2002683,20260524,DANIELLE HENRY DE LA LEDOUX
FT1000138,AC,2000818,XAF,3142543,2002996,20260524,THÉRÈSE LOUIS
FT1000139,AC,2001787,EUR,2054169,2001447,20260524,CÉCILE BERNARD
FT1000140,AC,2001275,XAF,3503853,2001027,20260524,VINCENT DE POTIER
FT1000141,AC,2001047,USD,2090593,2002878,20260524,WILLIAM MAILLARD DU ALBERT
FT1000142,AC,2000340,XAF,3733017,2000580,20260524,GABRIELLE-ZOÉ DIJOUX
FT1000143,AC,2002283,EUR,4464916,2003282,20260524,BRIGITTE DE LA COLLET
FT1000144,AC,2002161,USD,4660802,2001346,20260524,RENÉE CARLIER
FT1000145,AC,2002333,EUR,3261442,2000130,20260524,NOËL LEBON
FT1000146,AC,2003149,EUR,803384,2003184,20260524,LUCIE GOMEZ
FT1000147,AC,2001773,EUR,20772,2000382,20260524,MAURICE RENARD
FT1000148,AC,2002094,EUR,4633673,2003022,20260524,NICOLAS GUYON
FT1000149,AC,2002057,XAF,4572299,2003152,20260524,MADELEINE ROY
FT1000150,AC,2003342,USD,1236625,2002091,20260524,EUGÈNE BOUTIN
FT1000151,AC,2003051,XAF,1718602,2000256,20260524,SOPHIE GONCALVES-DIALLO
FT1000152,AC,2002930,USD,1457419,2000294,20260524,OLIVIER DENIS DE LA BARBE
FT1000153,AC,2001625,EUR,2929006,2002427,20260524,CAPUCINE TECHER
FT1000154,AC,2002554,XAF,764453,2000880,20260524,SÉBASTIEN OLLIVIER-HAMEL
FT1000155,AC,2002093,USD,3659333,2002263,20260524,ADRIEN SANCHEZ
FT1000156,AC,2000968,USD,4113623,2002759,20260524,BERNARD TEXIER
FT1000157,AC,2002904,XAF,2069969,2003320,20260524,VINCENT BOULANGER
FT1000158,AC,2002616,USD,1260636,2000093,20260524,MARTHE GAUDIN
FT1000159,AC,2002971,XAF,3204573,2000435,20260524,AMÉLIE MACE
FT1000160,AC,2000697,EUR,1059770,2001203,20260524,ROBERT BARBE
FT1000161,AC,2000533,XAF,2664167,2002199,20260524,PATRICIA-LUCE DESCHAMPS
FT1000162,AC,2001219,XAF,4529767,2001358,20260524,MICHELLE LÉGER
FT1000163,AC,2002497,XAF,1631742,2001383,20260524,JEAN BARBE DE LA VERDIER
FT1000164,AC,2002883,USD,2130212,2002615,20260524,DANIEL BONNET DU BONNEAU
FT1000165,AC,2000116,XAF,1961787,2001510,20260524,ISABELLE LÉGER
FT1000166,AC,2001799,XAF,759955,2000293,20260524,ROLAND-DENIS BENOIT
FT1000167,AC,2000585,USD,3711660,2002658,20260524,OLIVIER DE AUBERT
FT1000168,AC,2000074,EUR,2656701,2000180,20260524,CONSTANCE LECOMTE
FT1000169,AC,2002052,USD,3841109,2003341,20260524,CAPUCINE JOURDAN-ROBIN
FT1000170,AC,2002976,EUR,1585010,2001080,20260524,THIBAUT-MARCEL MAHE
FT1000171,AC,2000089,USD,4229615,2001477,20260524,ALICE-MANON GAUDIN
FT1000172,AC,2003184,EUR,2377292,2001080,20260524,XAVIER DEVAUX
FT1000173,AC,2000672,XAF,1494924,2002458,20260524,MARINE PEREZ-GEORGES
FT1000174,AC,2002576,XAF,2398767,2000387,20260524,NATHALIE DU LEMONNIER
FT1000175,AC,2000041,XAF,4695472,2003047,20260524,JÉRÔME HUET
FT1000176,AC,2001396,EUR,3468372,2002099,20260524,JULIETTE LACROIX DE MAHE
FT1000177,AC,2003259,USD,2713914,2002603,20260524,TRISTAN ROUSSEAU
FT1000178,AC,2002356,USD,889541,2002598,20260524,CATHERINE LE DUMONT
FT1000179,AC,2002901,XAF,1874558,2000423,20260524,ASTRID MULLER
FT1000180,AC,2001745,USD,1386161,2000656,20260524,MICHELLE LÉGER
FT1000181,AC,2001879,USD,2159019,2000304,20260524,ANASTASIE LAGARDE-MACE
FT1000182,AC,2003400,XAF,2316183,2000574,20260524,LOUISE BLONDEL
FT1000183,AC,2003104,EUR,1355029,2003067,20260524,ADÉLAÏDE-THÉRÈSE PIERRE
FT1000184,AC,2000288,XAF,4954162,2002641,20260524,PAUL DU RICHARD
FT1000185,AC,2000900,USD,4902701,2002616,20260524,ÉDOUARD DE LA BLONDEL
FT1000186,AC,2000306,USD,3801590,2001415,20260524,JÉRÔME-AIMÉ SEGUIN
FT1000187,AC,2002480,XAF,858869,2000114,20260524,AGNÈS LE LAPORTE
FT1000188,AC,2001216,USD,4113047,2000650,20260524,MARTIN GAUTIER
FT1000189,AC,2002085,EUR,489446,2000746,20260524,MADELEINE ROY
FT1000190,AC,2000321,XAF,3638381,2000249,20260524,JULES DE PARIS
FT1000191,AC,2002237,EUR,4176226,2001031,20260524,SÉBASTIEN THIERRY-MARTY
FT1000192,AC,2002195,EUR,4038692,2001091,20260524,NATHALIE MORENO-LEMAÎTRE
FT1000193,AC,2002341,EUR,4649126,2001664,20260524,MICHELLE DIJOUX DU COUSIN
FT1000194,AC,2001798,XAF,1748021,2003256,20260524,NOËL BOUVIER
FT1000195,AC,2000674,USD,4367977,2003147,20260524,MICHEL GUILLON
FT1000196,AC,2001509,USD,1948228,2000703,20260524,LUC DU LAGARDE
FT1000197,AC,2002419,USD,831371,2003192,20260524,ZACHARIE LEMAÎTRE
FT1000198,AC,2001339,USD,3302909,2002472,20260524,CHRISTIANE MAILLOT
FT1000199,AC,2000132,USD,3972617,2001016,20260524,LAURENCE BRIAND DE LA NICOLAS
FT1000200,AC,2001767,XAF,544058,2002080,20260524,THÉRÈSE LEGENDRE LE BRUN
FT1000201,AC,2003104,EUR,4869608,2002405,20260524,ADÉLAÏDE-THÉRÈSE PIERRE
FT1000202,AC,2003116,EUR,556017,2002264,20260524,XAVIER LELIÈVRE
FT1000203,AC,2000902,USD,2012843,2000068,20260524,WILLIAM DU CLERC
FT1000204,AC,2001570,USD,4994336,2002250,20260524,ÉTIENNE BOULAY
FT1000205,AC,2001167,USD,1045838,2000035,20260524,HONORÉ BRUN
FT1000206,AC,2000087,USD,4468833,2001662,20260524,TIMOTHÉE LANGLOIS
FT1000207,AC,2003351,XAF,1931134,2002114,20260524,SIMONE GUILLAUME
FT1000208,AC,2001260,EUR,4030320,2001318,20260524,NATHALIE LÉGER
FT1000209,AC,2003024,USD,532016,2000656,20260524,CLAUDINE-MARGOT CHARPENTIER
FT1000210,AC,2000355,XAF,1132092,2000122,20260524,THIBAUT TURPIN
FT1000211,AC,2003195,EUR,403832,2002455,20260524,THIERRY LEMAÎTRE-CAMUS
FT1000212,AC,2003192,USD,900155,2003383,20260524,INÈS FOURNIER
FT1000213,AC,2001773,EUR,4254309,2000979,20260524,MAURICE RENARD
FT1000214,AC,2000964,USD,1659099,2001426,20260524,JOSEPH GALLET
FT1000215,AC,2000815,XAF,1316404,2001282,20260524,ALIX DE LA VERDIER
FT1000216,AC,2000904,EUR,4023580,2001714,20260524,FRANÇOIS GONZALEZ
FT1000217,AC,2000765,USD,3508172,2003240,20260524,CLÉMENCE LECONTE
FT1000218,AC,2000876,USD,1838454,2000240,20260524,JULIEN LENOIR DU BESSON
FT1000219,AC,2003122,USD,3132714,2000141,20260524,GABRIELLE-ZOÉ DIJOUX
FT1000220,AC,2001291,XAF,465702,2000993,20260524,YVES PIRES
FT1000221,AC,2002521,XAF,191402,2001101,20260524,VIRGINIE FLEURY
FT1000222,AC,2000979,EUR,1216511,2001714,20260524,EMMANUELLE BOULAY DU LEBRUN
FT1000223,AC,2001789,XAF,3352907,2001740,20260524,INÈS DELATTRE
FT1000224,AC,2001706,XAF,1786693,2002589,20260524,LUCY REY
FT1000225,AC,2000979,EUR,4833263,2000142,20260524,EMMANUELLE BOULAY DU LEBRUN
FT1000226,AC,2002479,USD,2238801,2002189,20260524,LOUIS MORIN
FT1000227,AC,2000517,XAF,1012190,2000537,20260524,GUILLAUME COHEN-BLOT
FT1000228,AC,2001266,USD,2151971,2001896,20260524,ÉDITH FONTAINE-VALLET
FT1000229,AC,2001584,XAF,2461500,2002032,20260524,VICTOR GUILLOT
FT1000230,AC,2000398,XAF,1604712,2002863,20260524,CÉLINE COHEN-TORRES
FT1000231,AC,2001896,USD,2054359,2000132,20260524,DANIELLE MARTINS DU MAILLOT
FT1000232,AC,2000138,XAF,4661172,2001158,20260524,VICTOIRE MEUNIER LE BODIN
FT1000233,AC,2000854,EUR,4359862,2000862,20260524,CONSTANCE LECOMTE
FT1000234,AC,2001497,USD,2211735,2000656,20260524,MATTHIEU PICARD
FT1000235,AC,2001636,XAF,1617402,2003167,20260524,PÉNÉLOPE DU REGNIER
FT1000236,AC,2002529,EUR,4799292,2002245,20260524,AUDREY LAINE-PIERRE
FT1000237,AC,2002961,USD,726822,2000611,20260524,DANIEL WAGNER
FT1000238,AC,2002620,USD,1888248,2002696,20260524,CLAUDE GAUTIER
FT1000239,AC,2002207,USD,253640,2001428,20260524,RENÉE CARLIER
FT1000240,AC,2001333,USD,2065226,2001662,20260524,GEORGES TECHER DE LA COLLIN
FT1000241,AC,2003434,XAF,575104,2000894,20260524,DOMINIQUE LECOQ-MARIE
FT1000242,AC,2001266,USD,3728116,2002154,20260524,ÉDITH FONTAINE-VALLET
FT1000243,AC,2003217,XAF,2733456,2003133,20260524,ALAIN RÉMY DU RODRIGUEZ
FT1000244,AC,2000114,XAF,4737632,2001294,20260524,MARCEL ROUSSET
FT1000245,AC,2003011,EUR,3530841,2002872,20260524,ANTOINETTE LEROY
FT1000246,AC,2002453,USD,1479033,2001351,20260524,DENIS BOYER
FT1000247,AC,2002640,USD,2213557,2000516,20260524,GUILLAUME RICHARD
FT1000248,AC,2001216,USD,1970178,2002591,20260524,MARTIN GAUTIER
FT1000249,AC,2002954,USD,2081475,2001957,20260524,AURÉLIE-MARGOT BOUCHER
FT1000250,AC,2000925,XAF,1721315,2000800,20260524,ROBERT MENDÈS
FT1000251,AC,2001351,USD,4389560,2001257,20260524,ANTOINE BLONDEL
FT1000252,AC,2001321,XAF,2187033,2002971,20260524,TRISTAN ROUSSEAU
FT1000253,AC,2002387,USD,1504478,2002117,20260524,SÉBASTIEN DE SOUSA
FT1000254,AC,2000024,USD,2281214,2003075,20260524,ALICE DA COSTA
FT1000255,AC,2000763,XAF,3207629,2002876,20260524,DANIELLE HENRY DE LA LEDOUX
FT1000256,AC,2000310,EUR,4339469,2002886,20260524,LOUISE LEBON
FT1000257,AC,2001172,USD,2969718,2001624,20260524,ASTRID ALEXANDRE
FT1000258,AC,2001836,EUR,4955883,2003304,20260524,DAVID ADAM
FT1000259,AC,2000455,EUR,3344790,2000770,20260524,CATHERINE LE DUMONT
FT1000260,AC,2001351,USD,41111,2000876,20260524,ANTOINE BLONDEL
FT1000261,AC,2002505,EUR,4014398,2002910,20260524,GILLES-AUGUSTIN LEBRETON
FT1000262,AC,2001346,USD,3549677,2000396,20260524,NOËL LE RENARD
FT1000263,AC,2003107,EUR,742661,2003218,20260524,MARC BIGOT
FT1000264,AC,2001239,USD,1803127,2000449,20260524,NOËL LE RENARD
FT1000265,AC,2003122,USD,2986231,2000900,20260524,GABRIELLE-ZOÉ DIJOUX
FT1000266,AC,2000419,USD,2478382,2002905,20260524,ÉDOUARD BOYER
FT1000267,AC,2001152,EUR,2730098,2002486,20260524,LUCAS CARLIER
FT1000268,AC,2001535,EUR,3103943,2003331,20260524,LAURENCE AUBRY
FT1000269,AC,2000855,XAF,908015,2001438,20260524,YVES PETITJEAN
FT1000270,AC,2000338,EUR,214389,2003104,20260524,NICOLE BRIAND-ALBERT
FT1000271,AC,2002176,EUR,1705760,2002099,20260524,ROBERT JOUBERT
FT1000272,AC,2000417,USD,3068577,2000866,20260524,CÉLINE THIBAULT
FT1000273,AC,2000629,EUR,2618701,2002799,20260524,CLAIRE-ALICE LOPEZ
FT1000274,AC,2001508,EUR,4359090,2000383,20260524,VICTOR DUVAL
FT1000275,AC,2002253,USD,3200582,2000132,20260524,JULES DE PARIS
FT1000276,AC,2001891,XAF,2596284,2001574,20260524,JULIEN BLANC-HUBERT
FT1000277,AC,2003041,EUR,4455391,2002333,20260524,JACQUES ROY
FT1000278,AC,2001773,EUR,4029091,2001787,20260524,MAURICE RENARD
FT1000279,AC,2000847,XAF,3139447,2002559,20260524,THIERRY SAUVAGE
FT1000280,AC,2003391,XAF,3826224,2002142,20260524,MARTHE GAUDIN
FT1000281,AC,2001043,EUR,1432572,2000903,20260524,ZACHARIE MARTINS-CLERC
FT1000282,AC,2000980,XAF,2060520,2002288,20260524,GABRIELLE-SUSANNE BOUSQUET
FT1000283,AC,2001804,EUR,4088110,2000779,20260524,HENRI MUNOZ
FT1000284,AC,2000436,USD,1772703,2002834,20260524,JEANNINE MEYER
FT1000285,AC,2000424,XAF,1705959,2001517,20260524,FRANCK MARÉCHAL
FT1000286,AC,2001236,EUR,1437649,2000088,20260524,ANTOINE BLONDEL
FT1000287,AC,2000333,USD,4454745,2000024,20260524,GABRIEL POULAIN
FT1000288,AC,2002154,USD,651138,2001570,20260524,SÉBASTIEN OLLIVIER-HAMEL
FT1000289,AC,2002006,USD,1509380,2002011,20260524,SUSAN DEVAUX
FT1000290,AC,2003203,XAF,3400979,2000287,20260524,BERTRAND CHAUVEAU-MARY
FT1000291,AC,2002572,XAF,3220598,2002594,20260524,XAVIER BOUVIER
FT1000292,AC,2000759,XAF,4282651,2002752,20260524,MARTINE GRONDIN
FT1000293,AC,2002369,USD,3811049,2000930,20260524,BERNADETTE OLIVIER
FT1000294,AC,2000309,XAF,4184798,2002243,20260524,ADRIEN LAMBERT
FT1000295,AC,2000382,EUR,781019,2003187,20260524,BERNARD ANDRE
FT1000296,AC,2000850,XAF,2820768,2003449,20260524,NATH MARCHAL
FT1000297,AC,2002740,EUR,2816877,2003054,20260524,ALICE MARTINEZ
FT1000298,AC,2003078,EUR,2794348,2000102,20260524,AMÉLIE HENRY
FT1000299,AC,2001807,XAF,2765897,2002720,20260524,JULIEN LEGROS-CHARLES
FT1000300,AC,2003180,XAF,1378188,2000373,20260524,MARTIN-ÉTIENNE BERTHELOT
FT1000301,AC,2002099,EUR,4160425,2002538,20260524,SABINE DE SOUSA
FT1000302,AC,2002344,XAF,1401136,2000808,20260524,EUGÈNE BESNARD
FT1000303,AC,2003259,USD,748465,2001819,20260524,TRISTAN ROUSSEAU
FT1000304,AC,2003228,XAF,3029715,2002044,20260524,VINCENT SCHNEIDER
FT1000305,AC,2001335,XAF,2308009,2002197,20260524,TRISTAN LEBON LE VIDAL
FT1000306,AC,2000637,EUR,1795961,2000130,20260524,ALFRED BAZIN
FT1000307,AC,2003122,USD,3019138,2001401,20260524,GABRIELLE-ZOÉ DIJOUX
FT1000308,AC,2001500,XAF,4439953,2003387,20260524,ISAAC LEGROS
FT1000309,AC,2002627,USD,1581846,2001262,20260524,NATHALIE LACOMBE
FT1000310,AC,2001714,EUR,939635,2001192,20260524,MICHELLE BESNARD
FT1000311,AC,2001973,XAF,1052316,2001861,20260524,GABRIELLE BRUNET
FT1000312,AC,2001434,USD,2539159,2002064,20260524,SYLVIE GUILLAUME
FT1000313,AC,2000758,EUR,3660638,2000457,20260524,GRÉGOIRE GERMAIN
FT1000314,AC,2003187,EUR,4045759,2002220,20260524,HENRIETTE MONNIER
FT1000315,AC,2003073,USD,4569070,2000449,20260524,THÉOPHILE MONNIER-FAIVRE
FT1000316,AC,2002407,USD,4783538,2003166,20260524,DANIELLE HENRY DE LA LEDOUX
