@ID,ACCOUNT.NUMBER,BOOKING.DATE,VALUE.DATE,AMOUNT,TRANSACTION.CODE,TRANS.REFERENCE
SFT100001702,2001295,20260524,20260524,3183482,1,FT1000017
SFT100001801,2001254,20260524,20260524,-2672207,2,FT1000018
SFT100001802,2001116,20260524,20260524,2672207,1,FT1000018
SFT100001901,2000301,20260524,20260524,-2436720,2,FT1000019
SFT100001902,2001260,20260524,20260524,2436720,1,FT1000019
SFT100002001,2000173,20260524,20260524,-2661528,2,FT1000020
SFT100002002,2001968,20260524,20260524,2661528,1,FT1000020
SFT100002101,2002332,20260524,20260524,-4069588,2,FT1000021
SFT100002102,2001720,20260524,20260524,4069588,1,FT1000021
SFT100002201,2002593,20260524,20260524,-4262147,2,FT1000022
SFT100002202,2002900,20260524,20260524,4262147,1,FT1000022
SFT100002301,2000154,20260524,20260524,-4295717,2,FT1000023
SFT100002302,2001301,20260524,20260524,4295717,1,FT1000023
SFT100002401,2001752,20260524,20260524,-3393003,2,FT1000024
SFT100002402,2002651,20260524,20260524,3393003,1,FT1000024
SFT100002501,2003071,20260524,20260524,-365561,2,FT1000025
SFT100002502,2000141,20260524,20260524,365561,1,FT1000025
SFT100002601,2001051,20260524,20260524,-2795762,2,FT1000026
SFT100002602,2001721,20260524,20260524,2795762,1,FT1000026
SFT100002701,2000509,20260524,20260524,-1777742,2,FT1000027
SFT100002702,2003311,20260524,20260524,1777742,1,FT1000027
SFT100002801,2002457,20260524,20260524,-4891749,2,FT1000028
SFT100002802,2000769,20260524,20260524,4891749,1,FT1000028
SFT100002901,2002583,20260524,20260524,-2006376,2,FT1000029
SFT100002902,2000183,20260524,20260524,2006376,1,FT1000029
SFT100003001,2003308,20260524,20260524,-442156,2,FT1000030
SFT100003002,2001642,20260524,20260524,442156,1,FT1000030
SFT100003101,2002333,20260524,20260524,-3419212,2,FT1000031
SFT100003102,2001664,20260524,20260524,3419212,1,FT1000031
SFT100003201,2000009,20260524,20260524,-3458563,2,FT1000032
SFT100003202,2003002,20260524,20260524,3458563,1,FT1000032
SFT100003301,2002628,20260524,20260524,-3628158,2,FT1000033
SFT100003302,2003044,20260524,20260524,3628158,1,FT1000033
SFT100003401,2001998,20260524,20260524,-1034368,2,FT1000034
SFT100003402,2000777,20260524,20260524,1034368,1,FT1000034
SFT100003501,2002649,20260524,20260524,-2727686,2,FT1000035
SFT100003502,2000259,20260524,20260524,2727686,1,FT1000035
SFT100003601,2002374,20260524,20260524,-4311682,2,FT1000036
SFT100003602,2002841,20260524,20260524,4311682,1,FT1000036
SFT100003701,2002455,20260524,20260524,-2891439,2,FT1000037
SFT100003702,2002522,20260524,20260524,2891439,1,FT1000037
SFT100003801,2000533,20260524,20260524,-1315056,2,FT1000038
SFT100003802,2001046,20260524,20260524,1315056,1,FT1000038
SFT100003901,2000848,20260524,20260524,-12583,2,FT1000039
SFT100003902,2002387,20260524,20260524,12583,1,FT1000039
SFT100004001,2003173,20260524,20260524,-4042041,2,FT1000040
SFT100004002,2002235,20260524,20260524,4042041,1,FT1000040
SFT100004101,2002719,20260524,20260524,-2009932,2,FT1000041
SFT100004102,2000093,20260524,20260524,2009932,1,FT1000041
SFT100004201,2002074,20260524,20260524,-709269,2,FT1000042
SFT100004202,2001825,20260524,20260524,709269,1,FT1000042
SFT100004301,2003197,20260524,20260524,-1694795,2,FT1000043
SFT100004302,2001616,20260524,20260524,1694795,1,FT1000043
SFT100004401,2002366,20260524,20260524,-3313168,2,FT1000044
SFT100004402,2002590,20260524,20260524,3313168,1,FT1000044
SFT100004501,2001424,20260524,20260524,-73708,2,FT1000045
SFT100004502,2000196,20260524,20260524,73708,1,FT1000045
SFT100004601,2002132,20260524,20260524,-1570218,2,FT1000046
SFT100004602,2000808,20260524,20260524,1570218,1,FT1000046
SFT100004701,2001445,20260524,20260524,-968456,2,FT1000047
SFT100004702,2001452,20260524,20260524,968456,1,FT1000047
SFT100004801,2002407,20260524,20260524,-2809782,2,FT1000048
SFT100004802,2002616,20260524,20260524,2809782,1,FT1000048
SFT100004901,2002033,20260524,20260524,-3320281,2,FT1000049
SFT100004902,2001057,20260524,20260524,3320281,1,FT1000049
SFT100005001,2001820,20260524,20260524,-1787481,2,FT1000050
SFT100005002,2000855,20260524,20260524,1787481,1,FT1000050
SFT100005101,2000651,20260524,20260524,-4355913,2,FT1000051
SFT100005102,2001655,20260524,20260524,4355913,1,FT1000051
SFT100005201,2002934,20260524,20260524,-1518054,2,FT1000052
SFT100005202,2000086,20260524,20260524,1518054,1,FT1000052
SFT100005301,2000417,20260524,20260524,-191702,2,FT1000053
SFT100005302,2000866,20260524,20260524,191702,1,FT1000053
SFT100005401,2000109,20260524,20260524,-3962455,2,FT1000054
SFT100005402,2001351,20260524,20260524,3962455,1,FT1000054
SFT100005501,2000095,20260524,20260524,-387392,2,FT1000055
SFT100005502,2001288,20260524,20260524,387392,1,FT1000055
SFT100005601,2000234,20260524,20260524,-256188,2,FT1000056
SFT100005602,2002348,20260524,20260524,256188,1,FT1000056
SFT100005701,2003148,20260524,20260524,-731354,2,FT1000057
SFT100005702,2001339,20260524,20260524,731354,1,FT1000057
SFT100005801,2002476,20260524,20260524,-473401,2,FT1000058
SFT100005802,2001638,20260524,20260524,473401,1,FT1000058
SFT100005901,2000562,20260524,20260524,-31663,2,FT1000059
SFT100005902,2001151,20260524,20260524,31663,1,FT1000059
SFT100006001,2001857,20260524,20260524,-499907,2,FT1000060
SFT100006002,2003161,20260524,20260524,499907,1,FT1000060
SFT100006101,2001995,20260524,20260524,-1583175,2,FT1000061
SFT100006102,2002152,20260524,20260524,1583175,1,FT1000061
SFT100006201,2002434,20260524,20260524,-1506979,2,FT1000062
SFT100006202,2002762,20260524,20260524,1506979,1,FT1000062
SFT100006301,2003196,20260524,20260524,-593303,2,FT1000063
SFT100006302,2001187,20260524,20260524,593303,1,FT1000063
SFT100006401,2000828,20260524,20260524,-3511019,2,FT1000064
SFT100006402,2003240,20260524,20260524,3511019,1,FT1000064
SFT100006501,2001757,20260524,20260524,-3826916,2,FT1000065
SFT100006502,2000419,20260524,20260524,3826916,1,FT1000065
SFT100006601,2002163,20260524,20260524,-4909569,2,FT1000066
SFT100006602,2002456,20260524,20260524,4909569,1,FT1000066
SFT100006701,2002427,20260524,20260524,-4306207,2,FT1000067
SFT100006702,2002623,20260524,20260524,4306207,1,FT1000067
SFT100006801,2000133,20260524,20260524,-1858202,2,FT1000068
SFT100006802,2000812,20260524,20260524,1858202,1,FT1000068
SFT100006901,2000904,20260524,20260524,-1020985,2,FT1000069
SFT100006902,2001260,20260524,20260524,1020985,1,FT1000069
SFT100007001,2000048,20260524,20260524,-3106498,2,FT1000070
SFT100007002,2002106,20260524,20260524,3106498,1,FT1000070
SFT100007101,2000862,20260524,20260524,-301404,2,FT1000071
SFT100007102,2000160,20260524,20260524,301404,1,FT1000071
SFT100007201,2001159,20260524,20260524,-2617250,2,FT1000072
SFT100007202,2000088,20260524,20260524,2617250,1,FT1000072
SFT100007301,2003339,20260524,20260524,-3326088,2,FT1000073
SFT100007302,2003376,20260524,20260524,3326088,1,FT1000073
SFT100007401,2003024,20260524,20260524,-4582567,2,FT1000074
SFT100007402,2000329,20260524,20260524,4582567,1,FT1000074
SFT100007501,2002509,20260524,20260524,-2511918,2,FT1000075
SFT100007502,2003444,20260524,20260524,2511918,1,FT1000075
SFT100007601,2000216,20260524,20260524,-3202983,2,FT1000076
SFT100007602,2001464,20260524,20260524,3202983,1,FT1000076
SFT100007701,2000578,20260524,20260524,-824873,2,FT1000077
SFT100007702,2001960,20260524,20260524,824873,1,FT1000077
SFT100007801,2002407,20260524,20260524,-165778,2,FT1000078
SFT100007802,2001859,20260524,20260524,165778,1,FT1000078
SFT100007901,2001418,20260524,20260524,-4062142,2,FT1000079
SFT100007902,2002199,20260524,20260524,4062142,1,FT1000079
SFT100008001,2001021,20260524,20260524,-532092,2,FT1000080
SFT100008002,2000225,20260524,20260524,532092,1,FT1000080
SFT100008101,2003231,20260524,20260524,-4002166,2,FT1000081
SFT100008102,2002373,20260524,20260524,4002166,1,FT1000081
SFT100008201,2000082,20260524,20260524,-135454,2,FT1000082
SFT100008202,2002954,20260524,20260524,135454,1,FT1000082
SFT100008301,2002905,20260524,20260524,-3514984,2,FT1000083
SFT100008302,2003191,20260524,20260524,3514984,1,FT1000083
SFT100008401,2000765,20260524,20260524,-1484838,2,FT1000084
SFT100008402,2003390,20260524,20260524,1484838,1,FT1000084
SFT100008501,2002234,20260524,20260524,-3493235,2,FT1000085
SFT100008502,2003214,20260524,20260524,3493235,1,FT1000085
SFT100008601,2002508,20260524,20260524,-337707,2,FT1000086
SFT100008602,2002418,20260524,20260524,337707,1,FT1000086
SFT100008701,2001451,20260524,20260524,-1508358,2,FT1000087
SFT100008702,2000224,20260524,20260524,1508358,1,FT1000087
SFT100008801,2003304,20260524,20260524,-1910974,2,FT1000088
SFT100008802,2003188,20260524,20260524,1910974,1,FT1000088
SFT100008901,2003073,20260524,20260524,-1654925,2,FT1000089
SFT100008902,2003183,20260524,20260524,1654925,1,FT1000089
SFT100009001,2003370,20260524,20260524,-4375805,2,FT1000090
SFT100009002,2001335,20260524,20260524,4375805,1,FT1000090
SFT100009101,2003331,20260524,20260524,-2939178,2,FT1000091
SFT100009102,2001180,20260524,20260524,2939178,1,FT1000091
SFT100009201,2002065,20260524,20260524,-4142350,2,FT1000092
SFT100009202,2000304,20260524,20260524,4142350,1,FT1000092
SFT100009301,2003174,20260524,20260524,-966791,2,FT1000093
SFT100009302,2001742,20260524,20260524,966791,1,FT1000093
SFT100009401,2002804,20260524,20260524,-4592607,2,FT1000094
SFT100009402,2000091,20260524,20260524,4592607,1,FT1000094
SFT100009501,2000749,20260524,20260524,-2298257,2,FT1000095
SFT100009502,2002852,20260524,20260524,2298257,1,FT1000095
SFT100009601,2003073,20260524,20260524,-1164294,2,FT1000096
SFT100009602,2003267,20260524,20260524,1164294,1,FT1000096
SFT100009701,2002719,20260524,20260524,-856794,2,FT1000097
SFT100009702,2002745,20260524,20260524,856794,1,FT1000097
SFT100009801,2002437,20260524,20260524,-180759,2,FT1000098
SFT100009802,2001784,20260524,20260524,180759,1,FT1000098
SFT100009901,2001160,20260524,20260524,-4520389,2,FT1000099
SFT100009902,2000457,20260524,20260524,4520389,1,FT1000099
SFT100010001,2001918,20260524,20260524,-4759210,2,FT1000100
SFT100010002,2002527,20260524,20260524,4759210,1,FT1000100
SFT100010101,2000035,20260524,20260524,-762615,2,FT1000101
SFT100010102,2003007,20260524,20260524,762615,1,FT1000101
SFT100010201,2003147,20260524,20260524,-4713314,2,FT1000102
SFT100010202,2002472,20260524,20260524,4713314,1,FT1000102
SFT100010301,2003381,20260524,20260524,-4162259,2,FT1000103
SFT100010302,2003338,20260524,20260524,4162259,1,FT1000103
SFT100010401,2002287,20260524,20260524,-1408888,2,FT1000104
SFT100010402,2000630,20260524,20260524,1408888,1,FT1000104
SFT100010501,2002192,20260524,20260524,-791808,2,FT1000105
SFT100010502,2000130,20260524,20260524,791808,1,FT1000105
SFT100010601,2001901,20260524,20260524,-3396560,2,FT1000106
SFT100010602,2002745,20260524,20260524,3396560,1,FT1000106
SFT100010701,2000637,20260524,20260524,-4187395,2,FT1000107
SFT100010702,2001043,20260524,20260524,4187395,1,FT1000107
SFT100010801,2000219,20260524,20260524,-2710799,2,FT1000108
SFT100010802,2000333,20260524,20260524,2710799,1,FT1000108
SFT100010901,2003244,20260524,20260524,-2538972,2,FT1000109
SFT100010902,2000239,20260524,20260524,2538972,1,FT1000109
SFT100011001,2003259,20260524,20260524,-2161637,2,FT1000110
SFT100011002,2002714,20260524,20260524,2161637,1,FT1000110
SFT100011101,2003104,20260524,20260524,-4177948,2,FT1000111
SFT100011102,2002366,20260524,20260524,4177948,1,FT1000111
SFT100011201,2002620,20260524,20260524,-1404520,2,FT1000112
SFT100011202,2000305,20260524,20260524,1404520,1,FT1000112
SFT100011301,2003119,20260524,20260524,-3482810,2,FT1000113
SFT100011302,2000299,20260524,20260524,3482810,1,FT1000113
SFT100011401,2001969,20260524,20260524,-1745134,2,FT1000114
SFT100011402,2002651,20260524,20260524,1745134,1,FT1000114
SFT100011501,2002220,20260524,20260524,-4924032,2,FT1000115
SFT100011502,2001084,20260524,20260524,4924032,1,FT1000115
SFT100011601,2000787,20260524,20260524,-4379261,2,FT1000116
SFT100011602,2000756,20260524,20260524,4379261,1,FT1000116
SFT100011701,2002046,20260524,20260524,-357401,2,FT1000117
SFT100011702,2002871,20260524,20260524,357401,1,FT1000117
SFT100011801,2001257,20260524,20260524,-2306512,2,FT1000118
SFT100011802,2002685,20260524,20260524,2306512,1,FT1000118
SFT100011901,2003107,20260524,20260524,-1930211,2,FT1000119
SFT100011902,2000074,20260524,20260524,1930211,1,FT1000119
SFT100012001,2000595,20260524,20260524,-2156261,2,FT1000120
SFT100012002,2002041,20260524,20260524,2156261,1,FT1000120
SFT100012101,2001671,20260524,20260524,-387928,2,FT1000121
SFT100012102,2003138,20260524,20260524,387928,1,FT1000121
SFT100012201,2000106,20260524,20260524,-4082298,2,FT1000122
SFT100012202,2002491,20260524,20260524,4082298,1,FT1000122
SFT100012301,2002455,20260524,20260524,-1363454,2,FT1000123
SFT100012302,2001523,20260524,20260524,1363454,1,FT1000123
SFT100012401,2002878,20260524,20260524,-950156,2,FT1000124
SFT100012402,2001705,20260524,20260524,950156,1,FT1000124
SFT100012501,2001893,20260524,20260524,-4911736,2,FT1000125
SFT100012502,2003285,20260524,20260524,4911736,1,FT1000125
SFT100012601,2001026,20260524,20260524,-3500169,2,FT1000126
SFT100012602,2003444,20260524,20260524,3500169,1,FT1000126
SFT100012701,2002547,20260524,20260524,-557968,2,FT1000127
SFT100012702,2000056,20260524,20260524,557968,1,FT1000127
SFT100012801,2002456,20260524,20260524,-3762581,2,FT1000128
SFT100012802,2000410,20260524,20260524,3762581,1,FT1000128
SFT100012901,2001738,20260524,20260524,-2795062,2,FT1000129
SFT100012902,2002321,20260524,20260524,2795062,1,FT1000129
SFT100013001,2000997,20260524,20260524,-3524198,2,FT1000130
SFT100013002,2001443,20260524,20260524,3524198,1,FT1000130
SFT100013101,2002930,20260524,20260524,-2052558,2,FT1000131
SFT100013102,2003383,20260524,20260524,2052558,1,FT1000131
SFT100013201,2002665,20260524,20260524,-3334859,2,FT1000132
SFT100013202,2001346,20260524,20260524,3334859,1,FT1000132
SFT100013301,2000350,20260524,20260524,-3549523,2,FT1000133
SFT100013302,2002094,20260524,20260524,3549523,1,FT1000133
SFT100013401,2000373,20260524,20260524,-615668,2,FT1000134
SFT100013402,2001510,20260524,20260524,615668,1,FT1000134
SFT100013501,2002799,20260524,20260524,-3174422,2,FT1000135
SFT100013502,2000085,20260524,20260524,3174422,1,FT1000135
SFT100013601,2002276,20260524,20260524,-2864781,2,FT1000136
SFT100013602,2002697,20260524,20260524,2864781,1,FT1000136
SFT100013701,2000864,20260524,20260524,-979930,2,FT1000137
SFT100013702,2002683,20260524,20260524,979930,1,FT1000137
SFT100013801,2000818,20260524,20260524,-3142543,2,FT1000138
SFT100013802,2002996,20260524,20260524,3142543,1,FT1000138
SFT100013901,2001787,20260524,20260524,-2054169,2,FT1000139
SFT100013902,2001447,20260524,20260524,2054169,1,FT1000139
SFT100014001,2001275,20260524,20260524,-3503853,2,FT1000140
SFT100014002,2001027,20260524,20260524,3503853,1,FT1000140
SFT100014101,2001047,20260524,20260524,-2090593,2,FT1000141
SFT100014102,2002878,20260524,20260524,2090593,1,FT1000141
SFT100014201,2000340,20260524,20260524,-3733017,2,FT1000142
SFT100014202,2000580,20260524,20260524,3733017,1,FT1000142
SFT100014301,2002283,20260524,20260524,-4464916,2,FT1000143
SFT100014302,2003282,20260524,20260524,4464916,1,FT1000143
SFT100014401,2002161,20260524,20260524,-4660802,2,FT1000144
SFT100014402,2001346,20260524,20260524,4660802,1,FT1000144
SFT100014501,2002333,20260524,20260524,-3261442,2,FT1000145
SFT100014502,2000130,20260524,20260524,3261442,1,FT1000145
SFT100014601,2003149,20260524,20260524,-803384,2,FT1000146
SFT100014602,2003184,20260524,20260524,803384,1,FT1000146
SFT100014701,2001773,20260524,20260524,-20772,2,FT1000147
SFT100014702,2000382,20260524,20260524,20772,1,FT1000147
SFT100014801,2002094,20260524,20260524,-4633673,2,FT1000148
SFT100014802,2003022,20260524,20260524,4633673,1,FT1000148
SFT100014901,2002057,20260524,20260524,-4572299,2,FT1000149
SFT100014902,2003152,20260524,20260524,4572299,1,FT1000149
SFT100015001,2003342,20260524,20260524,-1236625,2,FT1000150
SFT100015002,2002091,20260524,20260524,1236625,1,FT1000150
SFT100015101,2003051,20260524,20260524,-1718602,2,FT1000151
SFT100015102,2000256,20260524,20260524,1718602,1,FT1000151
SFT100015201,2002930,20260524,20260524,-1457419,2,FT1000152
SFT100015202,2000294,20260524,20260524,1457419,1,FT1000152
SFT100015301,2001625,20260524,20260524,-2929006,2,FT1000153
SFT100015302,2002427,20260524,20260524,2929006,1,FT1000153
SFT100015401,2002554,20260524,20260524,-764453,2,FT1000154
SFT100015402,2000880,20260524,20260524,764453,1,FT1000154
SFT100015501,2002093,20260524,20260524,-3659333,2,FT1000155
SFT100015502,2002263,20260524,20260524,3659333,1,FT1000155
SFT100015601,2000968,20260524,20260524,-4113623,2,FT1000156
SFT100015602,2002759,20260524,20260524,4113623,1,FT1000156
SFT100015701,2002904,20260524,20260524,-2069969,2,FT1000157
SFT100015702,2003320,20260524,20260524,2069969,1,FT1000157
SFT100015801,2002616,20260524,20260524,-1260636,2,FT1000158
SFT100015802,2000093,20260524,20260524,1260636,1,FT1000158
SFT100015901,2002971,20260524,20260524,-3204573,2,FT1000159
SFT100015902,2000435,20260524,20260524,3204573,1,FT1000159
SFT100016001,2000697,20260524,20260524,-1059770,2,FT1000160
SFT100016002,2001203,20260524,20260524,1059770,1,FT1000160
SFT100016101,2000533,20260524,20260524,-2664167,2,FT1000161
SFT100016102,2002199,20260524,20260524,2664167,1,FT1000161
SFT100016201,2001219,20260524,20260524,-4529767,2,FT1000162
SFT100016202,2001358,20260524,20260524,4529767,1,FT1000162
SFT100016301,2002497,20260524,20260524,-1631742,2,FT1000163
SFT100016302,2001383,20260524,20260524,1631742,1,FT1000163
SFT100016401,2002883,20260524,20260524,-2130212,2,FT1000164
SFT100016402,2002615,20260524,20260524,2130212,1,FT1000164
SFT100016501,2000116,20260524,20260524,-1961787,2,FT1000165
SFT100016502,2001510,20260524,20260524,1961787,1,FT1000165
SFT100016601,2001799,20260524,20260524,-759955,2,FT1000166
SFT100016602,2000293,20260524,20260524,759955,1,FT1000166
SFT100016701,2000585,20260524,20260524,-3711660,2,FT1000167
SFT100016702,2002658,20260524,20260524,3711660,1,FT1000167
SFT100016801,2000074,20260524,20260524,-2656701,2,FT1000168
SFT100016802,2000180,20260524,20260524,2656701,1,FT1000168
SFT100016901,2002052,20260524,20260524,-3841109,2,FT1000169
SFT100016902,2003341,20260524,20260524,3841109,1,FT1000169
SFT100017001,2002976,20260524,20260524,-1585010,2,FT1000170
SFT100017002,2001080,20260524,20260524,1585010,1,FT1000170
SFT100017101,2000089,20260524,20260524,-4229615,2,FT1000171
SFT100017102,2001477,20260524,20260524,4229615,1,FT1000171
SFT100017201,2003184,20260524,20260524,-2377292,2,FT1000172
SFT100017202,2001080,20260524,20260524,2377292,1,FT1000172
SFT100017301,2000672,20260524,20260524,-1494924,2,FT1000173
SFT100017302,2002458,20260524,20260524,1494924,1,FT1000173
SFT100017401,2002576,20260524,20260524,-2398767,2,FT1000174
SFT100017402,2000387,20260524,20260524,2398767,1,FT1000174
SFT100017501,2000041,20260524,20260524,-4695472,2,FT1000175
SFT100017502,2003047,20260524,20260524,4695472,1,FT1000175
SFT100017601,2001396,20260524,20260524,-3468372,2,FT1000176
SFT100017602,2002099,20260524,20260524,3468372,1,FT1000176
SFT100017701,2003259,20260524,20260524,-2713914,2,FT1000177
SFT100017702,2002603,20260524,20260524,2713914,1,FT1000177
SFT100017801,2002356,20260524,20260524,-889541,2,FT1000178
SFT100017802,2002598,20260524,20260524,889541,1,FT1000178
SFT100017901,2002901,20260524,20260524,-1874558,2,FT1000179
SFT100017902,2000423,20260524,20260524,1874558,1,FT1000179
SFT100018001,2001745,20260524,20260524,-1386161,2,FT1000180
SFT100018002,2000656,20260524,20260524,1386161,1,FT1000180
SFT100018101,2001879,20260524,20260524,-2159019,2,FT1000181
SFT100018102,2000304,20260524,20260524,2159019,1,FT1000181
SFT100018201,2003400,20260524,20260524,-2316183,2,FT1000182
SFT100018202,2000574,20260524,20260524,2316183,1,FT1000182
SFT100018301,2003104,20260524,20260524,-1355029,2,FT1000183
SFT100018302,2003067,20260524,20260524,1355029,1,FT1000183
SFT100018401,2000288,20260524,20260524,-4954162,2,FT1000184
SFT100018402,2002641,20260524,20260524,4954162,1,FT1000184
SFT100018501,2000900,20260524,20260524,-4902701,2,FT1000185
SFT100018502,2002616,20260524,20260524,4902701,1,FT1000185
SFT100018601,2000306,20260524,20260524,-3801590,2,FT1000186
SFT100018602,2001415,20260524,20260524,3801590,1,FT1000186
SFT100018701,2002480,20260524,20260524,-858869,2,FT1000187
SFT100018702,2000114,20260524,20260524,858869,1,FT1000187
SFT100018801,2001216,20260524,20260524,-4113047,2,FT1000188
SFT100018802,2000650,20260524,20260524,4113047,1,FT1000188
SFT100018901,2002085,20260524,20260524,-489446,2,FT1000189
SFT100018902,2000746,20260524,20260524,489446,1,FT1000189
SFT100019001,2000321,20260524,20260524,-3638381,2,FT1000190
SFT100019002,2000249,20260524,20260524,3638381,1,FT1000190
SFT100019101,2002237,20260524,20260524,-4176226,2,FT1000191
SFT100019102,2001031,20260524,20260524,4176226,1,FT1000191
SFT100019201,2002195,20260524,20260524,-4038692,2,FT1000192
SFT100019202,2001091,20260524,20260524,4038692,1,FT1000192
SFT100019301,2002341,20260524,20260524,-4649126,2,FT1000193
SFT100019302,2001664,20260524,20260524,4649126,1,FT1000193
SFT100019401,2001798,20260524,20260524,-1748021,2,FT1000194
SFT100019402,2003256,20260524,20260524,1748021,1,FT1000194
SFT100019501,2000674,20260524,20260524,-4367977,2,FT1000195
SFT100019502,2003147,20260524,20260524,4367977,1,FT1000195
SFT100019601,2001509,20260524,20260524,-1948228,2,FT1000196
SFT100019602,2000703,20260524,20260524,1948228,1,FT1000196
SFT100019701,2002419,20260524,20260524,-831371,2,FT1000197
SFT100019702,2003192,20260524,20260524,831371,1,FT1000197
SFT100019801,2001339,20260524,20260524,-3302909,2,FT1000198
SFT100019802,2002472,20260524,20260524,3302909,1,FT1000198
SFT100019901,2000132,20260524,20260524,-3972617,2,FT1000199
SFT100019902,2001016,20260524,20260524,3972617,1,FT1000199
SFT100020001,2001767,20260524,20260524,-544058,2,FT1000200
SFT100020002,2002080,20260524,20260524,544058,1,FT1000200
SFT100020101,2003104,20260524,20260524,-4869608,2,FT1000201
SFT100020102,2002405,20260524,20260524,4869608,1,FT1000201
SFT100020201,2003116,20260524,20260524,-556017,2,FT1000202
SFT100020202,2002264,20260524,20260524,556017,1,FT1000202
SFT100020301,2000902,20260524,20260524,-2012843,2,FT1000203
SFT100020302,2000068,20260524,20260524,2012843,1,FT1000203
SFT100020401,2001570,20260524,20260524,-4994336,2,FT1000204
SFT100020402,2002250,20260524,20260524,4994336,1,FT1000204
SFT100020501,2001167,20260524,20260524,-1045838,2,FT1000205
SFT100020502,2000035,20260524,20260524,1045838,1,FT1000205
SFT100020601,2000087,20260524,20260524,-4468833,2,FT1000206
SFT100020602,2001662,20260524,20260524,4468833,1,FT1000206
SFT100020701,2003351,20260524,20260524,-1931134,2,FT1000207
SFT100020702,2002114,20260524,20260524,1931134,1,FT1000207
SFT100020801,2001260,20260524,20260524,-4030320,2,FT1000208
SFT100020802,2001318,20260524,20260524,4030320,1,FT1000208
SFT100020901,2003024,20260524,20260524,-532016,2,FT1000209
SFT100020902,2000656,20260524,20260524,532016,1,FT1000209
SFT100021001,2000355,20260524,20260524,-1132092,2,FT1000210
SFT100021002,2000122,20260524,20260524,1132092,1,FT1000210
SFT100021101,2003195,20260524,20260524,-403832,2,FT1000211
SFT100021102,2002455,20260524,20260524,403832,1,FT1000211
SFT100021201,2003192,20260524,20260524,-900155,2,FT1000212
SFT100021202,2003383,20260524,20260524,900155,1,FT1000212
SFT100021301,2001773,20260524,20260524,-4254309,2,FT1000213
SFT100021302,2000979,20260524,20260524,4254309,1,FT1000213
SFT100021401,2000964,20260524,20260524,-1659099,2,FT1000214
SFT100021402,2001426,20260524,20260524,1659099,1,FT1000214
SFT100021501,2000815,20260524,20260524,-1316404,2,FT1000215
SFT100021502,2001282,20260524,20260524,1316404,1,FT1000215
SFT100021601,2000904,20260524,20260524,-4023580,2,FT1000216
SFT100021602,2001714,20260524,20260524,4023580,1,FT1000216
SFT100021701,2000765,20260524,20260524,-3508172,2,FT1000217
SFT100021702,2003240,20260524,20260524,3508172,1,FT1000217
SFT100021801,2000876,20260524,20260524,-1838454,2,FT1000218
SFT100021802,2000240,20260524,20260524,1838454,1,FT1000218
SFT100021901,2003122,20260524,20260524,-3132714,2,FT1000219
SFT100021902,2000141,20260524,20260524,3132714,1,FT1000219
SFT100022001,2001291,20260524,20260524,-465702,2,FT1000220
SFT100022002,2000993,20260524,20260524,465702,1,FT1000220
SFT100022101,2002521,20260524,20260524,-191402,2,FT1000221
