@ID,ACCOUNT.NUMBER,BOOKING.DATE,VALUE.DATE,AMOUNT,TRANSACTION.CODE,TRANS.REFERENCE
SFT020006802,2002895,20260329,20260329,3844957,1,FT0200068
SFT020006901,2002248,20260329,20260329,-4234333,2,FT0200069
SFT020006902,2000324,20260329,20260329,4234333,1,FT0200069
SFT020007001,2000604,20260329,20260329,-1660416,2,FT0200070
SFT020007002,2002995,20260329,20260329,1660416,1,FT0200070
SFT020007101,2001836,20260329,20260329,-4515210,2,FT0200071
SFT020007102,2000338,20260329,20260329,4515210,1,FT0200071
SFT020007201,2001131,20260329,20260329,-3503268,2,FT0200072
SFT020007202,2001855,20260329,20260329,3503268,1,FT0200072
SFT020007301,2002931,20260329,20260329,-1270011,2,FT0200073
SFT020007302,2000170,20260329,20260329,1270011,1,FT0200073
SFT020007401,2000231,20260329,20260329,-3141250,2,FT0200074
SFT020007402,2001451,20260329,20260329,3141250,1,FT0200074
SFT020007501,2002235,20260329,20260329,-4370646,2,FT0200075
SFT020007502,2001167,20260329,20260329,4370646,1,FT0200075
SFT020007601,2001599,20260329,20260329,-35450,2,FT0200076
SFT020007602,2000404,20260329,20260329,35450,1,FT0200076
SFT020007701,2001396,20260329,20260329,-59461,2,FT0200077
SFT020007702,2002245,20260329,20260329,59461,1,FT0200077
SFT020007801,2000667,20260329,20260329,-3633412,2,FT0200078
SFT020007802,2001928,20260329,20260329,3633412,1,FT0200078
SFT020007901,2000233,20260329,20260329,-156114,2,FT0200079
SFT020007902,2001031,20260329,20260329,156114,1,FT0200079
SFT020008001,2001755,20260329,20260329,-3686275,2,FT0200080
SFT020008002,2000740,20260329,20260329,3686275,1,FT0200080
SFT020008101,2001116,20260329,20260329,-4823088,2,FT0200081
SFT020008102,2002277,20260329,20260329,4823088,1,FT0200081
SFT020008201,2002337,20260329,20260329,-3125172,2,FT0200082
SFT020008202,2002871,20260329,20260329,3125172,1,FT0200082
SFT020008301,2000225,20260329,20260329,-4214626,2,FT0200083
SFT020008302,2002434,20260329,20260329,4214626,1,FT0200083
SFT020008401,2000876,20260329,20260329,-4072206,2,FT0200084
SFT020008402,2002738,20260329,20260329,4072206,1,FT0200084
SFT020008501,2002137,20260329,20260329,-2015659,2,FT0200085
SFT020008502,2002179,20260329,20260329,2015659,1,FT0200085
SFT020008601,2001220,20260329,20260329,-462182,2,FT0200086
SFT020008602,2000082,20260329,20260329,462182,1,FT0200086
SFT020008701,2000537,20260329,20260329,-51928,2,FT0200087
SFT020008702,2001378,20260329,20260329,51928,1,FT0200087
SFT020008801,2001845,20260329,20260329,-747503,2,FT0200088
SFT020008802,2001057,20260329,20260329,747503,1,FT0200088
SFT020008901,2000178,20260329,20260329,-3407385,2,FT0200089
SFT020008902,2002563,20260329,20260329,3407385,1,FT0200089
SFT020009001,2002604,20260329,20260329,-1487555,2,FT0200090
SFT020009002,2001288,20260329,20260329,1487555,1,FT0200090
SFT020009101,2001283,20260329,20260329,-1474309,2,FT0200091
SFT020009102,2002976,20260329,20260329,1474309,1,FT0200091
SFT020009201,2001957,20260329,20260329,-2548809,2,FT0200092
SFT020009202,2001697,20260329,20260329,2548809,1,FT0200092
SFT020009301,2001021,20260329,20260329,-163487,2,FT0200093
SFT020009302,2002386,20260329,20260329,163487,1,FT0200093
SFT020009401,2000832,20260329,20260329,-1018439,2,FT0200094
SFT020009402,2000634,20260329,20260329,1018439,1,FT0200094
SFT020009501,2002024,20260329,20260329,-727617,2,FT0200095
SFT020009502,2002554,20260329,20260329,727617,1,FT0200095
SFT020009601,2002840,20260329,20260329,-948338,2,FT0200096
SFT020009602,2001698,20260329,20260329,948338,1,FT0200096
SFT020009701,2000116,20260329,20260329,-1275670,2,FT0200097
SFT020009702,2001589,20260329,20260329,1275670,1,FT0200097
SFT020009801,2000520,20260329,20260329,-719271,2,FT0200098
SFT020009802,2001471,20260329,20260329,719271,1,FT0200098
SFT020009901,2002669,20260329,20260329,-3146659,2,FT0200099
SFT020009902,2002627,20260329,20260329,3146659,1,FT0200099
SFT020010001,2001748,20260329,20260329,-74382,2,FT0200100
SFT020010002,2001257,20260329,20260329,74382,1,FT0200100
SFT020010101,2000911,20260329,20260329,-2590542,2,FT0200101
SFT020010102,2002479,20260329,20260329,2590542,1,FT0200101
SFT020010201,2002046,20260329,20260329,-298146,2,FT0200102
SFT020010202,2001351,20260329,20260329,298146,1,FT0200102
SFT020010301,2001807,20260329,20260329,-1679465,2,FT0200103
SFT020010302,2000369,20260329,20260329,1679465,1,FT0200103
SFT020010401,2000860,20260329,20260329,-4210259,2,FT0200104
SFT020010402,2001917,20260329,20260329,4210259,1,FT0200104
SFT020010501,2001220,20260329,20260329,-2460277,2,FT0200105
SFT020010502,2001937,20260329,20260329,2460277,1,FT0200105
SFT020010601,2002015,20260329,20260329,-3152439,2,FT0200106
SFT020010602,2001583,20260329,20260329,3152439,1,FT0200106
SFT020010701,2001624,20260329,20260329,-4444465,2,FT0200107
SFT020010702,2001307,20260329,20260329,4444465,1,FT0200107
SFT020010801,2000305,20260329,20260329,-3102237,2,FT0200108
SFT020010802,2001477,20260329,20260329,3102237,1,FT0200108
SFT020010901,2001387,20260329,20260329,-3489203,2,FT0200109
SFT020010902,2002403,20260329,20260329,3489203,1,FT0200109
SFT020011001,2001165,20260329,20260329,-1239546,2,FT0200110
SFT020011002,2000455,20260329,20260329,1239546,1,FT0200110
SFT020011101,2001942,20260329,20260329,-32686,2,FT0200111
SFT020011102,2001460,20260329,20260329,32686,1,FT0200111
SFT020011201,2002842,20260329,20260329,-4485393,2,FT0200112
SFT020011202,2000922,20260329,20260329,4485393,1,FT0200112
SFT020011301,2000079,20260329,20260329,-4572569,2,FT0200113
SFT020011302,2000617,20260329,20260329,4572569,1,FT0200113
SFT020011401,2000937,20260329,20260329,-4455879,2,FT0200114
SFT020011402,2000289,20260329,20260329,4455879,1,FT0200114
SFT020011501,2002347,20260329,20260329,-2285305,2,FT0200115
SFT020011502,2000592,20260329,20260329,2285305,1,FT0200115
SFT020011601,2000741,20260329,20260329,-2117864,2,FT0200116
SFT020011602,2002038,20260329,20260329,2117864,1,FT0200116
SFT020011701,2000437,20260329,20260329,-2857184,2,FT0200117
SFT020011702,2000865,20260329,20260329,2857184,1,FT0200117
SFT020011801,2002864,20260329,20260329,-1354033,2,FT0200118
SFT020011802,2001014,20260329,20260329,1354033,1,FT0200118
SFT020011901,2000807,20260329,20260329,-2736180,2,FT0200119
SFT020011902,2001887,20260329,20260329,2736180,1,FT0200119
SFT020012001,2002099,20260329,20260329,-393677,2,FT0200120
SFT020012002,2000367,20260329,20260329,393677,1,FT0200120
SFT020012101,2001827,20260329,20260329,-2656192,2,FT0200121
SFT020012102,2002979,20260329,20260329,2656192,1,FT0200121
SFT020012201,2002662,20260329,20260329,-2833179,2,FT0200122
SFT020012202,2000880,20260329,20260329,2833179,1,FT0200122
SFT020012301,2000024,20260329,20260329,-4257031,2,FT0200123
SFT020012302,2002719,20260329,20260329,4257031,1,FT0200123
SFT020012401,2003035,20260329,20260329,-3341135,2,FT0200124
SFT020012402,2001624,20260329,20260329,3341135,1,FT0200124
SFT020012501,2002085,20260329,20260329,-1764867,2,FT0200125
SFT020012502,2001203,20260329,20260329,1764867,1,FT0200125
SFT020012601,2000294,20260329,20260329,-1104853,2,FT0200126
SFT020012602,2001434,20260329,20260329,1104853,1,FT0200126
SFT020012701,2000805,20260329,20260329,-4736142,2,FT0200127
SFT020012702,2000343,20260329,20260329,4736142,1,FT0200127
SFT020012801,2002421,20260329,20260329,-1653977,2,FT0200128
SFT020012802,2001688,20260329,20260329,1653977,1,FT0200128
SFT020012901,2000614,20260329,20260329,-2012086,2,FT0200129
SFT020012902,2001014,20260329,20260329,2012086,1,FT0200129
SFT020013001,2000749,20260329,20260329,-3136489,2,FT0200130
SFT020013002,2000436,20260329,20260329,3136489,1,FT0200130
SFT020013101,2000130,20260329,20260329,-2038381,2,FT0200131
SFT020013102,2002697,20260329,20260329,2038381,1,FT0200131
SFT020013201,2002295,20260329,20260329,-2424300,2,FT0200132
SFT020013202,2001929,20260329,20260329,2424300,1,FT0200132
SFT020013301,2002571,20260329,20260329,-1432986,2,FT0200133
SFT020013302,2001268,20260329,20260329,1432986,1,FT0200133
SFT020013401,2000578,20260329,20260329,-2887366,2,FT0200134
SFT020013402,2002297,20260329,20260329,2887366,1,FT0200134
SFT020013501,2001132,20260329,20260329,-2489083,2,FT0200135
SFT020013502,2002644,20260329,20260329,2489083,1,FT0200135
SFT020013601,2002455,20260329,20260329,-399924,2,FT0200136
SFT020013602,2001929,20260329,20260329,399924,1,FT0200136
SFT020013701,2002591,20260329,20260329,-3263629,2,FT0200137
SFT020013702,2000863,20260329,20260329,3263629,1,FT0200137
SFT020013801,2000582,20260329,20260329,-3510115,2,FT0200138
SFT020013802,2003039,20260329,20260329,3510115,1,FT0200138
SFT020013901,2001315,20260329,20260329,-790879,2,FT0200139
SFT020013902,2000393,20260329,20260329,790879,1,FT0200139
SFT020014001,2002089,20260329,20260329,-1632056,2,FT0200140
SFT020014002,2000419,20260329,20260329,1632056,1,FT0200140
SFT020014101,2001035,20260329,20260329,-4299874,2,FT0200141
SFT020014102,2001497,20260329,20260329,4299874,1,FT0200141
SFT020014201,2002065,20260329,20260329,-2257630,2,FT0200142
SFT020014202,2001172,20260329,20260329,2257630,1,FT0200142
SFT020014301,2001339,20260329,20260329,-3149790,2,FT0200143
SFT020014302,2002297,20260329,20260329,3149790,1,FT0200143
SFT020014401,2002488,20260329,20260329,-3229046,2,FT0200144
SFT020014402,2001819,20260329,20260329,3229046,1,FT0200144
SFT020014501,2002068,20260329,20260329,-940962,2,FT0200145
SFT020014502,2002840,20260329,20260329,940962,1,FT0200145
SFT020014601,2001123,20260329,20260329,-3398058,2,FT0200146
SFT020014602,2000041,20260329,20260329,3398058,1,FT0200146
SFT020014701,2000353,20260329,20260329,-408011,2,FT0200147
SFT020014702,2000961,20260329,20260329,408011,1,FT0200147
SFT020014801,2001801,20260329,20260329,-4928212,2,FT0200148
SFT020014802,2002871,20260329,20260329,4928212,1,FT0200148
SFT020014901,2001147,20260329,20260329,-1774045,2,FT0200149
SFT020014902,2000725,20260329,20260329,1774045,1,FT0200149
SFT020015001,2001496,20260329,20260329,-2432729,2,FT0200150
SFT020015002,2002112,20260329,20260329,2432729,1,FT0200150
SFT020015101,2002107,20260329,20260329,-3772869,2,FT0200151
SFT020015102,2001346,20260329,20260329,3772869,1,FT0200151
SFT020015201,2001730,20260329,20260329,-608447,2,FT0200152
SFT020015202,2002119,20260329,20260329,608447,1,FT0200152
SFT020015301,2002683,20260329,20260329,-2045082,2,FT0200153
SFT020015302,2002505,20260329,20260329,2045082,1,FT0200153
SFT020015401,2001031,20260329,20260329,-1039714,2,FT0200154
SFT020015402,2000383,20260329,20260329,1039714,1,FT0200154
SFT020015501,2002345,20260329,20260329,-4014806,2,FT0200155
SFT020015502,2002467,20260329,20260329,4014806,1,FT0200155
SFT020015601,2000404,20260329,20260329,-3723404,2,FT0200156
SFT020015602,2001481,20260329,20260329,3723404,1,FT0200156
SFT020015701,2002954,20260329,20260329,-4011119,2,FT0200157
SFT020015702,2002852,20260329,20260329,4011119,1,FT0200157
SFT020015801,2002002,20260329,20260329,-220919,2,FT0200158
SFT020015802,2000109,20260329,20260329,220919,1,FT0200158
SFT020015901,2000200,20260329,20260329,-3130309,2,FT0200159
SFT020015902,2001222,20260329,20260329,3130309,1,FT0200159
SFT020016001,2002341,20260329,20260329,-2775113,2,FT0200160
SFT020016002,2002579,20260329,20260329,2775113,1,FT0200160
SFT020016101,2000259,20260329,20260329,-301521,2,FT0200161
SFT020016102,2001888,20260329,20260329,301521,1,FT0200161
SFT020016201,2001203,20260329,20260329,-2325265,2,FT0200162
SFT020016202,2002457,20260329,20260329,2325265,1,FT0200162
SFT020016301,2002428,20260329,20260329,-2753021,2,FT0200163
SFT020016302,2000779,20260329,20260329,2753021,1,FT0200163
SFT020016401,2001652,20260329,20260329,-361458,2,FT0200164
SFT020016402,2002967,20260329,20260329,361458,1,FT0200164
SFT020016501,2000607,20260329,20260329,-1436267,2,FT0200165
SFT020016502,2000125,20260329,20260329,1436267,1,FT0200165
SFT020016601,2000872,20260329,20260329,-43681,2,FT0200166
SFT020016602,2001358,20260329,20260329,43681,1,FT0200166
SFT020016701,2001886,20260329,20260329,-4199336,2,FT0200167
SFT020016702,2002624,20260329,20260329,4199336,1,FT0200167
SFT020016801,2002099,20260329,20260329,-4975401,2,FT0200168
SFT020016802,2002697,20260329,20260329,4975401,1,FT0200168
SFT020016901,2000091,20260329,20260329,-2493092,2,FT0200169
SFT020016902,2002558,20260329,20260329,2493092,1,FT0200169
SFT020017001,2002743,20260329,20260329,-657481,2,FT0200170
SFT020017002,2002140,20260329,20260329,657481,1,FT0200170
SFT020017101,2001543,20260329,20260329,-2233075,2,FT0200171
SFT020017102,2002505,20260329,20260329,2233075,1,FT0200171
SFT020017201,2000322,20260329,20260329,-2323473,2,FT0200172
SFT020017202,2000058,20260329,20260329,2323473,1,FT0200172
SFT020017301,2000361,20260329,20260329,-1281969,2,FT0200173
SFT020017302,2000011,20260329,20260329,1281969,1,FT0200173
SFT020017401,2002316,20260329,20260329,-3462411,2,FT0200174
SFT020017402,2000831,20260329,20260329,3462411,1,FT0200174
SFT020017501,2000139,20260329,20260329,-3623842,2,FT0200175
SFT020017502,2002073,20260329,20260329,3623842,1,FT0200175
SFT020017601,2001787,20260329,20260329,-4451942,2,FT0200176
SFT020017602,2000197,20260329,20260329,4451942,1,FT0200176
SFT020017701,2002759,20260329,20260329,-3158713,2,FT0200177
SFT020017702,2002068,20260329,20260329,3158713,1,FT0200177
SFT020017801,2000965,20260329,20260329,-2185522,2,FT0200178
SFT020017802,2001281,20260329,20260329,2185522,1,FT0200178
SFT020017901,2001026,20260329,20260329,-300851,2,FT0200179
SFT020017902,2001700,20260329,20260329,300851,1,FT0200179
SFT020018001,2000272,20260329,20260329,-2581358,2,FT0200180
SFT020018002,2002878,20260329,20260329,2581358,1,FT0200180
SFT020018101,2002551,20260329,20260329,-3555998,2,FT0200181
SFT020018102,2001479,20260329,20260329,3555998,1,FT0200181
SFT020018201,2000072,20260329,20260329,-2776718,2,FT0200182
SFT020018202,2000015,20260329,20260329,2776718,1,FT0200182
SFT020018301,2002513,20260329,20260329,-1250546,2,FT0200183
SFT020018302,2000857,20260329,20260329,1250546,1,FT0200183
SFT020018401,2001774,20260329,20260329,-2122524,2,FT0200184
SFT020018402,2000074,20260329,20260329,2122524,1,FT0200184
SFT020018501,2001438,20260329,20260329,-2991622,2,FT0200185
SFT020018502,2000735,20260329,20260329,2991622,1,FT0200185
SFT020018601,2001937,20260329,20260329,-4055479,2,FT0200186
SFT020018602,2002308,20260329,20260329,4055479,1,FT0200186
SFT020018701,2000333,20260329,20260329,-688410,2,FT0200187
SFT020018702,2002117,20260329,20260329,688410,1,FT0200187
SFT020018801,2000239,20260329,20260329,-1484466,2,FT0200188
SFT020018802,2001054,20260329,20260329,1484466,1,FT0200188
SFT020018901,2002176,20260329,20260329,-4309141,2,FT0200189
SFT020018902,2002976,20260329,20260329,4309141,1,FT0200189
SFT020019001,2002823,20260329,20260329,-4196878,2,FT0200190
SFT020019002,2002093,20260329,20260329,4196878,1,FT0200190
SFT020019101,2000067,20260329,20260329,-1257905,2,FT0200191
SFT020019102,2002079,20260329,20260329,1257905,1,FT0200191
SFT020019201,2001257,20260329,20260329,-4852320,2,FT0200192
SFT020019202,2001816,20260329,20260329,4852320,1,FT0200192
SFT020019301,2000876,20260329,20260329,-1677856,2,FT0200193
SFT020019302,2001216,20260329,20260329,1677856,1,FT0200193
SFT020019401,2000375,20260329,20260329,-1437055,2,FT0200194
SFT020019402,2000338,20260329,20260329,1437055,1,FT0200194
SFT020019501,2001152,20260329,20260329,-2503697,2,FT0200195
SFT020019502,2000864,20260329,20260329,2503697,1,FT0200195
SFT020019601,2002046,20260329,20260329,-4424292,2,FT0200196
SFT020019602,2002229,20260329,20260329,4424292,1,FT0200196
SFT020019701,2002531,20260329,20260329,-4908048,2,FT0200197
SFT020019702,2000101,20260329,20260329,4908048,1,FT0200197
SFT020019801,2000546,20260329,20260329,-4116736,2,FT0200198
SFT020019802,2001748,20260329,20260329,4116736,1,FT0200198
SFT020019901,2001250,20260329,20260329,-669155,2,FT0200199
SFT020019902,2002957,20260329,20260329,669155,1,FT0200199
SFT020020001,2001318,20260329,20260329,-4787508,2,FT0200200
SFT020020002,2003022,20260329,20260329,4787508,1,FT0200200
SFT020020101,2002702,20260329,20260329,-4440798,2,FT0200201
SFT020020102,2001036,20260329,20260329,4440798,1,FT0200201
SFT020020201,2000161,20260329,20260329,-3930003,2,FT0200202
SFT020020202,2002167,20260329,20260329,3930003,1,FT0200202
SFT020020301,2000816,20260329,20260329,-3701811,2,FT0200203
SFT020020302,2001026,20260329,20260329,3701811,1,FT0200203
SFT020020401,2003027,20260329,20260329,-2665176,2,FT0200204
SFT020020402,2002068,20260329,20260329,2665176,1,FT0200204
SFT020020501,2002258,20260329,20260329,-2084379,2,FT0200205
SFT020020502,2002085,20260329,20260329,2084379,1,FT0200205
SFT020020601,2002930,20260329,20260329,-4162059,2,FT0200206
SFT020020602,2000163,20260329,20260329,4162059,1,FT0200206
SFT020020701,2002949,20260329,20260329,-4299945,2,FT0200207
SFT020020702,2001173,20260329,20260329,4299945,1,FT0200207
SFT020020801,2001473,20260329,20260329,-639509,2,FT0200208
SFT020020802,2001774,20260329,20260329,639509,1,FT0200208
SFT020020901,2001173,20260329,20260329,-1539967,2,FT0200209
SFT020020902,2001523,20260329,20260329,1539967,1,FT0200209
SFT020021001,2001018,20260329,20260329,-1416005,2,FT0200210
SFT020021002,2000237,20260329,20260329,1416005,1,FT0200210
SFT020021101,2000466,20260329,20260329,-3923241,2,FT0200211
SFT020021102,2002402,20260329,20260329,3923241,1,FT0200211
SFT020021201,2001306,20260329,20260329,-455587,2,FT0200212
SFT020021202,2001249,20260329,20260329,455587,1,FT0200212
SFT020021301,2000854,20260329,20260329,-4734048,2,FT0200213
SFT020021302,2000233,20260329,20260329,4734048,1,FT0200213
SFT020021401,2000329,20260329,20260329,-1308140,2,FT0200214
SFT020021402,2000436,20260329,20260329,1308140,1,FT0200214
SFT020021501,2000414,20260329,20260329,-4535293,2,FT0200215
SFT020021502,2002970,20260329,20260329,4535293,1,FT0200215
SFT020021601,2001142,20260329,20260329,-4444066,2,FT0200216
SFT020021602,2000513,20260329,20260329,4444066,1,FT0200216
SFT020021701,2001622,20260329,20260329,-1653920,2,FT0200217
SFT020021702,2001787,20260329,20260329,1653920,1,FT0200217
SFT020021801,2002119,20260329,20260329,-1196211,2,FT0200218
SFT020021802,2000961,20260329,20260329,1196211,1,FT0200218
SFT020021901,2001238,20260329,20260329,-2024600,2,FT0200219
SFT020021902,2002167,20260329,20260329,2024600,1,FT0200219
SFT020022001,2000869,20260329,20260329,-2389718,2,FT0200220
SFT020022002,2001840,20260329,20260329,2389718,1,FT0200220
