@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0900128,AC,2000573,USD,1831459,2002011,20260517,CÉCILE GÉRARD DE RAYMOND
FT0900129,AC,2001216,USD,1356845,2003192,20260517,MARTIN GAUTIER
FT0900130,AC,2001773,EUR,4609802,2001012,20260517,MAURICE RENARD
FT0900131,AC,2001960,USD,3696694,2000929,20260517,NICOLAS LESAGE
FT0900132,AC,2000471,EUR,4360194,2001764,20260517,JEANNE BERNARD
FT0900133,AC,2002825,EUR,2904908,2001400,20260517,ÉMILE-ADRIEN PINTO
FT0900134,AC,2000737,USD,1429609,2003362,20260517,ISABELLE COLAS LE GONZALEZ
FT0900135,AC,2000851,XAF,4187309,2001887,20260517,THÉOPHILE MONNIER-FAIVRE
FT0900136,AC,2000225,EUR,1545580,2002989,20260517,SUSAN CARON
FT0900137,AC,2002614,XAF,1705168,2000888,20260517,LAETITIA HERNANDEZ
FT0900138,AC,2000691,XAF,2939411,2003037,20260517,ÉLODIE BRETON
FT0900139,AC,2000098,USD,4332474,2002743,20260517,WILLIAM FAIVRE
FT0900140,AC,2002039,XAF,1703528,2002833,20260517,CONSTANCE PIERRE-POTTIER
FT0900141,AC,2000260,USD,439660,2002608,20260517,JULES GRONDIN-GUILBERT
FT0900142,AC,2001583,EUR,2822713,2000271,20260517,EUGÈNE DE LA LEGENDRE
FT0900143,AC,2000655,XAF,1690631,2003310,20260517,JULIEN JOLY
FT0900144,AC,2002151,XAF,3560664,2002125,20260517,VICTOR ROUSSET
FT0900145,AC,2000230,EUR,1921791,2000961,20260517,CONSTANCE LECOMTE
FT0900146,AC,2003129,XAF,2632774,2002710,20260517,DIANE LE ROUX-SALMON
FT0900147,AC,2002817,XAF,456516,2000309,20260517,RÉMY DU LOPEZ
FT0900148,AC,2002094,EUR,2006750,2003078,20260517,NICOLAS GUYON
FT0900149,AC,2002759,USD,1594310,2001077,20260517,ADÉLAÏDE LEMONNIER-TOUSSAINT
FT0900150,AC,2001659,EUR,3289949,2003116,20260517,CLÉMENCE LECONTE
FT0900151,AC,2001453,XAF,3472458,2001463,20260517,ADRIEN RODRIGUEZ
FT0900152,AC,2001363,XAF,4206411,2001930,20260517,PAUL FLEURY
FT0900153,AC,2003235,EUR,306414,2002802,20260517,MARGOT VINCENT
FT0900154,AC,2002983,XAF,43883,2000790,20260517,MARGUERITE RODRIGUEZ LE RIOU
FT0900155,AC,2001159,EUR,1277716,2002762,20260517,MICHELLE VALENTIN
FT0900156,AC,2001789,XAF,2490743,2000485,20260517,INÈS DELATTRE
FT0900157,AC,2002346,EUR,1975792,2002690,20260517,ADRIEN RODRIGUEZ
FT0900158,AC,2001351,USD,4075011,2000109,20260517,ANTOINE BLONDEL
FT0900159,AC,2003331,EUR,4218845,2002264,20260517,PIERRE LE COSTA
FT0900160,AC,2002676,XAF,3780138,2002156,20260517,CHRISTOPHE HOAREAU
FT0900161,AC,2002893,XAF,2489938,2003311,20260517,THÉODORE LEJEUNE
FT0900162,AC,2001804,EUR,2370450,2001691,20260517,HENRI MUNOZ
FT0900163,AC,2002075,USD,3921603,2000690,20260517,SUZANNE ARNAUD
FT0900164,AC,2002567,XAF,4204196,2001306,20260517,ANTOINE BLONDEL
FT0900165,AC,2001616,EUR,1697495,2002880,20260517,AURÉLIE-NATHALIE GILLET
FT0900166,AC,2001855,EUR,3599658,2003374,20260517,GÉRARD MORENO
FT0900167,AC,2002031,XAF,3831225,2002054,20260517,MATTHIEU LECOQ
FT0900168,AC,2000160,EUR,3680966,2000628,20260517,ÉDITH DE LA ÉTIENNE
FT0900169,AC,2001452,EUR,3762427,2001105,20260517,JÉRÔME HUET
FT0900170,AC,2002075,USD,3227373,2002453,20260517,SUZANNE ARNAUD
FT0900171,AC,2003150,USD,1318460,2001167,20260517,MARIE LEGRAND
FT0900172,AC,2001731,XAF,756744,2002972,20260517,FRANÇOIS JOSEPH
FT0900173,AC,2000962,XAF,4818289,2002807,20260517,MICHELLE ALLAIN
FT0900174,AC,2000281,XAF,3200659,2001190,20260517,MICHEL ROUSSEAU
FT0900175,AC,2001396,EUR,2790702,2002838,20260517,JULIETTE LACROIX DE MAHE
FT0900176,AC,2003116,EUR,4735891,2002332,20260517,XAVIER LELIÈVRE
FT0900177,AC,2002625,XAF,4398688,2000567,20260517,NOËL PETIT DE LA RAYMOND
FT0900178,AC,2001401,USD,4792491,2002830,20260517,PATRICK ROBIN
FT0900179,AC,2003089,XAF,4258106,2003105,20260517,LUCY BOUVIER
FT0900180,AC,2001770,XAF,4147849,2002559,20260517,ARTHUR DU REY
FT0900181,AC,2001917,EUR,2523351,2001481,20260517,ADRIEN DOS SANTOS
FT0900182,AC,2000815,XAF,3881970,2000344,20260517,ALIX DE LA VERDIER
FT0900183,AC,2002368,XAF,2986344,2000292,20260517,JOSEPH GALLET
FT0900184,AC,2002089,USD,4949699,2001896,20260517,BERNARD NEVEU
FT0900185,AC,2001437,XAF,3798001,2001157,20260517,PATRICIA MARIE
FT0900186,AC,2003225,EUR,2904659,2003231,20260517,MARGARET LACROIX
FT0900187,AC,2000218,USD,1337868,2003285,20260517,JACQUES RODRIGUES
FT0900188,AC,2000546,USD,1389027,2000392,20260517,MICHELLE-MARGUERITE AUGER
FT0900189,AC,2002383,XAF,2603488,2002882,20260517,CONSTANCE-MARCELLE GEORGES
FT0900190,AC,2003184,EUR,2838613,2003292,20260517,XAVIER DEVAUX
FT0900191,AC,2000233,EUR,3150868,2002182,20260517,MATHILDE VIDAL
FT0900192,AC,2003131,USD,940253,2000417,20260517,EMMANUEL DELAUNAY
FT0900193,AC,2000904,EUR,1884808,2000510,20260517,FRANÇOIS GONZALEZ
FT0900194,AC,2002841,EUR,128755,2000389,20260517,LOUISE LEBON
FT0900195,AC,2000295,USD,1262285,2001426,20260517,ADRIEN LACROIX
FT0900196,AC,2002603,USD,114287,2000282,20260517,JACQUES GUIBERT
FT0900197,AC,2002841,EUR,1626175,2002412,20260517,LOUISE LEBON
FT0900198,AC,2001019,USD,2413372,2002308,20260517,NOËL PETIT DE LA RAYMOND
FT0900199,AC,2001769,XAF,922245,2002098,20260517,DENIS TANGUY
FT0900200,AC,2000259,EUR,2942374,2001043,20260517,PHILIPPINE PARENT
FT0900201,AC,2001852,USD,2585941,2002871,20260517,THÉODORE CHARRIER-FAURE
FT0900202,AC,2000469,EUR,2981807,2000271,20260517,WILLIAM DEVAUX
FT0900203,AC,2000384,EUR,3176992,2002036,20260517,NATHALIE FOUCHER-ADAM
FT0900204,AC,2001029,XAF,2463167,2000605,20260517,THÉRÈSE LOUIS
FT0900205,AC,2001701,EUR,4170717,2001433,20260517,JULES COSTE
FT0900206,AC,2002914,XAF,1279060,2000255,20260517,FRÉDÉRIQUE ARNAUD
FT0900207,AC,2002489,EUR,2772791,2000434,20260517,BENJAMIN NEVEU DU MICHEL
FT0900208,AC,2001351,USD,4392627,2003244,20260517,ANTOINE BLONDEL
FT0900209,AC,2001452,EUR,1087066,2002526,20260517,JÉRÔME HUET
FT0900210,AC,2000142,EUR,2617750,2001543,20260517,ÉTIENNE MARIN
FT0900211,AC,2002883,USD,3753258,2001683,20260517,DANIEL BONNET DU BONNEAU
FT0900212,AC,2003071,USD,3290782,2003122,20260517,JACQUES BOUCHER-BERTRAND
FT0900213,AC,2002934,USD,90841,2003146,20260517,AIMÉ DEVAUX-COLLET
FT0900214,AC,2001347,XAF,1509768,2002768,20260517,ÉDITH GILBERT
FT0900215,AC,2000295,USD,4327167,2003148,20260517,ADRIEN LACROIX
FT0900216,AC,2003231,EUR,2592162,2001794,20260517,MARC PRÉVOST
FT0900217,AC,2002296,XAF,4463178,2002252,20260517,ALIX-MARGAUD LEDOUX
FT0900218,AC,2001159,EUR,918784,2002055,20260517,MICHELLE VALENTIN
FT0900219,AC,2002311,XAF,616787,2002301,20260517,BRIGITTE-ÉLÉONORE CHAUVET
FT0900220,AC,2002090,XAF,1463860,2000983,20260517,AURÉLIE GILLES
FT0900221,AC,2001443,XAF,219948,2000500,20260517,XAVIER BOUVIER
FT0900222,AC,2001017,XAF,322108,2002646,20260517,BERNARD LEBLANC
FT0900223,AC,2000049,EUR,3145204,2003254,20260517,PHILIPPE-TRISTAN GILLET
FT0900224,AC,2001167,USD,4714070,2002337,20260517,HONORÉ BRUN
FT0900225,AC,2003009,XAF,3608260,2002842,20260517,BRIGITTE DE LA COLLET
FT0900226,AC,2000560,EUR,4418809,2000301,20260517,PIERRE FAURE
FT0900227,AC,2001629,XAF,4195089,2002551,20260517,HORTENSE LE VOISIN
FT0900228,AC,2002741,XAF,263736,2001330,20260517,MATTHIEU BRUNEL
FT0900229,AC,2003188,EUR,2953363,2002498,20260517,CLAIRE BERGER
FT0900230,AC,2002167,XAF,1493341,2000646,20260517,SUSANNE-OCÉANE TORRES
FT0900231,AC,2002064,USD,3854230,2000098,20260517,MADELEINE DE ROSSI
FT0900232,AC,2001823,XAF,3746259,2002848,20260517,SUSANNE-OCÉANE TORRES
FT0900233,AC,2000414,EUR,2209100,2001836,20260517,LUC-MARC CHAUVET
FT0900234,AC,2000528,XAF,1574186,2001951,20260517,CÉCILE BERNARD
FT0900235,AC,2000083,XAF,2845426,2000547,20260517,ÉLÉONORE VIDAL
FT0900236,AC,2003146,USD,2220575,2003191,20260517,LAURENT BÈGUE
FT0900237,AC,2003214,EUR,1710720,2000697,20260517,LAETITIA HERNANDEZ
FT0900238,AC,2001394,USD,3613575,2002624,20260517,INÈS SCHMITT
FT0900239,AC,2000068,USD,1265492,2001339,20260517,THIBAUT-MARCEL MAHE
FT0900240,AC,2000010,USD,1151229,2001434,20260517,CATHERINE DU LEROY
FT0900241,AC,2002970,EUR,807847,2001447,20260517,CHRISTINE HERNANDEZ
FT0900242,AC,2002093,USD,2911734,2001677,20260517,ADRIEN SANCHEZ
FT0900243,AC,2001426,USD,2708617,2000304,20260517,AMÉLIE MACE
FT0900244,AC,2001333,USD,596840,2000578,20260517,GEORGES TECHER DE LA COLLIN
FT0900245,AC,2001704,XAF,1258830,2001781,20260517,JULIEN LAGARDE
FT0900246,AC,2001745,USD,2556472,2000417,20260517,MICHELLE LÉGER
FT0900247,AC,2000995,EUR,2111543,2001229,20260517,ARTHUR VALENTIN
FT0900248,AC,2000132,USD,89674,2001745,20260517,LAURENCE BRIAND DE LA NICOLAS
FT0900249,AC,2000048,EUR,3345305,2000350,20260517,CORINNE GAY-HOAREAU
FT0900250,AC,2001724,EUR,1343692,2000779,20260517,ISABELLE DUBOIS DU DELAUNAY
FT0900251,AC,2000798,XAF,1799526,2000514,20260517,ARTHUR PEREIRA-GONCALVES
FT0900252,AC,2002090,XAF,3735517,2000814,20260517,AURÉLIE GILLES
FT0900253,AC,2002231,USD,1896956,2002476,20260517,WILLIAM-FRÉDÉRIC GRENIER
FT0900254,AC,2003277,XAF,2237870,2000931,20260517,JACQUES ALLAIN-GOMES
FT0900255,AC,2000095,USD,3061549,2000775,20260517,ALEXANDRIA MOULIN
FT0900256,AC,2003130,EUR,2018171,2000928,20260517,LAETITIA GRÉGOIRE
FT0900257,AC,2002272,XAF,1999434,2001563,20260517,ANASTASIE LAGARDE-MACE
FT0900258,AC,2002068,USD,1250720,2002235,20260517,TRISTAN-HENRI BERNARD
FT0900259,AC,2002901,XAF,4227411,2000522,20260517,ASTRID MULLER
FT0900260,AC,2002412,EUR,787896,2000310,20260517,CATHERINE CARON
FT0900261,AC,2000650,USD,4157054,2000900,20260517,BENJAMIN TRAORE DU GARCIA
FT0900262,AC,2002003,XAF,3685774,2000275,20260517,THIBAUT MICHAUD
FT0900263,AC,2000383,EUR,318698,2000434,20260517,NATHALIE LACOMBE
FT0900264,AC,2003390,USD,2890689,2000767,20260517,PHILIPPINE MACE
FT0900265,AC,2000816,USD,4195500,2000516,20260517,VALENTINE COSTE
FT0900266,AC,2001447,EUR,2753405,2002440,20260517,ARTHUR PARENT
FT0900267,AC,2003053,EUR,3747504,2002644,20260517,BERNARD GIRAUD
FT0900268,AC,2002328,XAF,2206128,2000447,20260517,MARTINE GRONDIN
FT0900269,AC,2000902,USD,4056481,2001054,20260517,WILLIAM DU CLERC
FT0900270,AC,2000573,USD,1840535,2001019,20260517,CÉCILE GÉRARD DE RAYMOND
FT0900271,AC,2000010,USD,3134127,2000578,20260517,CATHERINE DU LEROY
FT0900272,AC,2000830,XAF,3482663,2002463,20260517,GRÉGOIRE GERMAIN
FT0900273,AC,2003182,XAF,4067642,2001232,20260517,ALPHONSE GUILLOU
FT0900274,AC,2003155,USD,4048445,2002229,20260517,MARGOT-NATH KLEIN
FT0900275,AC,2001452,EUR,3853379,2003078,20260517,JÉRÔME HUET
FT0900276,AC,2000892,XAF,2202182,2002150,20260517,ALPHONSE LEDOUX
FT0900277,AC,2000000,XAF,1196468,2001628,20260517,LUC FERRAND
FT0900278,AC,2001720,EUR,1864166,2002522,20260517,NICOLE FOUQUET DE LA LOPES
FT0900279,AC,2001356,EUR,2950799,2002483,20260517,PÉNÉLOPE DU REGNIER
FT0900280,AC,2003240,USD,3375626,2002093,20260517,ROLAND HUET
FT0900281,AC,2000419,USD,4663247,2002202,20260517,ÉDOUARD BOYER
FT0900282,AC,2002878,USD,2749096,2001665,20260517,FRANÇOIS GUICHARD
FT0900283,AC,2002340,EUR,1219158,2002085,20260517,ALFRED DE LA MARCHAND
FT0900284,AC,2003325,EUR,2826137,2003116,20260517,HUGUES MAILLOT
FT0900285,AC,2000392,USD,4303832,2002472,20260517,MARINE LE BOUCHER
FT0900286,AC,2003334,XAF,1096350,2003100,20260517,MARIE TORRES LE NORMAND
FT0900287,AC,2002324,XAF,3981660,2000112,20260517,ALIX JACOB
FT0900288,AC,2002800,XAF,2651134,2003344,20260517,LUC-MARC CHAUVET
FT0900289,AC,2002148,USD,4246270,2002603,20260517,PHILIPPINE BOUTIN
FT0900290,AC,2002419,USD,4116828,2000290,20260517,ZACHARIE LEMAÎTRE
FT0900291,AC,2000022,EUR,2329571,2000384,20260517,ALEXANDRIE-ALIX RODRIGUEZ
FT0900292,AC,2001839,USD,2837188,2002207,20260517,DANIEL DIDIER
FT0900293,AC,2003067,EUR,735029,2003231,20260517,ADRIENNE PEREIRA
FT0900294,AC,2002062,USD,2838460,2002447,20260517,LOUISE GERMAIN
FT0900295,AC,2003140,XAF,161070,2000288,20260517,NOËL BOUVIER
FT0900296,AC,2001015,USD,260462,2003291,20260517,ANTOINETTE-EMMANUELLE GODARD
FT0900297,AC,2002440,EUR,1124982,2000049,20260517,GUY GROS
FT0900298,AC,2002539,XAF,405457,2001269,20260517,MARGOT DANIEL
FT0900299,AC,2002663,EUR,4827102,2000149,20260517,SUSAN CARON
FT0900300,AC,2000011,USD,1338800,2003240,20260517,NICOLE RAYNAUD
FT0900301,AC,2001019,USD,467240,2002154,20260517,NOËL PETIT DE LA RAYMOND
FT0900302,AC,2000313,XAF,3823677,2000898,20260517,PATRICK ROBIN
FT0900303,AC,2000271,EUR,669370,2001794,20260517,JULIEN DE LA BOULANGER
FT0900304,AC,2002106,EUR,1542698,2000134,20260517,MANON MORVAN
FT0900305,AC,2002011,USD,2430035,2000678,20260517,TRISTAN GRENIER-PINEAU
FT0900306,AC,2000367,EUR,448386,2001312,20260517,CÉCILE LUCAS
FT0900307,AC,2002485,XAF,2017822,2000216,20260517,VICTOR GRONDIN-ALLAIN
FT0900308,AC,2001922,XAF,4238520,2002357,20260517,MARTINE LE GOFF
FT0900309,AC,2002802,EUR,4996484,2000022,20260517,MARTIN PEREIRA
FT0900310,AC,2000301,EUR,1108828,2000457,20260517,GEORGES FLEURY
FT0900311,AC,2000448,XAF,4069375,2001517,20260517,ANDRÉ MARTINS
FT0900312,AC,2000294,USD,360811,2001638,20260517,AUDREY HARDY
FT0900313,AC,2003292,EUR,2454009,2000416,20260517,ALFRED-ALEXANDRE PONS
FT0900314,AC,2002052,USD,1555442,2000239,20260517,CAPUCINE JOURDAN-ROBIN
FT0900315,AC,2002762,EUR,1698743,2001616,20260517,THÉOPHILE BARRE-LACROIX
FT0900316,AC,2000121,XAF,4846288,2001175,20260517,MARYSE-DOMINIQUE PAUL
FT0900317,AC,2003305,EUR,4880992,2001694,20260517,MARGOT-NATH KLEIN
FT0900318,AC,2001220,USD,3627450,2001239,20260517,DIANE LÉGER
FT0900319,AC,2000304,USD,389580,2000876,20260517,AURÉLIE-MARGOT BOUCHER
FT0900320,AC,2000758,EUR,4504140,2002505,20260517,GRÉGOIRE GERMAIN
