@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0700078,AC,2001523,EUR,1418579,2002220,20260503,GUILLAUME DE AUGER
FT0700079,AC,2002588,XAF,1800945,2002672,20260503,THOMAS LEMONNIER
FT0700080,AC,2001622,EUR,1762221,2003195,20260503,MATTHIEU BRUNEL
FT0700081,AC,2003065,XAF,3091780,2001756,20260503,INÈS DELATTRE
FT0700082,AC,2001859,USD,2340183,2001262,20260503,MAURICE GUICHARD-LAMY
FT0700083,AC,2001855,EUR,250030,2001511,20260503,GÉRARD MORENO
FT0700084,AC,2001798,XAF,2283397,2001066,20260503,NOËL BOUVIER
FT0700085,AC,2001173,EUR,3198661,2001855,20260503,ÉRIC COSTA
FT0700086,AC,2000023,XAF,3886711,2001214,20260503,SUZANNE PICARD
FT0700087,AC,2002204,XAF,4400575,2002278,20260503,DOMINIQUE ARNAUD
FT0700088,AC,2001069,XAF,348888,2000039,20260503,LUCY DIAS
FT0700089,AC,2001854,EUR,4922489,2001511,20260503,MAGGIE NEVEU
FT0700090,AC,2002109,USD,762364,2003075,20260503,ANTOINE DE RICHARD
FT0700091,AC,2000191,XAF,3448311,2001950,20260503,JEANNINE PASCAL
FT0700092,AC,2002635,XAF,3196386,2002646,20260503,LUC REY
FT0700093,AC,2001091,EUR,3691233,2001622,20260503,MADELEINE DE ROSSI
FT0700094,AC,2000149,EUR,3456583,2001854,20260503,PATRICK MEYER
FT0700095,AC,2003058,XAF,3623331,2002070,20260503,PHILIPPINE DE LA PETIT
FT0700096,AC,2003007,USD,574445,2001239,20260503,LOUISE BLONDEL
FT0700097,AC,2001979,XAF,927450,2001500,20260503,HÉLÈNE LEFEBVRE
FT0700098,AC,2003289,EUR,984261,2002526,20260503,FRANCK DUHAMEL
FT0700099,AC,2000455,EUR,3636096,2001784,20260503,CATHERINE LE DUMONT
FT0700100,AC,2001278,XAF,696998,2001788,20260503,NOËL PERRIER
FT0700101,AC,2003073,USD,4032294,2001405,20260503,THÉOPHILE MONNIER-FAIVRE
FT0700102,AC,2001941,EUR,4043546,2002195,20260503,ADÈLE-CONSTANCE NICOLAS
FT0700103,AC,2000139,XAF,4272198,2003158,20260503,ALPHONSE GUILLOU
FT0700104,AC,2002522,EUR,1362475,2002529,20260503,AMÉLIE-ANTOINETTE DAVID
FT0700105,AC,2003292,EUR,4876141,2000995,20260503,ALFRED-ALEXANDRE PONS
FT0700106,AC,2000405,EUR,2716262,2003149,20260503,NATHALIE-ÉDITH DENIS
FT0700107,AC,2001083,XAF,122807,2000169,20260503,ISAAC LECOMTE
FT0700108,AC,2002275,XAF,716250,2002998,20260503,MICHELLE LÉGER
FT0700109,AC,2001879,USD,1728971,2003071,20260503,ANASTASIE LAGARDE-MACE
FT0700110,AC,2001172,USD,4617284,2002068,20260503,ASTRID ALEXANDRE
FT0700111,AC,2003268,USD,1018199,2000245,20260503,LUCIE DU ROCHER
FT0700112,AC,2000589,XAF,1664679,2000944,20260503,MARTIN MAURICE DE LA BLONDEL
FT0700113,AC,2002416,XAF,2880925,2002901,20260503,MARIE JACQUET
FT0700114,AC,2000840,XAF,3624674,2002477,20260503,ZACHARIE BECKER
FT0700115,AC,2002834,USD,928105,2002064,20260503,CÉCILE-AURÉLIE BENARD
FT0700116,AC,2001217,USD,2556950,2001624,20260503,ÉLÉONORE VIDAL
FT0700117,AC,2000036,XAF,3212593,2000708,20260503,JEAN BOULANGER
FT0700118,AC,2003163,XAF,4493933,2000724,20260503,GUILLAUME SIMON
FT0700119,AC,2002165,XAF,3240667,2000343,20260503,SÉBASTIEN DE LA COURTOIS
FT0700120,AC,2003218,EUR,2128096,2002590,20260503,JACQUES RODRIGUES
FT0700121,AC,2001165,EUR,38768,2003130,20260503,STÉPHANE DUMONT LE SCHMITT
FT0700122,AC,2002134,EUR,1815423,2002277,20260503,ROBERT BLANCHARD
FT0700123,AC,2002914,XAF,1786500,2000150,20260503,FRÉDÉRIQUE ARNAUD
FT0700124,AC,2001225,USD,462450,2000436,20260503,JULIEN JOLY
FT0700125,AC,2000353,EUR,868194,2000673,20260503,CHRISTINE LAROCHE
FT0700126,AC,2000342,XAF,2085978,2002986,20260503,THOMAS GAY
FT0700127,AC,2003142,XAF,3869464,2003000,20260503,ALIX LAMBERT
FT0700128,AC,2003268,USD,2190752,2000082,20260503,LUCIE DU ROCHER
FT0700129,AC,2001688,USD,1657588,2001257,20260503,MADELEINE GIRAUD
FT0700130,AC,2001427,XAF,3987945,2001243,20260503,THIBAUT MICHAUD
FT0700131,AC,2002281,EUR,516880,2002505,20260503,LOUISE GERMAIN
FT0700132,AC,2002900,EUR,101556,2002949,20260503,MARIANNE GIMENEZ
FT0700133,AC,2003218,EUR,1120097,2000307,20260503,JACQUES RODRIGUES
FT0700134,AC,2001909,XAF,2657440,2000780,20260503,JÉRÔME-AIMÉ SEGUIN
FT0700135,AC,2001714,EUR,2719723,2002379,20260503,MICHELLE BESNARD
FT0700136,AC,2002660,XAF,3505286,2003052,20260503,CÉCILE RENAULT
FT0700137,AC,2001852,USD,3543673,2003179,20260503,THÉODORE CHARRIER-FAURE
FT0700138,AC,2001295,XAF,1774018,2001402,20260503,GENEVIÈVE BOULANGER
FT0700139,AC,2002727,XAF,317145,2000131,20260503,HUGUES MARTEL
FT0700140,AC,2003122,USD,4097892,2002509,20260503,GABRIELLE-ZOÉ DIJOUX
FT0700141,AC,2001860,XAF,2288674,2002990,20260503,NOËL-MICHEL GOMEZ
FT0700142,AC,2001122,XAF,874346,2001436,20260503,AIMÉ PICHON
FT0700143,AC,2000820,XAF,119033,2002177,20260503,PHILIPPINE-GENEVIÈVE BERTIN
FT0700144,AC,2003155,USD,1039821,2001428,20260503,MARGOT-NATH KLEIN
FT0700145,AC,2001131,EUR,4508809,2002526,20260503,BERNADETTE ROYER
FT0700146,AC,2003099,USD,602300,2002685,20260503,EUGÈNE LAMBERT
FT0700147,AC,2000876,USD,112464,2002102,20260503,JULIEN LENOIR DU BESSON
FT0700148,AC,2000742,USD,1903438,2002419,20260503,THOMAS LEMONNIER
FT0700149,AC,2000057,XAF,2471580,2000635,20260503,SOPHIE RAYNAUD
FT0700150,AC,2002527,USD,428129,2002719,20260503,CONSTANCE-MARCELLE GEORGES
FT0700151,AC,2001250,XAF,4924089,2000609,20260503,XAVIER LELIÈVRE
FT0700152,AC,2000458,XAF,4885284,2002652,20260503,BRIGITTE RENAUD
FT0700153,AC,2000390,EUR,2269674,2002949,20260503,DANIEL GILLET
FT0700154,AC,2001212,XAF,2076694,2001345,20260503,ROBERT GRENIER-TECHER
FT0700155,AC,2000405,EUR,525186,2000192,20260503,NATHALIE-ÉDITH DENIS
FT0700156,AC,2001266,USD,2937659,2003268,20260503,ÉDITH FONTAINE-VALLET
FT0700157,AC,2000239,USD,743875,2002905,20260503,FRANÇOIS GONZALEZ
FT0700158,AC,2001380,XAF,4685396,2001063,20260503,JULES LE GALL DE ROCHER
FT0700159,AC,2002365,XAF,1044606,2001963,20260503,LUC-MARC CHAUVET
FT0700160,AC,2001265,USD,4056895,2000333,20260503,MADELEINE DE ROSSI
FT0700161,AC,2000149,EUR,2211021,2003225,20260503,PATRICK MEYER
FT0700162,AC,2000886,XAF,4162339,2000460,20260503,RÉMY GOMES
FT0700163,AC,2000643,XAF,2939985,2001687,20260503,NATHALIE LÉGER
FT0700164,AC,2002936,EUR,3843873,2001742,20260503,AGNÈS CARON DE FAIVRE
FT0700165,AC,2001280,USD,2516490,2003238,20260503,DOMINIQUE LEDOUX
FT0700166,AC,2002538,EUR,578769,2002015,20260503,ANTOINE DE LETELLIER
FT0700167,AC,2002427,EUR,4366886,2003104,20260503,NATHALIE DU LEMONNIER
FT0700168,AC,2001641,EUR,392806,2000301,20260503,CLÉMENCE-HÉLÈNE DELORME
FT0700169,AC,2001497,USD,3933844,2002640,20260503,MATTHIEU PICARD
FT0700170,AC,2000814,XAF,2927205,2001397,20260503,ANTOINE DE LETELLIER
FT0700171,AC,2002832,XAF,1257140,2002811,20260503,MAURICE GUICHARD-LAMY
FT0700172,AC,2001031,EUR,1221934,2001787,20260503,TRISTAN LEBON LE VIDAL
FT0700173,AC,2001616,EUR,1539929,2002366,20260503,AURÉLIE-NATHALIE GILLET
FT0700174,AC,2002297,USD,4322901,2001339,20260503,ISAAC POTIER
FT0700175,AC,2001688,USD,2926570,2002640,20260503,MADELEINE GIRAUD
FT0700176,AC,2000503,XAF,4861837,2003198,20260503,HENRI MUNOZ
FT0700177,AC,2002182,EUR,1189770,2003289,20260503,ÉDOUARD DE LA BLONDEL
FT0700178,AC,2001191,XAF,3383003,2002673,20260503,AUGUSTE BENOIT
FT0700179,AC,2001173,EUR,4207468,2001659,20260503,ÉRIC COSTA
FT0700180,AC,2001888,EUR,2656402,2001116,20260503,JACQUES CARRE-POTTIER
FT0700181,AC,2001782,XAF,696531,2002368,20260503,ZOÉ-COLETTE LOUIS
FT0700182,AC,2002681,XAF,761242,2000005,20260503,MARGAUX SAUVAGE-NORMAND
FT0700183,AC,2001678,USD,2037040,2001832,20260503,ALFRED JACQUET
FT0700184,AC,2002094,EUR,873672,2002099,20260503,NICOLAS GUYON
FT0700185,AC,2002420,USD,4907544,2002830,20260503,HENRI RODRIGUEZ
FT0700186,AC,2002250,USD,1981111,2000095,20260503,ANTOINE GRONDIN DU DUMONT
FT0700187,AC,2001633,XAF,2788476,2003137,20260503,ROBERT JOUBERT
FT0700188,AC,2003092,XAF,3497994,2002990,20260503,ALEXANDRIE OLLIVIER-LECOQ
FT0700189,AC,2002340,EUR,2879186,2003218,20260503,ALFRED DE LA MARCHAND
FT0700190,AC,2003147,USD,4031205,2003071,20260503,FRÉDÉRIQUE RÉMY
FT0700191,AC,2003225,EUR,2069081,2001159,20260503,MARGARET LACROIX
FT0700192,AC,2002522,EUR,1808023,2001447,20260503,AMÉLIE-ANTOINETTE DAVID
FT0700193,AC,2001833,XAF,834461,2002518,20260503,GÉRARD CHAUVEAU DU REYNAUD
FT0700194,AC,2003190,USD,4025456,2000973,20260503,PAULETTE RODRIGUEZ
FT0700195,AC,2002581,EUR,2675280,2001599,20260503,THIERRY-ÉTIENNE BENARD
FT0700196,AC,2002761,EUR,1151161,2000056,20260503,LOUISE BLONDEL
FT0700197,AC,2001401,USD,3493574,2003244,20260503,PATRICK ROBIN
FT0700198,AC,2001084,EUR,1449932,2000864,20260503,MAURICE DE SOUSA
FT0700199,AC,2001217,USD,659104,2003073,20260503,ÉLÉONORE VIDAL
FT0700200,AC,2001665,USD,3553712,2002052,20260503,SÉBASTIEN DE SOUSA
FT0700201,AC,2003234,XAF,963623,2001230,20260503,PÉNÉLOPE DE SOUSA DE LA SALMON
FT0700202,AC,2002987,XAF,2875567,2001734,20260503,MARGAUD RAYNAUD DU DELORME
FT0700203,AC,2002333,EUR,2603354,2000864,20260503,NOËL LEBON
FT0700204,AC,2002663,EUR,715008,2001260,20260503,SUSAN CARON
FT0700205,AC,2001623,EUR,1327626,2000862,20260503,CONSTANCE PIERRE-POTTIER
FT0700206,AC,2000086,USD,2163834,2000749,20260503,CHRISTOPHE-LAURENT GEORGES
FT0700207,AC,2001662,USD,3560609,2002148,20260503,BERTRAND HUET
FT0700208,AC,2002746,XAF,2332480,2002032,20260503,CÉCILE LUCAS
FT0700209,AC,2002649,EUR,4254429,2002757,20260503,PIERRE LEGENDRE
FT0700210,AC,2000961,EUR,4651320,2002872,20260503,CAROLINE GRONDIN
FT0700211,AC,2002488,USD,1523193,2001401,20260503,JULES COSTE
FT0700212,AC,2001806,XAF,2218828,2001554,20260503,MARIANNE ROUX
FT0700213,AC,2000390,EUR,911410,2001135,20260503,DANIEL GILLET
FT0700214,AC,2000002,XAF,1732474,2001017,20260503,ADRIEN RODRIGUEZ
FT0700215,AC,2002229,USD,4256810,2002905,20260503,GABRIELLE GILLET-RICHARD
FT0700216,AC,2000927,XAF,2873414,2001883,20260503,TIMOTHÉE FOUQUET
FT0700217,AC,2002177,XAF,3526186,2000401,20260503,FRÉDÉRIQUE LE GALL DU LEBRUN
FT0700218,AC,2002099,EUR,2980868,2000390,20260503,SABINE DE SOUSA
FT0700219,AC,2001975,USD,4335160,2001077,20260503,NICOLE RAYNAUD
FT0700220,AC,2000758,EUR,4472912,2001926,20260503,GRÉGOIRE GERMAIN
FT0700221,AC,2003210,XAF,1030911,2001329,20260503,MARINE LEGROS
FT0700222,AC,2002472,USD,864021,2002919,20260503,VALENTINE ALLAIN
FT0700223,AC,2003241,XAF,4647352,2002188,20260503,INÈS DELATTRE
FT0700224,AC,2000039,XAF,2780139,2001590,20260503,SUSANNE MEUNIER
FT0700225,AC,2001473,EUR,3015144,2001623,20260503,MICHEL ROUSSEAU
FT0700226,AC,2001942,USD,2800659,2000141,20260503,MARCELLE-THÉRÈSE GAUTIER
FT0700227,AC,2003227,USD,1587459,2001801,20260503,DANIEL FABRE
FT0700228,AC,2001401,USD,873538,2000738,20260503,PATRICK ROBIN
FT0700229,AC,2002340,EUR,1997491,2000225,20260503,ALFRED DE LA MARCHAND
FT0700230,AC,2001727,XAF,1272891,2000459,20260503,ÉLÉONORE DU LECOMTE
FT0700231,AC,2000767,USD,4976974,2002665,20260503,PHILIPPE-TRISTAN GILLET
FT0700232,AC,2001356,EUR,3871627,2001535,20260503,PÉNÉLOPE DU REGNIER
FT0700233,AC,2000470,EUR,1599828,2000022,20260503,FRANCK DUHAMEL
FT0700234,AC,2002740,EUR,1373102,2003289,20260503,ALICE MARTINEZ
FT0700235,AC,2001076,XAF,937040,2001130,20260503,CÉCILE VERDIER-SCHMITT
FT0700236,AC,2003017,XAF,4026863,2002343,20260503,ISAAC LECOMTE
FT0700237,AC,2002430,USD,2346627,2000929,20260503,THIBAUT MARIN
FT0700238,AC,2003270,XAF,2578788,2002595,20260503,BERNARD-ÉDOUARD GIRAUD
FT0700239,AC,2003238,USD,1687008,2001852,20260503,DAVID LEGRAND
FT0700240,AC,2003080,XAF,1040796,2000146,20260503,DIANE ALEXANDRE
FT0700241,AC,2000512,XAF,2994271,2002243,20260503,PAUL MOREAU LE PIRES
FT0700242,AC,2001021,EUR,4558483,2001132,20260503,VICTOR GUILLOT
FT0700243,AC,2002100,XAF,4849561,2000409,20260503,MICHÈLE CARPENTIER
FT0700244,AC,2003258,XAF,4210608,2001414,20260503,GÉRARD-LAURENT ROCHER
FT0700245,AC,2002627,USD,3416802,2002961,20260503,NATHALIE LACOMBE
FT0700246,AC,2001698,USD,4480829,2003146,20260503,LUC DE LA GRENIER
FT0700247,AC,2001894,XAF,4339387,2001631,20260503,ANTOINE DE RICHARD
FT0700248,AC,2001836,EUR,2893422,2000350,20260503,DAVID ADAM
FT0700249,AC,2000167,XAF,3497018,2000400,20260503,YVES DU GUILLOT
FT0700250,AC,2002909,XAF,4809975,2002318,20260503,DANIELLE MARTINS DU MAILLOT
FT0700251,AC,2003017,XAF,1709390,2001614,20260503,ISAAC LECOMTE
FT0700252,AC,2001481,EUR,2988711,2002799,20260503,CATHERINE CARON
FT0700253,AC,2001926,EUR,395875,2002457,20260503,ANOUK MAHE
FT0700254,AC,2002264,EUR,4077962,2001855,20260503,JÉRÔME BERNARD
FT0700255,AC,2001801,USD,1373606,2001239,20260503,BERNARD FAIVRE DU ROYER
FT0700256,AC,2001627,EUR,183275,2003278,20260503,THIBAUT BENARD
FT0700257,AC,2000625,XAF,1190632,2002201,20260503,NOËL MERLE
FT0700258,AC,2000676,XAF,2887822,2002201,20260503,STÉPHANE DUMONT LE SCHMITT
FT0700259,AC,2002119,EUR,3456175,2000301,20260503,SUZANNE BENARD LE CARLIER
FT0700260,AC,2001415,USD,4289121,2002020,20260503,OLIVIER DE LA RIVIÈRE
FT0700261,AC,2000022,EUR,4074505,2000172,20260503,ALEXANDRIE-ALIX RODRIGUEZ
FT0700262,AC,2000384,EUR,1981583,2002405,20260503,NATHALIE FOUCHER-ADAM
FT0700263,AC,2000428,XAF,4002975,2003128,20260503,ADÈLE LEBRETON
FT0700264,AC,2003151,USD,1179944,2003183,20260503,SUSANNE MEUNIER
FT0700265,AC,2000436,USD,1421391,2000449,20260503,JEANNINE MEYER
FT0700266,AC,2002495,XAF,3609400,2002480,20260503,FRÉDÉRIQUE RÉMY
FT0700267,AC,2002629,XAF,3771292,2002197,20260503,ÉLISABETH MAILLARD
FT0700268,AC,2000358,XAF,1111416,2003223,20260503,ÉDITH FONTAINE-VALLET
FT0700269,AC,2002683,EUR,75413,2001627,20260503,VINCENT BRUN
FT0700270,AC,2001415,USD,191868,2003150,20260503,OLIVIER DE LA RIVIÈRE
FT0700271,AC,2000172,EUR,3404589,2000727,20260503,OLIVIER DELMAS
FT0700272,AC,2003151,USD,3054273,2001035,20260503,SUSANNE MEUNIER
FT0700273,AC,2002659,XAF,1393655,2000188,20260503,LAURENT ROBERT
FT0700274,AC,2001283,EUR,3465354,2002838,20260503,CÉCILE-HORTENSE FERNANDES
FT0700275,AC,2002234,EUR,4945025,2000230,20260503,ALIX DE LA VERDIER
FT0700276,AC,2003095,USD,3475440,2003075,20260503,STÉPHANIE-CLAUDE COULON
FT0700277,AC,2001386,XAF,3164116,2001906,20260503,BERNADETTE-NATH MENARD
FT0700278,AC,2002593,EUR,3427452,2000310,20260503,HORTENSE FABRE
FT0700279,AC,2000777,XAF,4831739,2002942,20260503,RÉMY LAGARDE
FT0700280,AC,2000542,XAF,995279,2001336,20260503,INÈS RAYMOND
FT0700281,AC,2001929,EUR,4790030,2000271,20260503,TRISTAN LEBON LE VIDAL
FT0700282,AC,2000350,EUR,2511597,2000928,20260503,ZACHARIE MARTINS-CLERC
FT0700283,AC,2001035,USD,483915,2002620,20260503,BERNARD-RENÉ DELAUNAY
FT0700284,AC,2001572,USD,3414545,2003095,20260503,VICTOR GRONDIN-ALLAIN
FT0700285,AC,2000678,USD,927151,2002447,20260503,ROGER NORMAND
FT0700286,AC,2001163,USD,3223360,2002006,20260503,ODETTE GUILBERT
FT0700287,AC,2001263,XAF,3055725,2001439,20260503,ARNAUDE BOUTIN
FT0700288,AC,2003027,USD,1486497,2001280,20260503,ÉLÉONORE PAYET-GILLES
FT0700289,AC,2000207,EUR,3074384,2001400,20260503,STÉPHANIE ALVES
FT0700290,AC,2001396,EUR,2245482,2002797,20260503,JULIETTE LACROIX DE MAHE
FT0700291,AC,2003289,EUR,1637967,2001945,20260503,FRANCK DUHAMEL
FT0700292,AC,2000674,USD,3471348,2001698,20260503,MICHEL GUILLON
FT0700293,AC,2002093,USD,465214,2001901,20260503,ADRIEN SANCHEZ
FT0700294,AC,2002970,EUR,4613204,2000746,20260503,CHRISTINE HERNANDEZ
FT0700295,AC,2001900,XAF,3544984,2001161,20260503,XAVIER LECLERC
FT0700296,AC,2001763,EUR,274631,2002590,20260503,SÉBASTIEN DE LA COURTOIS
FT0700297,AC,2000361,USD,1591016,2001816,20260503,ÉDOUARD PIERRE-HAMEL
FT0700298,AC,2001227,EUR,2077419,2002099,20260503,ROBERT LECOMTE
FT0700299,AC,2001356,EUR,4480947,2002115,20260503,PÉNÉLOPE DU REGNIER
FT0700300,AC,2002397,XAF,423265,2001078,20260503,CHRISTIANE LOMBARD DE LA NEVEU
FT0700301,AC,2003244,USD,1917515,2000417,20260503,AMÉLIE-ANTOINETTE DAVID
FT0700302,AC,2002460,XAF,4468190,2002546,20260503,CAMILLE BARTHELEMY
FT0700303,AC,2000353,EUR,4081508,2002119,20260503,CHRISTINE LAROCHE
FT0700304,AC,2002880,EUR,1612867,2000271,20260503,BERNARD FISCHER
FT0700305,AC,2002488,USD,1472728,2000306,20260503,JULES COSTE
FT0700306,AC,2003014,XAF,316631,2002282,20260503,CÉCILE-AURÉLIE BENARD
FT0700307,AC,2001460,USD,2755564,2000529,20260503,BERNADETTE VERDIER
FT0700308,AC,2002870,XAF,600545,2000724,20260503,ANDRÉ MARTINS
FT0700309,AC,2002094,EUR,2792588,2001694,20260503,NICOLAS GUYON
FT0700310,AC,2000336,XAF,4245083,2002031,20260503,AURÉLIE ARNAUD-GAUDIN
FT0700311,AC,2002081,USD,2862681,2001886,20260503,PHILIPPINE BOUTIN
FT0700312,AC,2000434,EUR,3581063,2000471,20260503,EMMANUEL DESCAMPS
FT0700313,AC,2001173,EUR,2619375,2001804,20260503,ÉRIC COSTA
FT0700314,AC,2001313,XAF,4412230,2000733,20260503,CLAUDINE PIRES
FT0700315,AC,2003011,EUR,4948897,2000928,20260503,ANTOINETTE LEROY
FT0700316,AC,2000418,XAF,3658394,2001809,20260503,ADRIENNE COUSIN
