@ID,ACCOUNT.NUMBER,BOOKING.DATE,VALUE.DATE,AMOUNT,TRANSACTION.CODE,TRANS.REFERENCE
SFT030003201,2002253,20260405,20260405,-4561961,2,FT0300032
SFT030003202,2002917,20260405,20260405,4561961,1,FT0300032
SFT030003301,2000024,20260405,20260405,-4774491,2,FT0300033
SFT030003302,2002556,20260405,20260405,4774491,1,FT0300033
SFT030003401,2002336,20260405,20260405,-580086,2,FT0300034
SFT030003402,2001436,20260405,20260405,580086,1,FT0300034
SFT030003501,2001724,20260405,20260405,-3018711,2,FT0300035
SFT030003502,2000560,20260405,20260405,3018711,1,FT0300035
SFT030003601,2000659,20260405,20260405,-4760766,2,FT0300036
SFT030003602,2001558,20260405,20260405,4760766,1,FT0300036
SFT030003701,2001641,20260405,20260405,-1372421,2,FT0300037
SFT030003702,2001312,20260405,20260405,1372421,1,FT0300037
SFT030003801,2001487,20260405,20260405,-3060496,2,FT0300038
SFT030003802,2002886,20260405,20260405,3060496,1,FT0300038
SFT030003901,2002799,20260405,20260405,-4700123,2,FT0300039
SFT030003902,2002701,20260405,20260405,4700123,1,FT0300039
SFT030004001,2001624,20260405,20260405,-4693141,2,FT0300040
SFT030004002,2002883,20260405,20260405,4693141,1,FT0300040
SFT030004101,2003095,20260405,20260405,-2623306,2,FT0300041
SFT030004102,2001166,20260405,20260405,2623306,1,FT0300041
SFT030004201,2002430,20260405,20260405,-1737417,2,FT0300042
SFT030004202,2001415,20260405,20260405,1737417,1,FT0300042
SFT030004301,2000637,20260405,20260405,-3680941,2,FT0300043
SFT030004302,2000651,20260405,20260405,3680941,1,FT0300043
SFT030004401,2001333,20260405,20260405,-2666037,2,FT0300044
SFT030004402,2000306,20260405,20260405,2666037,1,FT0300044
SFT030004501,2001784,20260405,20260405,-3398714,2,FT0300045
SFT030004502,2002526,20260405,20260405,3398714,1,FT0300045
SFT030004601,2001544,20260405,20260405,-1153533,2,FT0300046
SFT030004602,2000031,20260405,20260405,1153533,1,FT0300046
SFT030004701,2002147,20260405,20260405,-1937554,2,FT0300047
SFT030004702,2002181,20260405,20260405,1937554,1,FT0300047
SFT030004801,2000833,20260405,20260405,-3613305,2,FT0300048
SFT030004802,2000410,20260405,20260405,3613305,1,FT0300048
SFT030004901,2002308,20260405,20260405,-3074185,2,FT0300049
SFT030004902,2001225,20260405,20260405,3074185,1,FT0300049
SFT030005001,2001659,20260405,20260405,-18170,2,FT0300050
SFT030005002,2002366,20260405,20260405,18170,1,FT0300050
SFT030005101,2002547,20260405,20260405,-1233919,2,FT0300051
SFT030005102,2001583,20260405,20260405,1233919,1,FT0300051
SFT030005201,2001975,20260405,20260405,-2718418,2,FT0300052
SFT030005202,2002730,20260405,20260405,2718418,1,FT0300052
SFT030005301,2000578,20260405,20260405,-2687823,2,FT0300053
SFT030005302,2000900,20260405,20260405,2687823,1,FT0300053
SFT030005401,2000816,20260405,20260405,-2685477,2,FT0300054
SFT030005402,2002407,20260405,20260405,2685477,1,FT0300054
SFT030005501,2000239,20260405,20260405,-95858,2,FT0300055
SFT030005502,2002235,20260405,20260405,95858,1,FT0300055
SFT030005601,2001265,20260405,20260405,-4643007,2,FT0300056
SFT030005602,2002186,20260405,20260405,4643007,1,FT0300056
SFT030005701,2001531,20260405,20260405,-3533021,2,FT0300057
SFT030005702,2001555,20260405,20260405,3533021,1,FT0300057
SFT030005801,2001272,20260405,20260405,-305192,2,FT0300058
SFT030005802,2002908,20260405,20260405,305192,1,FT0300058
SFT030005901,2002227,20260405,20260405,-4536714,2,FT0300059
SFT030005902,2000765,20260405,20260405,4536714,1,FT0300059
SFT030006001,2000746,20260405,20260405,-2894880,2,FT0300060
SFT030006002,2002825,20260405,20260405,2894880,1,FT0300060
SFT030006101,2001859,20260405,20260405,-3290364,2,FT0300061
SFT030006102,2001333,20260405,20260405,3290364,1,FT0300061
SFT030006201,2002538,20260405,20260405,-1003977,2,FT0300062
SFT030006202,2002370,20260405,20260405,1003977,1,FT0300062
SFT030006301,2000283,20260405,20260405,-4763009,2,FT0300063
SFT030006302,2002134,20260405,20260405,4763009,1,FT0300063
SFT030006401,2000055,20260405,20260405,-1916564,2,FT0300064
SFT030006402,2001301,20260405,20260405,1916564,1,FT0300064
SFT030006501,2000678,20260405,20260405,-456346,2,FT0300065
SFT030006502,2000417,20260405,20260405,456346,1,FT0300065
SFT030006601,2001665,20260405,20260405,-4835560,2,FT0300066
SFT030006602,2000109,20260405,20260405,4835560,1,FT0300066
SFT030006701,2000417,20260405,20260405,-2179147,2,FT0300067
SFT030006702,2001405,20260405,20260405,2179147,1,FT0300067
SFT030006801,2002266,20260405,20260405,-3509501,2,FT0300068
SFT030006802,2001358,20260405,20260405,3509501,1,FT0300068
SFT030006901,2001908,20260405,20260405,-1273562,2,FT0300069
SFT030006902,2001237,20260405,20260405,1273562,1,FT0300069
SFT030007001,2001257,20260405,20260405,-2022493,2,FT0300070
SFT030007002,2000419,20260405,20260405,2022493,1,FT0300070
SFT030007101,2002665,20260405,20260405,-115654,2,FT0300071
SFT030007102,2002627,20260405,20260405,115654,1,FT0300071
SFT030007201,2002143,20260405,20260405,-77930,2,FT0300072
SFT030007202,2001157,20260405,20260405,77930,1,FT0300072
SFT030007301,2002620,20260405,20260405,-1666576,2,FT0300073
SFT030007302,2000170,20260405,20260405,1666576,1,FT0300073
SFT030007401,2000160,20260405,20260405,-3803885,2,FT0300074
SFT030007402,2001433,20260405,20260405,3803885,1,FT0300074
SFT030007501,2001489,20260405,20260405,-2728085,2,FT0300075
SFT030007502,2002170,20260405,20260405,2728085,1,FT0300075
SFT030007601,2000093,20260405,20260405,-3972792,2,FT0300076
SFT030007602,2001401,20260405,20260405,3972792,1,FT0300076
SFT030007701,2001227,20260405,20260405,-4893475,2,FT0300077
SFT030007702,2000247,20260405,20260405,4893475,1,FT0300077
SFT030007801,2001044,20260405,20260405,-937145,2,FT0300078
SFT030007802,2002744,20260405,20260405,937145,1,FT0300078
SFT030007901,2000461,20260405,20260405,-460601,2,FT0300079
SFT030007902,2001960,20260405,20260405,460601,1,FT0300079
SFT030008001,2000813,20260405,20260405,-1262046,2,FT0300080
SFT030008002,2000788,20260405,20260405,1262046,1,FT0300080
SFT030008101,2002871,20260405,20260405,-67287,2,FT0300081
SFT030008102,2002312,20260405,20260405,67287,1,FT0300081
SFT030008201,2000498,20260405,20260405,-1449100,2,FT0300082
SFT030008202,2000017,20260405,20260405,1449100,1,FT0300082
SFT030008301,2002072,20260405,20260405,-621644,2,FT0300083
SFT030008302,2002275,20260405,20260405,621644,1,FT0300083
SFT030008401,2001709,20260405,20260405,-4108984,2,FT0300084
SFT030008402,2003041,20260405,20260405,4108984,1,FT0300084
SFT030008501,2001357,20260405,20260405,-739671,2,FT0300085
SFT030008502,2002345,20260405,20260405,739671,1,FT0300085
SFT030008601,2001280,20260405,20260405,-4972545,2,FT0300086
SFT030008602,2002308,20260405,20260405,4972545,1,FT0300086
SFT030008701,2002472,20260405,20260405,-1116189,2,FT0300087
SFT030008702,2000863,20260405,20260405,1116189,1,FT0300087
SFT030008801,2001855,20260405,20260405,-3852402,2,FT0300088
SFT030008802,2000142,20260405,20260405,3852402,1,FT0300088
SFT030008901,2001910,20260405,20260405,-2907385,2,FT0300089
SFT030008902,2001721,20260405,20260405,2907385,1,FT0300089
SFT030009001,2003054,20260405,20260405,-1399528,2,FT0300090
SFT030009002,2000746,20260405,20260405,1399528,1,FT0300090
SFT030009101,2002297,20260405,20260405,-4627658,2,FT0300091
SFT030009102,2001461,20260405,20260405,4627658,1,FT0300091
SFT030009201,2001739,20260405,20260405,-499627,2,FT0300092
SFT030009202,2001469,20260405,20260405,499627,1,FT0300092
SFT030009301,2001166,20260405,20260405,-104732,2,FT0300093
SFT030009302,2000211,20260405,20260405,104732,1,FT0300093
SFT030009401,2002623,20260405,20260405,-2905474,2,FT0300094
SFT030009402,2001836,20260405,20260405,2905474,1,FT0300094
SFT030009501,2001398,20260405,20260405,-4649851,2,FT0300095
SFT030009502,2001402,20260405,20260405,4649851,1,FT0300095
SFT030009601,2000647,20260405,20260405,-256106,2,FT0300096
SFT030009602,2000735,20260405,20260405,256106,1,FT0300096
SFT030009701,2000973,20260405,20260405,-3978078,2,FT0300097
SFT030009702,2000098,20260405,20260405,3978078,1,FT0300097
SFT030009801,2000307,20260405,20260405,-1191566,2,FT0300098
SFT030009802,2002440,20260405,20260405,1191566,1,FT0300098
SFT030009901,2003077,20260405,20260405,-3142279,2,FT0300099
SFT030009902,2001412,20260405,20260405,3142279,1,FT0300099
SFT030010001,2000538,20260405,20260405,-3289591,2,FT0300100
SFT030010002,2000885,20260405,20260405,3289591,1,FT0300100
SFT030010101,2000903,20260405,20260405,-4744279,2,FT0300101
SFT030010102,2001701,20260405,20260405,4744279,1,FT0300101
SFT030010201,2000417,20260405,20260405,-602803,2,FT0300102
SFT030010202,2000930,20260405,20260405,602803,1,FT0300102
SFT030010301,2000968,20260405,20260405,-1879986,2,FT0300103
SFT030010302,2001026,20260405,20260405,1879986,1,FT0300103
SFT030010401,2001705,20260405,20260405,-3246580,2,FT0300104
SFT030010402,2000095,20260405,20260405,3246580,1,FT0300104
SFT030010501,2001725,20260405,20260405,-3321417,2,FT0300105
SFT030010502,2001497,20260405,20260405,3321417,1,FT0300105
SFT030010601,2002863,20260405,20260405,-1135530,2,FT0300106
SFT030010602,2000999,20260405,20260405,1135530,1,FT0300106
SFT030010701,2000304,20260405,20260405,-124278,2,FT0300107
SFT030010702,2000396,20260405,20260405,124278,1,FT0300107
SFT030010801,2000108,20260405,20260405,-108639,2,FT0300108
SFT030010802,2002837,20260405,20260405,108639,1,FT0300108
SFT030010901,2001286,20260405,20260405,-4195914,2,FT0300109
SFT030010902,2000278,20260405,20260405,4195914,1,FT0300109
SFT030011001,2002425,20260405,20260405,-714456,2,FT0300110
SFT030011002,2000412,20260405,20260405,714456,1,FT0300110
SFT030011101,2002740,20260405,20260405,-2090765,2,FT0300111
SFT030011102,2001445,20260405,20260405,2090765,1,FT0300111
SFT030011201,2000167,20260405,20260405,-1660353,2,FT0300112
SFT030011202,2001867,20260405,20260405,1660353,1,FT0300112
SFT030011301,2002479,20260405,20260405,-2835966,2,FT0300113
SFT030011302,2002905,20260405,20260405,2835966,1,FT0300113
SFT030011401,2000371,20260405,20260405,-2389729,2,FT0300114
SFT030011402,2002026,20260405,20260405,2389729,1,FT0300114
SFT030011501,2000529,20260405,20260405,-4753641,2,FT0300115
SFT030011502,2001638,20260405,20260405,4753641,1,FT0300115
SFT030011601,2002555,20260405,20260405,-4552231,2,FT0300116
SFT030011602,2000963,20260405,20260405,4552231,1,FT0300116
SFT030011701,2000135,20260405,20260405,-4361719,2,FT0300117
SFT030011702,2001976,20260405,20260405,4361719,1,FT0300117
SFT030011801,2002504,20260405,20260405,-4787236,2,FT0300118
SFT030011802,2000466,20260405,20260405,4787236,1,FT0300118
SFT030011901,2000973,20260405,20260405,-1991673,2,FT0300119
SFT030011902,2000305,20260405,20260405,1991673,1,FT0300119
SFT030012001,2000360,20260405,20260405,-18942,2,FT0300120
SFT030012002,2002640,20260405,20260405,18942,1,FT0300120
SFT030012101,2001004,20260405,20260405,-4933394,2,FT0300121
SFT030012102,2000662,20260405,20260405,4933394,1,FT0300121
SFT030012201,2000828,20260405,20260405,-3995050,2,FT0300122
SFT030012202,2000765,20260405,20260405,3995050,1,FT0300122
SFT030012301,2002895,20260405,20260405,-1567912,2,FT0300123
SFT030012302,2002276,20260405,20260405,1567912,1,FT0300123
SFT030012401,2002644,20260405,20260405,-2155998,2,FT0300124
SFT030012402,2002237,20260405,20260405,2155998,1,FT0300124
SFT030012501,2002419,20260405,20260405,-4967966,2,FT0300125
SFT030012502,2001416,20260405,20260405,4967966,1,FT0300125
SFT030012601,2001172,20260405,20260405,-4447501,2,FT0300126
SFT030012602,2002620,20260405,20260405,4447501,1,FT0300126
SFT030012701,2001986,20260405,20260405,-3538867,2,FT0300127
SFT030012702,2001677,20260405,20260405,3538867,1,FT0300127
SFT030012801,2001401,20260405,20260405,-14804,2,FT0300128
SFT030012802,2002453,20260405,20260405,14804,1,FT0300128
SFT030012901,2002440,20260405,20260405,-3856775,2,FT0300129
SFT030012902,2002841,20260405,20260405,3856775,1,FT0300129
SFT030013001,2001178,20260405,20260405,-3710029,2,FT0300130
SFT030013002,2001614,20260405,20260405,3710029,1,FT0300130
SFT030013101,2001260,20260405,20260405,-2267738,2,FT0300131
SFT030013102,2000384,20260405,20260405,2267738,1,FT0300131
SFT030013201,2001768,20260405,20260405,-1177761,2,FT0300132
SFT030013202,2000735,20260405,20260405,1177761,1,FT0300132
SFT030013301,2002333,20260405,20260405,-1175238,2,FT0300133
SFT030013302,2002258,20260405,20260405,1175238,1,FT0300133
SFT030013401,2003096,20260405,20260405,-4034230,2,FT0300134
SFT030013402,2002759,20260405,20260405,4034230,1,FT0300134
SFT030013501,2001591,20260405,20260405,-3892738,2,FT0300135
SFT030013502,2001935,20260405,20260405,3892738,1,FT0300135
SFT030013601,2001941,20260405,20260405,-582448,2,FT0300136
SFT030013602,2002219,20260405,20260405,582448,1,FT0300136
SFT030013701,2002472,20260405,20260405,-4041413,2,FT0300137
SFT030013702,2002696,20260405,20260405,4041413,1,FT0300137
SFT030013801,2002102,20260405,20260405,-3104985,2,FT0300138
SFT030013802,2002002,20260405,20260405,3104985,1,FT0300138
SFT030013901,2001522,20260405,20260405,-4407616,2,FT0300139
SFT030013902,2000233,20260405,20260405,4407616,1,FT0300139
SFT030014001,2002916,20260405,20260405,-157093,2,FT0300140
SFT030014002,2002807,20260405,20260405,157093,1,FT0300140
SFT030014101,2002424,20260405,20260405,-1528542,2,FT0300141
SFT030014102,2001009,20260405,20260405,1528542,1,FT0300141
SFT030014201,2000540,20260405,20260405,-708322,2,FT0300142
SFT030014202,2000409,20260405,20260405,708322,1,FT0300142
SFT030014301,2001798,20260405,20260405,-787309,2,FT0300143
SFT030014302,2001588,20260405,20260405,787309,1,FT0300143
SFT030014401,2000323,20260405,20260405,-3457644,2,FT0300144
SFT030014402,2003032,20260405,20260405,3457644,1,FT0300144
SFT030014501,2000010,20260405,20260405,-1593518,2,FT0300145
SFT030014502,2000656,20260405,20260405,1593518,1,FT0300145
SFT030014601,2001624,20260405,20260405,-1844688,2,FT0300146
SFT030014602,2001975,20260405,20260405,1844688,1,FT0300146
SFT030014701,2001764,20260405,20260405,-625082,2,FT0300147
SFT030014702,2002427,20260405,20260405,625082,1,FT0300147
SFT030014801,2001540,20260405,20260405,-3514014,2,FT0300148
SFT030014802,2000915,20260405,20260405,3514014,1,FT0300148
SFT030014901,2002366,20260405,20260405,-3944109,2,FT0300149
SFT030014902,2000469,20260405,20260405,3944109,1,FT0300149
SFT030015001,2002206,20260405,20260405,-1577095,2,FT0300150
SFT030015002,2000091,20260405,20260405,1577095,1,FT0300150
SFT030015101,2001284,20260405,20260405,-3334230,2,FT0300151
SFT030015102,2002981,20260405,20260405,3334230,1,FT0300151
SFT030015201,2000519,20260405,20260405,-1657925,2,FT0300152
SFT030015202,2000820,20260405,20260405,1657925,1,FT0300152
SFT030015301,2002665,20260405,20260405,-3330651,2,FT0300153
SFT030015302,2002934,20260405,20260405,3330651,1,FT0300153
SFT030015401,2000840,20260405,20260405,-1542645,2,FT0300154
SFT030015402,2001837,20260405,20260405,1542645,1,FT0300154
SFT030015501,2002762,20260405,20260405,-3455220,2,FT0300155
SFT030015502,2001254,20260405,20260405,3455220,1,FT0300155
SFT030015601,2001891,20260405,20260405,-550207,2,FT0300156
SFT030015602,2001797,20260405,20260405,550207,1,FT0300156
SFT030015701,2000306,20260405,20260405,-3007608,2,FT0300157
SFT030015702,2000900,20260405,20260405,3007608,1,FT0300157
SFT030015801,2000384,20260405,20260405,-3098075,2,FT0300158
SFT030015802,2000416,20260405,20260405,3098075,1,FT0300158
SFT030015901,2000776,20260405,20260405,-2422359,2,FT0300159
SFT030015902,2000942,20260405,20260405,2422359,1,FT0300159
SFT030016001,2001438,20260405,20260405,-1941979,2,FT0300160
SFT030016002,2002874,20260405,20260405,1941979,1,FT0300160
SFT030016101,2000407,20260405,20260405,-691656,2,FT0300161
SFT030016102,2000885,20260405,20260405,691656,1,FT0300161
SFT030016201,2001088,20260405,20260405,-4586132,2,FT0300162
SFT030016202,2000648,20260405,20260405,4586132,1,FT0300162
SFT030016301,2001557,20260405,20260405,-1457227,2,FT0300163
SFT030016302,2001981,20260405,20260405,1457227,1,FT0300163
SFT030016401,2002716,20260405,20260405,-4656116,2,FT0300164
SFT030016402,2001836,20260405,20260405,4656116,1,FT0300164
SFT030016501,2003071,20260405,20260405,-4515518,2,FT0300165
SFT030016502,2000132,20260405,20260405,4515518,1,FT0300165
SFT030016601,2001266,20260405,20260405,-4984090,2,FT0300166
SFT030016602,2002006,20260405,20260405,4984090,1,FT0300166
SFT030016701,2002934,20260405,20260405,-4300082,2,FT0300167
SFT030016702,2000957,20260405,20260405,4300082,1,FT0300167
SFT030016801,2000805,20260405,20260405,-2802484,2,FT0300168
SFT030016802,2001727,20260405,20260405,2802484,1,FT0300168
SFT030016901,2002447,20260405,20260405,-4649489,2,FT0300169
SFT030016902,2002930,20260405,20260405,4649489,1,FT0300169
SFT030017001,2000697,20260405,20260405,-2052830,2,FT0300170
SFT030017002,2001836,20260405,20260405,2052830,1,FT0300170
SFT030017101,2000973,20260405,20260405,-4025207,2,FT0300171
SFT030017102,2000749,20260405,20260405,4025207,1,FT0300171
SFT030017201,2002044,20260405,20260405,-378892,2,FT0300172
SFT030017202,2000850,20260405,20260405,378892,1,FT0300172
SFT030017301,2000938,20260405,20260405,-1180992,2,FT0300173
SFT030017302,2000724,20260405,20260405,1180992,1,FT0300173
SFT030017401,2001391,20260405,20260405,-3327673,2,FT0300174
SFT030017402,2001398,20260405,20260405,3327673,1,FT0300174
SFT030017501,2002373,20260405,20260405,-582838,2,FT0300175
SFT030017502,2001400,20260405,20260405,582838,1,FT0300175
SFT030017601,2001879,20260405,20260405,-1680931,2,FT0300176
SFT030017602,2001748,20260405,20260405,1680931,1,FT0300176
SFT030017701,2001196,20260405,20260405,-3151870,2,FT0300177
SFT030017702,2001473,20260405,20260405,3151870,1,FT0300177
SFT030017801,2002978,20260405,20260405,-3801105,2,FT0300178
SFT030017802,2002634,20260405,20260405,3801105,1,FT0300178
SFT030017901,2001763,20260405,20260405,-2462466,2,FT0300179
SFT030017902,2000779,20260405,20260405,2462466,1,FT0300179
SFT030018001,2002612,20260405,20260405,-3908944,2,FT0300180
SFT030018002,2002503,20260405,20260405,3908944,1,FT0300180
SFT030018101,2000294,20260405,20260405,-3615396,2,FT0300181
SFT030018102,2001077,20260405,20260405,3615396,1,FT0300181
SFT030018201,2000546,20260405,20260405,-822229,2,FT0300182
SFT030018202,2002269,20260405,20260405,822229,1,FT0300182
SFT030018301,2002761,20260405,20260405,-4055498,2,FT0300183
SFT030018302,2000862,20260405,20260405,4055498,1,FT0300183
SFT030018401,2001227,20260405,20260405,-381694,2,FT0300184
SFT030018402,2001862,20260405,20260405,381694,1,FT0300184
SFT030018501,2002716,20260405,20260405,-3294373,2,FT0300185
SFT030018502,2002797,20260405,20260405,3294373,1,FT0300185
SFT030018601,2002988,20260405,20260405,-3004647,2,FT0300186
SFT030018602,2002674,20260405,20260405,3004647,1,FT0300186
SFT030018701,2002384,20260405,20260405,-2675868,2,FT0300187
SFT030018702,2000833,20260405,20260405,2675868,1,FT0300187
SFT030018801,2002235,20260405,20260405,-512385,2,FT0300188
SFT030018802,2000866,20260405,20260405,512385,1,FT0300188
SFT030018901,2001725,20260405,20260405,-3891966,2,FT0300189
SFT030018902,2001288,20260405,20260405,3891966,1,FT0300189
SFT030019001,2002394,20260405,20260405,-4784238,2,FT0300190
SFT030019002,2001468,20260405,20260405,4784238,1,FT0300190
SFT030019101,2000095,20260405,20260405,-4286822,2,FT0300191
SFT030019102,2000656,20260405,20260405,4286822,1,FT0300191
SFT030019201,2001694,20260405,20260405,-800609,2,FT0300192
SFT030019202,2002440,20260405,20260405,800609,1,FT0300192
SFT030019301,2001445,20260405,20260405,-4468669,2,FT0300193
SFT030019302,2001084,20260405,20260405,4468669,1,FT0300193
SFT030019401,2000862,20260405,20260405,-4489695,2,FT0300194
SFT030019402,2002970,20260405,20260405,4489695,1,FT0300194
SFT030019501,2000930,20260405,20260405,-4995666,2,FT0300195
SFT030019502,2000478,20260405,20260405,4995666,1,FT0300195
SFT030019601,2001804,20260405,20260405,-508328,2,FT0300196
SFT030019602,2000241,20260405,20260405,508328,1,FT0300196
SFT030019701,2000149,20260405,20260405,-4903334,2,FT0300197
SFT030019702,2003050,20260405,20260405,4903334,1,FT0300197
SFT030019801,2001203,20260405,20260405,-1295821,2,FT0300198
SFT030019802,2002663,20260405,20260405,1295821,1,FT0300198
SFT030019901,2000261,20260405,20260405,-3602313,2,FT0300199
SFT030019902,2002639,20260405,20260405,3602313,1,FT0300199
SFT030020001,2002486,20260405,20260405,-415564,2,FT0300200
SFT030020002,2001442,20260405,20260405,415564,1,FT0300200
SFT030020101,2001193,20260405,20260405,-3796422,2,FT0300201
SFT030020102,2002734,20260405,20260405,3796422,1,FT0300201
SFT030020201,2002719,20260405,20260405,-4683502,2,FT0300202
SFT030020202,2000900,20260405,20260405,4683502,1,FT0300202
SFT030020301,2001570,20260405,20260405,-4418865,2,FT0300203
SFT030020302,2000767,20260405,20260405,4418865,1,FT0300203
SFT030020401,2002429,20260405,20260405,-1824604,2,FT0300204
SFT030020402,2000999,20260405,20260405,1824604,1,FT0300204
SFT030020501,2001303,20260405,20260405,-339189,2,FT0300205
SFT030020502,2000694,20260405,20260405,339189,1,FT0300205
SFT030020601,2001802,20260405,20260405,-4227593,2,FT0300206
SFT030020602,2001631,20260405,20260405,4227593,1,FT0300206
SFT030020701,2001832,20260405,20260405,-2095504,2,FT0300207
SFT030020702,2002369,20260405,20260405,2095504,1,FT0300207
SFT030020801,2001237,20260405,20260405,-2179592,2,FT0300208
SFT030020802,2001957,20260405,20260405,2179592,1,FT0300208
SFT030020901,2001068,20260405,20260405,-3202597,2,FT0300209
SFT030020902,2000646,20260405,20260405,3202597,1,FT0300209
SFT030021001,2001986,20260405,20260405,-2686231,2,FT0300210
SFT030021002,2002834,20260405,20260405,2686231,1,FT0300210
SFT030021101,2000681,20260405,20260405,-488766,2,FT0300211
SFT030021102,2002194,20260405,20260405,488766,1,FT0300211
SFT030021201,2001549,20260405,20260405,-2847690,2,FT0300212
SFT030021202,2000724,20260405,20260405,2847690,1,FT0300212
SFT030021301,2000775,20260405,20260405,-1244788,2,FT0300213
SFT030021302,2001351,20260405,20260405,1244788,1,FT0300213
SFT030021401,2000013,20260405,20260405,-1028992,2,FT0300214
SFT030021402,2001915,20260405,20260405,1028992,1,FT0300214
SFT030021501,2001408,20260405,20260405,-3605360,2,FT0300215
SFT030021502,2000294,20260405,20260405,3605360,1,FT0300215
SFT030021601,2000689,20260405,20260405,-4644655,2,FT0300216
SFT030021602,2001045,20260405,20260405,4644655,1,FT0300216
SFT030021701,2000860,20260405,20260405,-826753,2,FT0300217
SFT030021702,2000651,20260405,20260405,826753,1,FT0300217
SFT030021801,2003035,20260405,20260405,-2180875,2,FT0300218
SFT030021802,2001624,20260405,20260405,2180875,1,FT0300218
SFT030021901,2002387,20260405,20260405,-3214289,2,FT0300219
SFT030021902,2000011,20260405,20260405,3214289,1,FT0300219
SFT030022001,2002963,20260405,20260405,-4893544,2,FT0300220
SFT030022002,2002205,20260405,20260405,4893544,1,FT0300220
