@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0300062,AC,2002538,EUR,1003977,2002370,20260405,ANTOINE DE LETELLIER
FT0300063,AC,2000283,EUR,4763009,2002134,20260405,ARNAUDE DELORME DU HOARAU
FT0300064,AC,2000055,XAF,1916564,2001301,20260405,MARIE KLEIN
FT0300065,AC,2000678,USD,456346,2000417,20260405,ROGER NORMAND
FT0300066,AC,2001665,USD,4835560,2000109,20260405,SÉBASTIEN DE SOUSA
FT0300067,AC,2000417,USD,2179147,2001405,20260405,CÉLINE THIBAULT
FT0300068,AC,2002266,XAF,3509501,2001358,20260405,EMMANUEL ANTOINE
FT0300069,AC,2001908,USD,1273562,2001237,20260405,ADRIENNE GUÉRIN
FT0300070,AC,2001257,USD,2022493,2000419,20260405,HUGUES MARTEL
FT0300071,AC,2002665,USD,115654,2002627,20260405,BENJAMIN TECHER-FOURNIER
FT0300072,AC,2002143,XAF,77930,2001157,20260405,ROGER DE LA GUILLOU
FT0300073,AC,2002620,USD,1666576,2000170,20260405,CLAUDE GAUTIER
FT0300074,AC,2000160,EUR,3803885,2001433,20260405,ÉDITH DE LA ÉTIENNE
FT0300075,AC,2001489,XAF,2728085,2002170,20260405,THÉODORE SIMON-CHARPENTIER
FT0300076,AC,2000093,USD,3972792,2001401,20260405,JULIEN DE LA BOULANGER
FT0300077,AC,2001227,EUR,4893475,2000247,20260405,ROBERT LECOMTE
FT0300078,AC,2001044,XAF,937145,2002744,20260405,TIMOTHÉE LESAGE
FT0300079,AC,2000461,USD,460601,2001960,20260405,MARGARET LEMOINE DE LA GUILLAUME
FT0300080,AC,2000813,XAF,1262046,2000788,20260405,FRANCK DUHAMEL
FT0300081,AC,2002871,USD,67287,2002312,20260405,ANTOINE DE RICHARD
FT0300082,AC,2000498,XAF,1449100,2000017,20260405,HENRI RODRIGUEZ
FT0300083,AC,2002072,XAF,621644,2002275,20260405,JULES GUILLET
FT0300084,AC,2001709,EUR,4108984,2003041,20260405,EMMANUELLE BLIN
FT0300085,AC,2001357,XAF,739671,2002345,20260405,MARCELLE-THÉRÈSE GAUTIER
FT0300086,AC,2001280,USD,4972545,2002308,20260405,DOMINIQUE LEDOUX
FT0300087,AC,2002472,USD,1116189,2000863,20260405,VALENTINE ALLAIN
FT0300088,AC,2001855,EUR,3852402,2000142,20260405,GÉRARD MORENO
FT0300089,AC,2001910,XAF,2907385,2001721,20260405,NICOLE FOUQUET DE LA LOPES
FT0300090,AC,2003054,EUR,1399528,2000746,20260405,PIERRE-THIBAUT GÉRARD
FT0300091,AC,2002297,USD,4627658,2001461,20260405,ISAAC POTIER
FT0300092,AC,2001739,XAF,499627,2001469,20260405,MARIE KLEIN
FT0300093,AC,2001166,USD,104732,2000211,20260405,ANASTASIE LAGARDE-MACE
FT0300094,AC,2002623,EUR,2905474,2001836,20260405,ROBERT LECOMTE
FT0300095,AC,2001398,XAF,4649851,2001402,20260405,SUZANNE ARNAUD
FT0300096,AC,2000647,XAF,256106,2000735,20260405,ANTOINE BLONDEL
FT0300097,AC,2000973,USD,3978078,2000098,20260405,CÉCILE PINTO
FT0300098,AC,2000307,EUR,1191566,2002440,20260405,ANTOINE GRONDIN DU DUMONT
FT0300099,AC,2003077,XAF,3142279,2001412,20260405,SÉBASTIEN OLLIVIER-HAMEL
FT0300100,AC,2000538,XAF,3289591,2000885,20260405,MARIE-DOROTHÉE RENAULT
FT0300101,AC,2000903,EUR,4744279,2001701,20260405,ADÉLAÏDE DUPUIS-DURAND
FT0300102,AC,2000417,USD,602803,2000930,20260405,CÉLINE THIBAULT
FT0300103,AC,2000968,USD,1879986,2001026,20260405,BERNARD TEXIER
FT0300104,AC,2001705,USD,3246580,2000095,20260405,ÉLISE-HORTENSE CHRÉTIEN
FT0300105,AC,2001725,USD,3321417,2001497,20260405,CHRISTINE HERNANDEZ
FT0300106,AC,2002863,XAF,1135530,2000999,20260405,BERNADETTE ROYER
FT0300107,AC,2000304,USD,124278,2000396,20260405,AURÉLIE-MARGOT BOUCHER
FT0300108,AC,2000108,XAF,108639,2002837,20260405,LUCAS DE OLIVEIRA
FT0300109,AC,2001286,XAF,4195914,2000278,20260405,CHANTAL DE LA GUYON
FT0300110,AC,2002425,XAF,714456,2000412,20260405,MAURICE GRÉGOIRE
FT0300111,AC,2002740,EUR,2090765,2001445,20260405,ALICE MARTINEZ
FT0300112,AC,2000167,XAF,1660353,2001867,20260405,YVES DU GUILLOT
FT0300113,AC,2002479,USD,2835966,2002905,20260405,LOUIS MORIN
FT0300114,AC,2000371,XAF,2389729,2002026,20260405,ADRIENNE LEFEBVRE
FT0300115,AC,2000529,USD,4753641,2001638,20260405,MICHELLE DE BRUN
FT0300116,AC,2002555,XAF,4552231,2000963,20260405,ÉDOUARD LAMBERT
FT0300117,AC,2000135,XAF,4361719,2001976,20260405,MICHEL GARCIA
FT0300118,AC,2002504,XAF,4787236,2000466,20260405,HORTENSE LE VOISIN
FT0300119,AC,2000973,USD,1991673,2000305,20260405,CÉCILE PINTO
FT0300120,AC,2000360,USD,18942,2002640,20260405,TRISTAN ROUSSEAU
FT0300121,AC,2001004,XAF,4933394,2000662,20260405,ÉRIC HERNANDEZ
FT0300122,AC,2000828,USD,3995050,2000765,20260405,CÉCILE PINTO
FT0300123,AC,2002895,EUR,1567912,2002276,20260405,HENRIETTE COULON
FT0300124,AC,2002644,EUR,2155998,2002237,20260405,ANTOINE LEGRAND
FT0300125,AC,2002419,USD,4967966,2001416,20260405,ZACHARIE LEMAÎTRE
FT0300126,AC,2001172,USD,4447501,2002620,20260405,ASTRID ALEXANDRE
FT0300127,AC,2001986,USD,3538867,2001677,20260405,JACQUES ROY
FT0300128,AC,2001401,USD,14804,2002453,20260405,PATRICK ROBIN
FT0300129,AC,2002440,EUR,3856775,2002841,20260405,GUY GROS
FT0300130,AC,2001178,XAF,3710029,2001614,20260405,MICHEL GARNIER
FT0300131,AC,2001260,EUR,2267738,2000384,20260405,NATHALIE LÉGER
FT0300132,AC,2001768,XAF,1177761,2000735,20260405,RÉMY LEDUC
FT0300133,AC,2002333,EUR,1175238,2002258,20260405,NOËL LEBON
FT0300134,AC,2003096,USD,4034230,2002759,20260405,JÉRÔME CHARPENTIER-RAMOS
FT0300135,AC,2001591,XAF,3892738,2001935,20260405,GUILLAUME DE AUGER
FT0300136,AC,2001941,EUR,582448,2002219,20260405,ADÈLE-CONSTANCE NICOLAS
FT0300137,AC,2002472,USD,4041413,2002696,20260405,VALENTINE ALLAIN
FT0300138,AC,2002102,USD,3104985,2002002,20260405,MARGARET LACROIX
FT0300139,AC,2001522,EUR,4407616,2000233,20260405,AMÉLIE GUILLOU
FT0300140,AC,2002916,XAF,157093,2002807,20260405,ALEX LAGARDE
FT0300141,AC,2002424,XAF,1528542,2001009,20260405,EUGÈNE BESNARD
FT0300142,AC,2000540,XAF,708322,2000409,20260405,GILBERT JACOB-MARCHAL
FT0300143,AC,2001798,XAF,787309,2001588,20260405,NOËL BOUVIER
FT0300144,AC,2000323,XAF,3457644,2003032,20260405,BERNARD FAIVRE DU ROYER
FT0300145,AC,2000010,USD,1593518,2000656,20260405,CATHERINE DU LEROY
FT0300146,AC,2001624,USD,1844688,2001975,20260405,ASTRID MULLER
FT0300147,AC,2001764,EUR,625082,2002427,20260405,JULES COSTE
FT0300148,AC,2001540,XAF,3514014,2000915,20260405,AGATHE LE PARENT
FT0300149,AC,2002366,EUR,3944109,2000469,20260405,PATRICK ROBIN
FT0300150,AC,2002206,XAF,1577095,2000091,20260405,FRÉDÉRIQUE ARNAUD
FT0300151,AC,2001284,XAF,3334230,2002981,20260405,MARIANNE GIMENEZ
FT0300152,AC,2000519,XAF,1657925,2000820,20260405,MARCELLE-THÉRÈSE GAUTIER
FT0300153,AC,2002665,USD,3330651,2002934,20260405,BENJAMIN TECHER-FOURNIER
FT0300154,AC,2000840,XAF,1542645,2001837,20260405,ZACHARIE BECKER
FT0300155,AC,2002762,EUR,3455220,2001254,20260405,THÉOPHILE BARRE-LACROIX
FT0300156,AC,2001891,XAF,550207,2001797,20260405,JULIEN BLANC-HUBERT
FT0300157,AC,2000306,USD,3007608,2000900,20260405,JÉRÔME-AIMÉ SEGUIN
FT0300158,AC,2000384,EUR,3098075,2000416,20260405,NATHALIE FOUCHER-ADAM
FT0300159,AC,2000776,XAF,2422359,2000942,20260405,JÉRÔME CHARPENTIER-RAMOS
FT0300160,AC,2001438,XAF,1941979,2002874,20260405,NATHALIE COHEN
FT0300161,AC,2000407,XAF,691656,2000885,20260405,ÉLÉONORE LACOMBE
FT0300162,AC,2001088,XAF,4586132,2000648,20260405,THIBAUT-MARCEL MAHE
FT0300163,AC,2001557,XAF,1457227,2001981,20260405,RAYMOND BARRE DU LACROIX
FT0300164,AC,2002716,EUR,4656116,2001836,20260405,SUSANNE MORENO
FT0300165,AC,2003071,USD,4515518,2000132,20260405,JACQUES BOUCHER-BERTRAND
FT0300166,AC,2001266,USD,4984090,2002006,20260405,ÉDITH FONTAINE-VALLET
FT0300167,AC,2002934,USD,4300082,2000957,20260405,AIMÉ DEVAUX-COLLET
FT0300168,AC,2000805,XAF,2802484,2001727,20260405,JEANNINE LAMBERT LE RENARD
FT0300169,AC,2002447,USD,4649489,2002930,20260405,VINCENT PASCAL
FT0300170,AC,2000697,EUR,2052830,2001836,20260405,ROBERT BARBE
FT0300171,AC,2000973,USD,4025207,2000749,20260405,CÉCILE PINTO
FT0300172,AC,2002044,XAF,378892,2000850,20260405,ÉLISE-HORTENSE CHRÉTIEN
FT0300173,AC,2000938,XAF,1180992,2000724,20260405,DENIS MARIN-RAMOS
FT0300174,AC,2001391,XAF,3327673,2001398,20260405,CHANTAL LAUNAY
FT0300175,AC,2002373,EUR,582838,2001400,20260405,MATHILDE VIDAL
FT0300176,AC,2001879,USD,1680931,2001748,20260405,ANASTASIE LAGARDE-MACE
FT0300177,AC,2001196,EUR,3151870,2001473,20260405,AIMÉ HENRY
FT0300178,AC,2002978,XAF,3801105,2002634,20260405,ISAAC LECOMTE
FT0300179,AC,2001763,EUR,2462466,2000779,20260405,SÉBASTIEN DE LA COURTOIS
FT0300180,AC,2002612,XAF,3908944,2002503,20260405,AUDREY LAINE-PIERRE
FT0300181,AC,2000294,USD,3615396,2001077,20260405,AUDREY HARDY
FT0300182,AC,2000546,USD,822229,2002269,20260405,MICHELLE-MARGUERITE AUGER
FT0300183,AC,2002761,EUR,4055498,2000862,20260405,LOUISE BLONDEL
FT0300184,AC,2001227,EUR,381694,2001862,20260405,ROBERT LECOMTE
FT0300185,AC,2002716,EUR,3294373,2002797,20260405,SUSANNE MORENO
FT0300186,AC,2002988,XAF,3004647,2002674,20260405,OLIVIE DE GARNIER
FT0300187,AC,2002384,XAF,2675868,2000833,20260405,ANDRÉ IMBERT
FT0300188,AC,2002235,USD,512385,2000866,20260405,CAMILLE BRIAND
FT0300189,AC,2001725,USD,3891966,2001288,20260405,CHRISTINE HERNANDEZ
FT0300190,AC,2002394,XAF,4784238,2001468,20260405,ÉLÉONORE LACOMBE
FT0300191,AC,2000095,USD,4286822,2000656,20260405,ALEXANDRIA MOULIN
FT0300192,AC,2001694,EUR,800609,2002440,20260405,GRÉGOIRE GERMAIN
FT0300193,AC,2001445,EUR,4468669,2001084,20260405,GUILLAUME PHILIPPE
FT0300194,AC,2000862,EUR,4489695,2002970,20260405,AMÉLIE-ANTOINETTE DAVID
FT0300195,AC,2000930,USD,4995666,2000478,20260405,BENJAMIN PERROT
FT0300196,AC,2001804,EUR,508328,2000241,20260405,HENRI MUNOZ
FT0300197,AC,2000149,EUR,4903334,2003050,20260405,PATRICK MEYER
FT0300198,AC,2001203,EUR,1295821,2002663,20260405,LUC DE LA GRENIER
FT0300199,AC,2000261,XAF,3602313,2002639,20260405,HENRI RODRIGUEZ
FT0300200,AC,2002486,EUR,415564,2001442,20260405,GABRIELLE BRUNET
FT0300201,AC,2001193,XAF,3796422,2002734,20260405,DIANE MOREL
FT0300202,AC,2002719,USD,4683502,2000900,20260405,BENJAMIN-SÉBASTIEN SAMSON
FT0300203,AC,2001570,USD,4418865,2000767,20260405,ÉTIENNE BOULAY
FT0300204,AC,2002429,XAF,1824604,2000999,20260405,VICTOR ROUSSET
FT0300205,AC,2001303,XAF,339189,2000694,20260405,PATRICIA GRÉGOIRE
FT0300206,AC,2001802,XAF,4227593,2001631,20260405,THÉOPHILE BARRE-LACROIX
FT0300207,AC,2001832,USD,2095504,2002369,20260405,ROBERT BERTHELOT-TOUSSAINT
FT0300208,AC,2001237,USD,2179592,2001957,20260405,MICHEL DU ARNAUD
FT0300209,AC,2001068,XAF,3202597,2000646,20260405,DIANE LE ROUX-SALMON
FT0300210,AC,2001986,USD,2686231,2002834,20260405,JACQUES ROY
FT0300211,AC,2000681,XAF,488766,2002194,20260405,HENRI BOUVIER
FT0300212,AC,2001549,XAF,2847690,2000724,20260405,THÉOPHILE BARRE-LACROIX
FT0300213,AC,2000775,USD,1244788,2001351,20260405,SUZANNE BOYER
FT0300214,AC,2000013,XAF,1028992,2001915,20260405,MATHILDE BERNIER
FT0300215,AC,2001408,USD,3605360,2000294,20260405,LÉON COUSIN-MICHAUD
FT0300216,AC,2000689,EUR,4644655,2001045,20260405,DANIELLE HENRY DE LA LEDOUX
FT0300217,AC,2000860,EUR,826753,2000651,20260405,ROLAND LACROIX-BARTHELEMY
FT0300218,AC,2003035,USD,2180875,2001624,20260405,CHRISTELLE CHAUVEAU
FT0300219,AC,2002387,USD,3214289,2000011,20260405,SÉBASTIEN DE SOUSA
FT0300220,AC,2002963,XAF,4893544,2002205,20260405,BENJAMIN NEVEU DU MICHEL
FT0300221,AC,2000405,EUR,720162,2002192,20260405,NATHALIE-ÉDITH DENIS
FT0300222,AC,2002790,XAF,1860329,2001900,20260405,XAVIER LECLERC
FT0300223,AC,2002011,USD,1914505,2000478,20260405,TRISTAN GRENIER-PINEAU
FT0300224,AC,2000784,XAF,3751968,2002808,20260405,PHILIPPINE ROLLAND
FT0300225,AC,2001461,USD,3775887,2001603,20260405,CAPUCINE TECHER
FT0300226,AC,2002394,XAF,3269324,2002076,20260405,ÉLÉONORE LACOMBE
FT0300227,AC,2000051,USD,657944,2002696,20260405,MARTIN PEREIRA
FT0300228,AC,2000727,EUR,2433838,2001473,20260405,MARCEL LECOMTE-SANCHEZ
FT0300229,AC,2000642,XAF,2721159,2001548,20260405,GABRIELLE LEBRETON
FT0300230,AC,2002296,XAF,660736,2001366,20260405,ALIX-MARGAUD LEDOUX
FT0300231,AC,2002640,USD,3360130,2000329,20260405,GUILLAUME RICHARD
FT0300232,AC,2002182,EUR,751158,2001180,20260405,ÉDOUARD DE LA BLONDEL
FT0300233,AC,2001986,USD,1827623,2000035,20260405,JACQUES ROY
FT0300234,AC,2002871,USD,1649477,2002052,20260405,ANTOINE DE RICHARD
FT0300235,AC,2001154,EUR,3575496,2003041,20260405,ÉRIC HARDY
FT0300236,AC,2000132,USD,4567423,2002624,20260405,LAURENCE BRIAND DE LA NICOLAS
FT0300237,AC,2002989,EUR,141283,2000259,20260405,LOUISE LEBON
FT0300238,AC,2001854,EUR,3989180,2001012,20260405,MAGGIE NEVEU
FT0300239,AC,2001914,XAF,1348542,2002153,20260405,ZACHARIE BAUDRY
FT0300240,AC,2002511,XAF,1291851,2001017,20260405,JACQUELINE REGNIER
FT0300241,AC,2001458,USD,4680298,2000436,20260405,TRISTAN ROYER
FT0300242,AC,2000384,EUR,2377497,2001084,20260405,NATHALIE FOUCHER-ADAM
FT0300243,AC,2001878,USD,2872359,2001893,20260405,MICHELLE ALLAIN
FT0300244,AC,2002806,XAF,920375,2002991,20260405,THOMAS GEORGES DE MARIE
FT0300245,AC,2002785,XAF,1993190,2002255,20260405,TRISTAN ROUSSEAU
FT0300246,AC,2001497,USD,1263782,2001026,20260405,MATTHIEU PICARD
FT0300247,AC,2001652,XAF,4986320,2000829,20260405,ARTHUR PARENT
FT0300248,AC,2000151,XAF,2090386,2000763,20260405,ANDRÉ SEGUIN LE CHARTIER
FT0300249,AC,2002332,EUR,4437211,2000904,20260405,JEANNE MARCHAL
FT0300250,AC,2000787,EUR,1334304,2002195,20260405,ROLAND ARNAUD LE PINEAU
FT0300251,AC,2001952,XAF,2972998,2001754,20260405,MARGAUX ROY DE NORMAND
FT0300252,AC,2002646,XAF,1963202,2000435,20260405,ALPHONSE LECLERC
FT0300253,AC,2000132,USD,4368292,2001262,20260405,LAURENCE BRIAND DE LA NICOLAS
FT0300254,AC,2001454,XAF,1296996,2000512,20260405,LUC TOUSSAINT
FT0300255,AC,2000109,USD,1665704,2000578,20260405,NICOLE FOUQUET DE LA LOPES
FT0300256,AC,2001046,XAF,4470643,2002621,20260405,MARINE LE BOUCHER
FT0300257,AC,2000411,XAF,4191168,2002275,20260405,FRANCK MARÉCHAL
FT0300258,AC,2003007,USD,932728,2002867,20260405,LOUISE BLONDEL
FT0300259,AC,2000134,EUR,464499,2002427,20260405,ALIX DE LA VERDIER
FT0300260,AC,2001045,EUR,594778,2001616,20260405,GEORGES GUYON
FT0300261,AC,2000353,EUR,4952284,2000192,20260405,CHRISTINE LAROCHE
FT0300262,AC,2001116,EUR,3222093,2001132,20260405,BRIGITTE MARIE DE LA PARIS
FT0300263,AC,2000758,EUR,4194864,2000629,20260405,GRÉGOIRE GERMAIN
FT0300264,AC,2003099,USD,3204480,2002093,20260405,EUGÈNE LAMBERT
FT0300265,AC,2002631,XAF,26291,2001256,20260405,ADÉLAÏDE LEMONNIER-TOUSSAINT
FT0300266,AC,2001118,XAF,3892042,2000198,20260405,MAURICE RENARD
FT0300267,AC,2000961,EUR,915595,2002284,20260405,CAROLINE GRONDIN
FT0300268,AC,2000678,USD,2187521,2000360,20260405,ROGER NORMAND
FT0300269,AC,2002547,EUR,2441845,2001045,20260405,AIMÉE LAURENT
FT0300270,AC,2000690,USD,4847663,2001697,20260405,NOËL MERLE
FT0300271,AC,2001236,EUR,4478105,2000319,20260405,ANTOINE BLONDEL
FT0300272,AC,2001405,USD,4220463,2001216,20260405,DANIEL GILLET
FT0300273,AC,2002581,EUR,1421708,2002094,20260405,THIERRY-ÉTIENNE BENARD
FT0300274,AC,2001855,EUR,1720501,2002455,20260405,GÉRARD MORENO
FT0300275,AC,2002094,EUR,2656110,2002683,20260405,NICOLAS GUYON
FT0300276,AC,2000350,EUR,625478,2000457,20260405,ZACHARIE MARTINS-CLERC
FT0300277,AC,2002701,EUR,4025253,2000142,20260405,ALICE MARTINEZ
FT0300278,AC,2001369,XAF,4737872,2000270,20260405,JÉRÔME PICHON
FT0300279,AC,2001239,USD,976377,2002046,20260405,NOËL LE RENARD
FT0300280,AC,2000891,XAF,1272223,2002444,20260405,LOUISE BLONDEL
FT0300281,AC,2000149,EUR,1883558,2002264,20260405,PATRICK MEYER
FT0300282,AC,2002970,EUR,978889,2000918,20260405,CHRISTINE HERNANDEZ
FT0300283,AC,2002455,EUR,3010791,2001508,20260405,LUCAS DE OLIVEIRA
FT0300284,AC,2002491,XAF,4067431,2000934,20260405,JACQUES TANGUY
FT0300285,AC,2001229,EUR,4512967,2001442,20260405,MARTINE LE GOFF
FT0300286,AC,2002109,USD,642651,2001370,20260405,ANTOINE DE RICHARD
FT0300287,AC,2002245,EUR,4101211,2001627,20260405,MICHÈLE COSTA-LAMBERT
FT0300288,AC,2002802,EUR,339137,2000862,20260405,MARTIN PEREIRA
FT0300289,AC,2001852,USD,1320581,2000984,20260405,THÉODORE CHARRIER-FAURE
FT0300290,AC,2002405,EUR,2582184,2002970,20260405,JEAN LEBRETON
FT0300291,AC,2002827,EUR,3641468,2001229,20260405,CÉCILE CARRE DE BOULAY
FT0300292,AC,2001742,EUR,2389514,2002547,20260405,ALPHONSE LECLERC
FT0300293,AC,2001132,EUR,2563761,2000928,20260405,VINCENT PASCAL
FT0300294,AC,2002740,EUR,2509609,2000230,20260405,ALICE MARTINEZ
FT0300295,AC,2001557,XAF,4566395,2001824,20260405,RAYMOND BARRE DU LACROIX
FT0300296,AC,2000384,EUR,2279801,2000259,20260405,NATHALIE FOUCHER-ADAM
FT0300297,AC,2001305,XAF,2461401,2002316,20260405,ÉLÉONORE VIDAL
FT0300298,AC,2001346,USD,4482872,2001415,20260405,NOËL LE RENARD
FT0300299,AC,2002420,USD,681502,2000419,20260405,HENRI RODRIGUEZ
FT0300300,AC,2001691,EUR,2698948,2001254,20260405,SUZANNE BOYER
FT0300301,AC,2002193,USD,469846,2002269,20260405,JEANNINE PASCAL
FT0300302,AC,2002630,XAF,2995333,2000931,20260405,XAVIER DU CHARPENTIER
FT0300303,AC,2001886,USD,1740913,2000478,20260405,ALAIN-GÉRARD TECHER
FT0300304,AC,2000438,XAF,251883,2000324,20260405,GUILLAUME SIMON
FT0300305,AC,2003051,XAF,153470,2000679,20260405,SOPHIE GONCALVES-DIALLO
FT0300306,AC,2000218,USD,849396,2001486,20260405,JACQUES RODRIGUES
FT0300307,AC,2000376,XAF,3124838,2000551,20260405,STÉPHANE VALLÉE
FT0300308,AC,2000396,USD,867321,2000585,20260405,ALIX LAMBERT
FT0300309,AC,2000674,USD,1625289,2002207,20260405,MICHEL GUILLON
FT0300310,AC,2002003,XAF,1162367,2001690,20260405,THIBAUT MICHAUD
FT0300311,AC,2002476,USD,4428631,2002743,20260405,MARIANNE ROUX
FT0300312,AC,2000626,XAF,1702395,2002136,20260405,LUC DU LAGARDE
FT0300313,AC,2002374,EUR,2738095,2000862,20260405,JEAN LEBRETON
FT0300314,AC,2001934,USD,1274521,2002081,20260405,JACQUES TANGUY
FT0300315,AC,2002242,XAF,3408925,2000324,20260405,CAROLINE HAMON
FT0300316,AC,2002649,EUR,3713864,2000130,20260405,PIERRE LEGENDRE
FT0300317,AC,2001406,XAF,1835559,2000263,20260405,TRISTAN GUYOT
FT0300318,AC,2001080,EUR,4994487,2000048,20260405,CÉCILE CARRE DE BOULAY
FT0300319,AC,2001920,XAF,4761105,2000977,20260405,DANIEL MEUNIER
FT0300320,AC,2000670,XAF,3081546,2001386,20260405,RÉMY DU LOPEZ
