@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0500087,AC,2001524,EUR,296639,2002593,20260419,ROBERT LE POULAIN
FT0500088,AC,2001055,XAF,245635,2002611,20260419,PATRICK DESCAMPS
FT0500089,AC,2002403,XAF,4376485,2000359,20260419,MARIE TORRES LE NORMAND
FT0500090,AC,2000324,XAF,2354574,2000822,20260419,MAURICE LEMAÎTRE
FT0500091,AC,2002609,XAF,3935664,2000300,20260419,GABRIELLE LEBRETON
FT0500092,AC,2003031,USD,1229737,2001878,20260419,JEANNINE PASCAL
FT0500093,AC,2002479,USD,3023657,2000737,20260419,LOUIS MORIN
FT0500094,AC,2000817,EUR,2648288,2001742,20260419,FRANÇOIS TECHER DE LA VALLÉE
FT0500095,AC,2000751,XAF,726309,2000128,20260419,INÈS RAYMOND
FT0500096,AC,2002048,USD,4544642,2001458,20260419,MADELEINE GIRAUD
FT0500097,AC,2002189,USD,3903722,2001458,20260419,ÉDITH GILBERT
FT0500098,AC,2003054,EUR,3237113,2003174,20260419,PIERRE-THIBAUT GÉRARD
FT0500099,AC,2003146,USD,4946136,2001624,20260419,LAURENT BÈGUE
FT0500100,AC,2000017,XAF,2340544,2001556,20260419,FRANÇOIS GONZALEZ
FT0500101,AC,2002598,USD,3807769,2001975,20260419,CHRISTOPHE-LAURENT GEORGES
FT0500102,AC,2001225,USD,4980211,2002046,20260419,JULIEN JOLY
FT0500103,AC,2000544,XAF,2257480,2000985,20260419,VINCENT SCHNEIDER
FT0500104,AC,2000842,EUR,2439779,2002579,20260419,THIBAUT MICHAUD
FT0500105,AC,2001878,USD,2803278,2000578,20260419,MICHELLE ALLAIN
FT0500106,AC,2002500,XAF,1189161,2000400,20260419,FRANCK LE FABRE
FT0500107,AC,2000361,USD,4403792,2003173,20260419,ÉDOUARD PIERRE-HAMEL
FT0500108,AC,2003124,USD,2501974,2001268,20260419,BERTRAND JOSEPH
FT0500109,AC,2000629,EUR,3698055,2000283,20260419,CLAIRE-ALICE LOPEZ
FT0500110,AC,2001452,EUR,1097807,2001105,20260419,JÉRÔME HUET
FT0500111,AC,2000742,USD,413530,2001725,20260419,THOMAS LEMONNIER
FT0500112,AC,2000862,EUR,2773083,2002825,20260419,AMÉLIE-ANTOINETTE DAVID
FT0500113,AC,2000093,USD,3839915,2002046,20260419,JULIEN DE LA BOULANGER
FT0500114,AC,2000074,EUR,1285764,2002683,20260419,CONSTANCE LECOMTE
FT0500115,AC,2002581,EUR,2060803,2001599,20260419,THIERRY-ÉTIENNE BENARD
FT0500116,AC,2000247,EUR,2155179,2002036,20260419,PHILIPPINE DE LA PETIT
FT0500117,AC,2000353,EUR,1195528,2002701,20260419,CHRISTINE LAROCHE
FT0500118,AC,2002373,EUR,2432707,2000903,20260419,MATHILDE VIDAL
FT0500119,AC,2001511,EUR,3107092,2000283,20260419,CÉCILE GÉRARD DE RAYMOND
FT0500120,AC,2001265,USD,37115,2002604,20260419,MADELEINE DE ROSSI
FT0500121,AC,2001937,USD,1881482,2001239,20260419,MICHELLE DIJOUX DU COUSIN
FT0500122,AC,2002747,XAF,2058156,2002475,20260419,MICHELLE LÉGER
FT0500123,AC,2002976,EUR,1003329,2000405,20260419,THIBAUT-MARCEL MAHE
FT0500124,AC,2001232,XAF,445612,2002070,20260419,LAURE MARTINEZ
FT0500125,AC,2002056,XAF,4373837,2002875,20260419,FRÉDÉRIQUE DE LA COURTOIS
FT0500126,AC,2002325,XAF,840952,2001959,20260419,BENOÎT-EUGÈNE LECOMTE
FT0500127,AC,2002498,EUR,3036359,2003041,20260419,SOPHIE BONNIN
FT0500128,AC,2001709,EUR,337066,2002581,20260419,EMMANUELLE BLIN
FT0500129,AC,2001054,USD,884568,2001757,20260419,JÉRÔME DUFOUR
FT0500130,AC,2002644,EUR,4779343,2000233,20260419,ANTOINE LEGRAND
FT0500131,AC,2002825,EUR,4613053,2002457,20260419,ÉMILE-ADRIEN PINTO
FT0500132,AC,2000471,EUR,27799,2002825,20260419,JEANNE BERNARD
FT0500133,AC,2002900,EUR,4033524,2000383,20260419,MARIANNE GIMENEZ
FT0500134,AC,2002085,EUR,1693101,2002126,20260419,MADELEINE ROY
FT0500135,AC,2000628,EUR,3768303,2000689,20260419,ÉRIC HARDY
FT0500136,AC,2003101,XAF,1954180,2000154,20260419,TIMOTHÉE GEORGES
FT0500137,AC,2001313,XAF,3855482,2002813,20260419,CLAUDINE PIRES
FT0500138,AC,2000894,XAF,3747677,2001164,20260419,MARGARET LACROIX
FT0500139,AC,2002615,USD,2573381,2001166,20260419,GILLES SCHNEIDER
FT0500140,AC,2002437,EUR,4172316,2000758,20260419,DOMINIQUE LEBRUN-BLANC
FT0500141,AC,2001047,USD,3383493,2002840,20260419,WILLIAM MAILLARD DU ALBERT
FT0500142,AC,2002100,XAF,3461829,2002162,20260419,MICHÈLE CARPENTIER
FT0500143,AC,2000801,XAF,2502505,2000766,20260419,GÉRARD SAUVAGE
FT0500144,AC,2001150,XAF,3894211,2002266,20260419,ROLAND LOMBARD
FT0500145,AC,2000024,USD,2456125,2002917,20260419,ALICE DA COSTA
FT0500146,AC,2002373,EUR,4019473,2001796,20260419,MATHILDE VIDAL
FT0500147,AC,2002472,USD,798690,2000585,20260419,VALENTINE ALLAIN
FT0500148,AC,2000683,XAF,3010003,2001914,20260419,STÉPHANE GUIBERT
FT0500149,AC,2001401,USD,82374,2001288,20260419,PATRICK ROBIN
FT0500150,AC,2000786,EUR,4722869,2002579,20260419,THIERRY SAUVAGE
FT0500151,AC,2000673,EUR,4427480,2002295,20260419,HENRI BOUVIER
FT0500152,AC,2001017,XAF,3558907,2001184,20260419,BERNARD LEBLANC
FT0500153,AC,2000241,EUR,1873531,2002697,20260419,HENRI BOUCHET
FT0500154,AC,2003148,USD,213085,2001401,20260419,STÉPHANIE-CLAUDE COULON
FT0500155,AC,2002356,USD,4233972,2000529,20260419,CATHERINE LE DUMONT
FT0500156,AC,2000873,XAF,1720996,2000059,20260419,ISAAC POTIER
FT0500157,AC,2001773,EUR,3487552,2002522,20260419,MAURICE RENARD
FT0500158,AC,2002219,EUR,4621452,2000673,20260419,CATHERINE BERGER-LAURENT
FT0500159,AC,2001714,EUR,2239278,2001804,20260419,MICHELLE BESNARD
FT0500160,AC,2000319,EUR,1626725,2002663,20260419,ZACHARIE BAUDRY
FT0500161,AC,2003148,USD,2123349,2000674,20260419,STÉPHANIE-CLAUDE COULON
FT0500162,AC,2001203,EUR,1285958,2001945,20260419,LUC DE LA GRENIER
FT0500163,AC,2002620,USD,2486990,2003122,20260419,CLAUDE GAUTIER
FT0500164,AC,2002761,EUR,1825894,2001945,20260419,LOUISE BLONDEL
FT0500165,AC,2000301,EUR,3794684,2002370,20260419,GEORGES FLEURY
FT0500166,AC,2000361,USD,890752,2001333,20260419,ÉDOUARD PIERRE-HAMEL
FT0500167,AC,2002284,EUR,3847028,2002762,20260419,PAUL FLEURY
FT0500168,AC,2002553,XAF,1154714,2003156,20260419,DANIELLE TURPIN
FT0500169,AC,2002933,EUR,1253907,2001165,20260419,ASTRID ALEXANDRE
FT0500170,AC,2003161,XAF,3617515,2002727,20260419,BERTRAND MORENO
FT0500171,AC,2002333,EUR,2278924,2000197,20260419,NOËL LEBON
FT0500172,AC,2001351,USD,2518039,2000141,20260419,ANTOINE BLONDEL
FT0500173,AC,2000230,EUR,2290977,2002618,20260419,CONSTANCE LECOMTE
FT0500174,AC,2001836,EUR,1769670,2002838,20260419,DAVID ADAM
FT0500175,AC,2002472,USD,1483623,2002849,20260419,VALENTINE ALLAIN
FT0500176,AC,2000886,XAF,2786889,2000021,20260419,RÉMY GOMES
FT0500177,AC,2000492,XAF,3997019,2000891,20260419,THÉODORE LEJEUNE
FT0500178,AC,2003197,EUR,3063172,2003022,20260419,CAMILLE BRIAND
FT0500179,AC,2002838,EUR,1943171,2002969,20260419,PATRICK ROBIN
FT0500180,AC,2003022,EUR,4663520,2001694,20260419,ZOÉ FOUCHER
FT0500181,AC,2001854,EUR,2575028,2002690,20260419,MAGGIE NEVEU
FT0500182,AC,2003053,EUR,4354207,2002455,20260419,BERNARD GIRAUD
FT0500183,AC,2001709,EUR,2326629,2002483,20260419,EMMANUELLE BLIN
FT0500184,AC,2002958,XAF,2014594,2000672,20260419,ISAAC LEGROS
FT0500185,AC,2001346,USD,4208889,2002472,20260419,NOËL LE RENARD
FT0500186,AC,2001839,USD,4356824,2002102,20260419,DANIEL DIDIER
FT0500187,AC,2001917,EUR,168248,2002850,20260419,ADRIEN DOS SANTOS
FT0500188,AC,2002969,EUR,3597177,2001057,20260419,YVES PETITJEAN
FT0500189,AC,2000093,USD,1026733,2000357,20260419,JULIEN DE LA BOULANGER
FT0500190,AC,2001333,USD,2748200,2003192,20260419,GEORGES TECHER DE LA COLLIN
FT0500191,AC,2002919,USD,4743029,2002878,20260419,PAUL MOREAU LE PIRES
FT0500192,AC,2002640,USD,4690869,2001832,20260419,GUILLAUME RICHARD
FT0500193,AC,2001354,XAF,3857747,2000435,20260419,TIMOTHÉE LESAGE
FT0500194,AC,2002109,USD,1131375,2002006,20260419,ANTOINE DE RICHARD
FT0500195,AC,2002369,USD,2184288,2000396,20260419,BERNADETTE OLIVIER
FT0500196,AC,2002658,USD,3240764,2000449,20260419,ADRIENNE COUSIN
FT0500197,AC,2002484,XAF,2844438,2001778,20260419,HÉLÈNE RENARD
FT0500198,AC,2001723,EUR,1009980,2000673,20260419,HUGUES PELTIER
FT0500199,AC,2002476,USD,3824759,2002472,20260419,MARIANNE ROUX
FT0500200,AC,2000338,EUR,136243,2002969,20260419,NICOLE BRIAND-ALBERT
FT0500201,AC,2001318,EUR,643169,2001487,20260419,ASTRID ALEXANDRE
FT0500202,AC,2002250,USD,1846768,2001725,20260419,ANTOINE GRONDIN DU DUMONT
FT0500203,AC,2001783,XAF,4337043,2000445,20260419,MARGOT DANIEL
FT0500204,AC,2003184,EUR,1818161,2002119,20260419,XAVIER DEVAUX
FT0500205,AC,2000012,XAF,4008682,2000490,20260419,MARTINE BRUNEAU
FT0500206,AC,2002245,EUR,1846177,2000455,20260419,MICHÈLE COSTA-LAMBERT
FT0500207,AC,2001463,XAF,1519790,2000715,20260419,JEAN NEVEU-LEGRAND
FT0500208,AC,2003187,EUR,540476,2000049,20260419,HENRIETTE MONNIER
FT0500209,AC,2000961,EUR,3070023,2002370,20260419,CAROLINE GRONDIN
FT0500210,AC,2003072,XAF,2934915,2003057,20260419,RÉMY DU LOPEZ
FT0500211,AC,2001709,EUR,2151273,2000746,20260419,EMMANUELLE BLIN
FT0500212,AC,2001227,EUR,3010322,2002346,20260419,ROBERT LECOMTE
FT0500213,AC,2001057,EUR,4418243,2001664,20260419,BENJAMIN-SÉBASTIEN SAMSON
FT0500214,AC,2001163,USD,1131808,2000024,20260419,ODETTE GUILBERT
FT0500215,AC,2001859,USD,1335960,2002852,20260419,MAURICE GUICHARD-LAMY
FT0500216,AC,2002486,EUR,4722549,2002220,20260419,GABRIELLE BRUNET
FT0500217,AC,2001016,USD,2640133,2001220,20260419,HÉLÈNE HENRY
FT0500218,AC,2000098,USD,1559086,2002598,20260419,WILLIAM FAIVRE
FT0500219,AC,2001375,XAF,3678951,2002955,20260419,GILBERT-CHARLES OLIVIER
FT0500220,AC,2000431,XAF,2125758,2003135,20260419,JOSEPH LEMAIRE
FT0500221,AC,2002245,EUR,946263,2000560,20260419,MICHÈLE COSTA-LAMBERT
FT0500222,AC,2000918,EUR,3642667,2003184,20260419,ROBERT LECOMTE
FT0500223,AC,2000746,EUR,3251546,2003050,20260419,SUSAN DEVAUX
FT0500224,AC,2002052,USD,192763,2002696,20260419,CAPUCINE JOURDAN-ROBIN
FT0500225,AC,2002821,XAF,2895744,2001765,20260419,MARINE PEREZ-GEORGES
FT0500226,AC,2001203,EUR,3453103,2000382,20260419,LUC DE LA GRENIER
FT0500227,AC,2000849,XAF,2492164,2000552,20260419,ALICE-MANON GAUDIN
FT0500228,AC,2000673,EUR,516818,2002412,20260419,HENRI BOUVIER
FT0500229,AC,2001928,XAF,2672039,2000061,20260419,CHRISTELLE SALMON
FT0500230,AC,2001013,XAF,1699654,2000861,20260419,ROBERT ALBERT
FT0500231,AC,2003149,EUR,4677406,2000390,20260419,LUCIE GOMEZ
FT0500232,AC,2001774,EUR,1659386,2001796,20260419,LUCIE DU ROCHER
FT0500233,AC,2002040,XAF,3752771,2002717,20260419,ANDRÉ IMBERT
FT0500234,AC,2001038,XAF,1559602,2001198,20260419,BERNARD GIRAUD
FT0500235,AC,2000979,EUR,2220929,2001888,20260419,EMMANUELLE BOULAY DU LEBRUN
FT0500236,AC,2001570,USD,496063,2002830,20260419,ÉTIENNE BOULAY
FT0500237,AC,2002547,EUR,2047254,2001227,20260419,AIMÉE LAURENT
FT0500238,AC,2002579,EUR,2492179,2000457,20260419,TIMOTHÉE DU BOULAY
FT0500239,AC,2000405,EUR,4765502,2000180,20260419,NATHALIE-ÉDITH DENIS
FT0500240,AC,2001724,EUR,69607,2002374,20260419,ISABELLE DUBOIS DU DELAUNAY
FT0500241,AC,2001225,USD,4996003,2000573,20260419,JULIEN JOLY
FT0500242,AC,2000240,USD,3365531,2003099,20260419,LAURENT ROBERT
FT0500243,AC,2000304,USD,3076454,2001060,20260419,AURÉLIE-MARGOT BOUCHER
FT0500244,AC,2002472,USD,2460875,2000282,20260419,VALENTINE ALLAIN
FT0500245,AC,2000786,EUR,230423,2002949,20260419,THIERRY SAUVAGE
FT0500246,AC,2001434,USD,624188,2003007,20260419,SYLVIE GUILLAUME
FT0500247,AC,2002615,USD,2337136,2002089,20260419,GILLES SCHNEIDER
FT0500248,AC,2002258,EUR,4431593,2000727,20260419,DENIS MASSON
FT0500249,AC,2002609,XAF,3133690,2000682,20260419,GABRIELLE LEBRETON
FT0500250,AC,2002148,USD,2495697,2001394,20260419,PHILIPPINE BOUTIN
FT0500251,AC,2001227,EUR,371231,2002033,20260419,ROBERT LECOMTE
FT0500252,AC,2001794,EUR,3862864,2001599,20260419,ANOUK MUNOZ
FT0500253,AC,2001396,EUR,4159246,2002085,20260419,JULIETTE LACROIX DE MAHE
FT0500254,AC,2002984,XAF,1298239,2000664,20260419,PAUL MOREAU LE PIRES
FT0500255,AC,2002011,USD,4286616,2003024,20260419,TRISTAN GRENIER-PINEAU
FT0500256,AC,2000764,USD,394812,2000087,20260419,ÉLISABETH-MONIQUE BONNET
FT0500257,AC,2001272,XAF,2376284,2000949,20260419,GABRIEL POULAIN
FT0500258,AC,2002553,XAF,2943420,2000616,20260419,DANIELLE TURPIN
FT0500259,AC,2000290,USD,4233855,2002298,20260419,ADRIEN-XAVIER BERNARD
FT0500260,AC,2002109,USD,4489696,2000957,20260419,ANTOINE DE RICHARD
FT0500261,AC,2000353,EUR,485833,2003107,20260419,CHRISTINE LAROCHE
FT0500262,AC,2001411,XAF,2852308,2001594,20260419,JULIEN LEGROS-CHARLES
FT0500263,AC,2000163,USD,4520011,2001035,20260419,CHRISTOPHE BÈGUE
FT0500264,AC,2000876,USD,1665286,2002488,20260419,JULIEN LENOIR DU BESSON
FT0500265,AC,2001558,XAF,2493597,2002071,20260419,JULIEN JOLY
FT0500266,AC,2002441,XAF,965133,2001263,20260419,THIBAUT-ZACHARIE DIAZ
FT0500267,AC,2002346,EUR,3751101,2002428,20260419,ADRIEN RODRIGUEZ
FT0500268,AC,2002224,XAF,4736992,2002700,20260419,MARGARET DE LOMBARD
FT0500269,AC,2000862,EUR,3722110,2001855,20260419,AMÉLIE-ANTOINETTE DAVID
FT0500270,AC,2002757,EUR,3973739,2000022,20260419,BENOÎT GONCALVES
FT0500271,AC,2001455,XAF,4946415,2001971,20260419,FRANÇOIS POIRIER
FT0500272,AC,2002055,EUR,540368,2001623,20260419,VICTOR DUVAL
FT0500273,AC,2002379,EUR,1038172,2003078,20260419,FRANÇOISE GONZALEZ
FT0500274,AC,2002570,XAF,723068,2002821,20260419,SYLVIE PERON DE LA SALMON
FT0500275,AC,2000918,EUR,514449,2003067,20260419,ROBERT LECOMTE
FT0500276,AC,2000436,USD,3880390,2001918,20260419,JEANNINE MEYER
FT0500277,AC,2002182,EUR,1895416,2001742,20260419,ÉDOUARD DE LA BLONDEL
FT0500278,AC,2002635,XAF,1521421,2000309,20260419,LUC REY
FT0500279,AC,2003009,XAF,27981,2002144,20260419,BRIGITTE DE LA COLLET
FT0500280,AC,2000080,XAF,3845114,2002773,20260419,DANIEL WAGNER
FT0500281,AC,2000130,EUR,1361238,2002547,20260419,ADÈLE LEBRETON
FT0500282,AC,2002183,XAF,2863058,2000503,20260419,MARGOT-RENÉE ANTOINE
FT0500283,AC,2002572,XAF,444531,2000706,20260419,XAVIER BOUVIER
FT0500284,AC,2000086,USD,2460716,2002062,20260419,CHRISTOPHE-LAURENT GEORGES
FT0500285,AC,2002034,XAF,3294163,2000311,20260419,JACQUES RODRIGUES
FT0500286,AC,2000086,USD,2753082,2001370,20260419,CHRISTOPHE-LAURENT GEORGES
FT0500287,AC,2000491,XAF,2840607,2002160,20260419,ISAAC LECOMTE
FT0500288,AC,2000396,USD,3771879,2001638,20260419,ALIX LAMBERT
FT0500289,AC,2001832,USD,1482289,2001280,20260419,ROBERT BERTHELOT-TOUSSAINT
FT0500290,AC,2003011,EUR,3906232,2002579,20260419,ANTOINETTE LEROY
FT0500291,AC,2000864,EUR,3378188,2003054,20260419,DANIELLE HENRY DE LA LEDOUX
FT0500292,AC,2001599,EUR,3017014,2002663,20260419,COLETTE NOËL
FT0500293,AC,2000434,EUR,2916653,2001057,20260419,EMMANUEL DESCAMPS
FT0500294,AC,2000392,USD,1052790,2001688,20260419,MARINE LE BOUCHER
FT0500295,AC,2000132,USD,1509210,2003073,20260419,LAURENCE BRIAND DE LA NICOLAS
FT0500296,AC,2002419,USD,4354005,2001665,20260419,ZACHARIE LEMAÎTRE
FT0500297,AC,2000658,XAF,4136041,2002226,20260419,JULIETTE LEFORT
FT0500298,AC,2000455,EUR,4432735,2000651,20260419,CATHERINE LE DUMONT
FT0500299,AC,2002306,XAF,1524621,2000517,20260419,AUDREY MALLET DE LA LEMAÎTRE
FT0500300,AC,2001047,USD,1655775,2000703,20260419,WILLIAM MAILLARD DU ALBERT
FT0500301,AC,2002407,USD,1666243,2002193,20260419,DANIELLE HENRY DE LA LEDOUX
FT0500302,AC,2000455,EUR,4062003,2000457,20260419,CATHERINE LE DUMONT
FT0500303,AC,2002250,USD,346826,2001339,20260419,ANTOINE GRONDIN DU DUMONT
FT0500304,AC,2002969,EUR,4699532,2001929,20260419,YVES PETITJEAN
FT0500305,AC,2002556,USD,1449468,2001428,20260419,RÉMY LE MASSON
FT0500306,AC,2000011,USD,4010612,2001428,20260419,NICOLE RAYNAUD
FT0500307,AC,2000305,USD,1475055,2001683,20260419,THOMAS BESNARD
FT0500308,AC,2002062,USD,3592741,2000087,20260419,LOUISE GERMAIN
FT0500309,AC,2001829,XAF,942530,2002584,20260419,DANIEL BONNET DU BONNEAU
FT0500310,AC,2002020,USD,2749778,2002089,20260419,DAVID ADAM
FT0500311,AC,2001926,EUR,1260484,2001159,20260419,ANOUK MAHE
FT0500312,AC,2003053,EUR,2660340,2003195,20260419,BERNARD GIRAUD
FT0500313,AC,2002489,EUR,3119878,2001543,20260419,BENJAMIN NEVEU DU MICHEL
FT0500314,AC,2003031,USD,2467088,2000170,20260419,JEANNINE PASCAL
FT0500315,AC,2003020,XAF,4136783,2001811,20260419,ROGER DUVAL DU MACE
FT0500316,AC,2002866,XAF,2844787,2000596,20260419,SUZANNE BOYER
FT0500317,AC,2000638,USD,2456130,2002227,20260419,LUC TOUSSAINT
FT0500318,AC,2001190,XAF,4978342,2002288,20260419,PHILIPPE LEBON
FT0500319,AC,2001012,EUR,1455813,2000230,20260419,JOSÉPHINE LAMY
FT0500320,AC,2002405,EUR,2597511,2002295,20260419,JEAN LEBRETON
FT0500321,AC,2003131,USD,2950722,2003173,20260419,EMMANUEL DELAUNAY
