@ID,ACCOUNT.NUMBER,BOOKING.DATE,VALUE.DATE,AMOUNT,TRANSACTION.CODE,TRANS.REFERENCE
SFT050002101,2002770,20260419,20260419,-412853,2,FT0500021
SFT050002102,2003160,20260419,20260419,412853,1,FT0500021
SFT050002201,2001957,20260419,20260419,-4796757,2,FT0500022
SFT050002202,2001333,20260419,20260419,4796757,1,FT0500022
SFT050002301,2000763,20260419,20260419,-2466204,2,FT0500023
SFT050002302,2000907,20260419,20260419,2466204,1,FT0500023
SFT050002401,2000055,20260419,20260419,-1309669,2,FT0500024
SFT050002402,2000985,20260419,20260419,1309669,1,FT0500024
SFT050002501,2002785,20260419,20260419,-4665138,2,FT0500025
SFT050002502,2000143,20260419,20260419,4665138,1,FT0500025
SFT050002601,2000995,20260419,20260419,-181722,2,FT0500026
SFT050002602,2003149,20260419,20260419,181722,1,FT0500026
SFT050002701,2001117,20260419,20260419,-571819,2,FT0500027
SFT050002702,2002993,20260419,20260419,571819,1,FT0500027
SFT050002801,2001220,20260419,20260419,-2098289,2,FT0500028
SFT050002802,2001477,20260419,20260419,2098289,1,FT0500028
SFT050002901,2002879,20260419,20260419,-2642425,2,FT0500029
SFT050002902,2000664,20260419,20260419,2642425,1,FT0500029
SFT050003001,2002419,20260419,20260419,-1954210,2,FT0500030
SFT050003002,2002227,20260419,20260419,1954210,1,FT0500030
SFT050003101,2000134,20260419,20260419,-1614377,2,FT0500031
SFT050003102,2000074,20260419,20260419,1614377,1,FT0500031
SFT050003201,2002620,20260419,20260419,-4181747,2,FT0500032
SFT050003202,2000848,20260419,20260419,4181747,1,FT0500032
SFT050003301,2002606,20260419,20260419,-1603368,2,FT0500033
SFT050003302,2000322,20260419,20260419,1603368,1,FT0500033
SFT050003401,2002048,20260419,20260419,-2342186,2,FT0500034
SFT050003402,2002556,20260419,20260419,2342186,1,FT0500034
SFT050003501,2001085,20260419,20260419,-233512,2,FT0500035
SFT050003502,2001404,20260419,20260419,233512,1,FT0500035
SFT050003601,2001744,20260419,20260419,-2526363,2,FT0500036
SFT050003602,2000268,20260419,20260419,2526363,1,FT0500036
SFT050003701,2001508,20260419,20260419,-671411,2,FT0500037
SFT050003702,2002283,20260419,20260419,671411,1,FT0500037
SFT050003801,2001236,20260419,20260419,-4113806,2,FT0500038
SFT050003802,2000560,20260419,20260419,4113806,1,FT0500038
SFT050003901,2002571,20260419,20260419,-313835,2,FT0500039
SFT050003902,2000260,20260419,20260419,313835,1,FT0500039
SFT050004001,2002238,20260419,20260419,-2802647,2,FT0500040
SFT050004002,2000579,20260419,20260419,2802647,1,FT0500040
SFT050004101,2001167,20260419,20260419,-3140953,2,FT0500041
SFT050004102,2002235,20260419,20260419,3140953,1,FT0500041
SFT050004201,2001214,20260419,20260419,-1400831,2,FT0500042
SFT050004202,2000335,20260419,20260419,1400831,1,FT0500042
SFT050004301,2001203,20260419,20260419,-4162114,2,FT0500043
SFT050004302,2000160,20260419,20260419,4162114,1,FT0500043
SFT050004401,2000329,20260419,20260419,-3529621,2,FT0500044
SFT050004402,2000764,20260419,20260419,3529621,1,FT0500044
SFT050004501,2000815,20260419,20260419,-2996629,2,FT0500045
SFT050004502,2001951,20260419,20260419,2996629,1,FT0500045
SFT050004601,2003130,20260419,20260419,-4087585,2,FT0500046
SFT050004602,2002340,20260419,20260419,4087585,1,FT0500046
SFT050004701,2003119,20260419,20260419,-1533747,2,FT0500047
SFT050004702,2002300,20260419,20260419,1533747,1,FT0500047
SFT050004801,2002986,20260419,20260419,-1274160,2,FT0500048
SFT050004802,2002925,20260419,20260419,1274160,1,FT0500048
SFT050004901,2001030,20260419,20260419,-2676557,2,FT0500049
SFT050004902,2002209,20260419,20260419,2676557,1,FT0500049
SFT050005001,2002020,20260419,20260419,-1654546,2,FT0500050
SFT050005002,2001957,20260419,20260419,1654546,1,FT0500050
SFT050005101,2000241,20260419,20260419,-3514146,2,FT0500051
SFT050005102,2002295,20260419,20260419,3514146,1,FT0500051
SFT050005201,2000385,20260419,20260419,-488609,2,FT0500052
SFT050005202,2003008,20260419,20260419,488609,1,FT0500052
SFT050005301,2002237,20260419,20260419,-742712,2,FT0500053
SFT050005302,2001535,20260419,20260419,742712,1,FT0500053
SFT050005401,2001107,20260419,20260419,-1638850,2,FT0500054
SFT050005402,2001325,20260419,20260419,1638850,1,FT0500054
SFT050005501,2000130,20260419,20260419,-1382244,2,FT0500055
SFT050005502,2000758,20260419,20260419,1382244,1,FT0500055
SFT050005601,2000864,20260419,20260419,-3808981,2,FT0500056
SFT050005602,2000338,20260419,20260419,3808981,1,FT0500056
SFT050005701,2000089,20260419,20260419,-4930763,2,FT0500057
SFT050005702,2001351,20260419,20260419,4930763,1,FT0500057
SFT050005801,2003050,20260419,20260419,-1413910,2,FT0500058
SFT050005802,2000628,20260419,20260419,1413910,1,FT0500058
SFT050005901,2002231,20260419,20260419,-2050039,2,FT0500059
SFT050005902,2001408,20260419,20260419,2050039,1,FT0500059
SFT050006001,2001981,20260419,20260419,-1459750,2,FT0500060
SFT050006002,2002865,20260419,20260419,1459750,1,FT0500060
SFT050006101,2000854,20260419,20260419,-2307605,2,FT0500061
SFT050006102,2001926,20260419,20260419,2307605,1,FT0500061
SFT050006201,2001262,20260419,20260419,-2473205,2,FT0500062
SFT050006202,2001859,20260419,20260419,2473205,1,FT0500062
SFT050006301,2001163,20260419,20260419,-383243,2,FT0500063
SFT050006302,2002934,20260419,20260419,383243,1,FT0500063
SFT050006401,2001481,20260419,20260419,-1817584,2,FT0500064
SFT050006402,2002155,20260419,20260419,1817584,1,FT0500064
SFT050006501,2002106,20260419,20260419,-4287685,2,FT0500065
SFT050006502,2000471,20260419,20260419,4287685,1,FT0500065
SFT050006601,2002766,20260419,20260419,-3816342,2,FT0500066
SFT050006602,2002495,20260419,20260419,3816342,1,FT0500066
SFT050006701,2003091,20260419,20260419,-3110489,2,FT0500067
SFT050006702,2001316,20260419,20260419,3110489,1,FT0500067
SFT050006801,2002863,20260419,20260419,-2089855,2,FT0500068
SFT050006802,2000316,20260419,20260419,2089855,1,FT0500068
SFT050006901,2001691,20260419,20260419,-695064,2,FT0500069
SFT050006902,2000560,20260419,20260419,695064,1,FT0500069
SFT050007001,2000232,20260419,20260419,-3972810,2,FT0500070
SFT050007002,2003056,20260419,20260419,3972810,1,FT0500070
SFT050007101,2002277,20260419,20260419,-4220960,2,FT0500071
SFT050007102,2002825,20260419,20260419,4220960,1,FT0500071
SFT050007201,2000631,20260419,20260419,-4531707,2,FT0500072
SFT050007202,2003144,20260419,20260419,4531707,1,FT0500072
SFT050007301,2002412,20260419,20260419,-1888343,2,FT0500073
SFT050007302,2000367,20260419,20260419,1888343,1,FT0500073
SFT050007401,2002126,20260419,20260419,-2418742,2,FT0500074
SFT050007402,2002036,20260419,20260419,2418742,1,FT0500074
SFT050007501,2000153,20260419,20260419,-2518713,2,FT0500075
SFT050007502,2002216,20260419,20260419,2518713,1,FT0500075
SFT050007601,2001034,20260419,20260419,-3575950,2,FT0500076
SFT050007602,2003044,20260419,20260419,3575950,1,FT0500076
SFT050007701,2002878,20260419,20260419,-4844056,2,FT0500077
SFT050007702,2000305,20260419,20260419,4844056,1,FT0500077
SFT050007801,2002998,20260419,20260419,-3516204,2,FT0500078
SFT050007802,2002731,20260419,20260419,3516204,1,FT0500078
SFT050007901,2002064,20260419,20260419,-2855915,2,FT0500079
SFT050007902,2003073,20260419,20260419,2855915,1,FT0500079
SFT050008001,2001982,20260419,20260419,-3169115,2,FT0500080
SFT050008002,2000948,20260419,20260419,3169115,1,FT0500080
SFT050008101,2002383,20260419,20260419,-28199,2,FT0500081
SFT050008102,2002495,20260419,20260419,28199,1,FT0500081
SFT050008201,2002838,20260419,20260419,-352673,2,FT0500082
SFT050008202,2001091,20260419,20260419,352673,1,FT0500082
SFT050008301,2000022,20260419,20260419,-694899,2,FT0500083
SFT050008302,2002969,20260419,20260419,694899,1,FT0500083
SFT050008401,2001449,20260419,20260419,-2771663,2,FT0500084
SFT050008402,2002558,20260419,20260419,2771663,1,FT0500084
SFT050008501,2000049,20260419,20260419,-4719344,2,FT0500085
SFT050008502,2002366,20260419,20260419,4719344,1,FT0500085
SFT050008601,2001265,20260419,20260419,-546557,2,FT0500086
SFT050008602,2001908,20260419,20260419,546557,1,FT0500086
SFT050008701,2001524,20260419,20260419,-296639,2,FT0500087
SFT050008702,2002593,20260419,20260419,296639,1,FT0500087
SFT050008801,2001055,20260419,20260419,-245635,2,FT0500088
SFT050008802,2002611,20260419,20260419,245635,1,FT0500088
SFT050008901,2002403,20260419,20260419,-4376485,2,FT0500089
SFT050008902,2000359,20260419,20260419,4376485,1,FT0500089
SFT050009001,2000324,20260419,20260419,-2354574,2,FT0500090
SFT050009002,2000822,20260419,20260419,2354574,1,FT0500090
SFT050009101,2002609,20260419,20260419,-3935664,2,FT0500091
SFT050009102,2000300,20260419,20260419,3935664,1,FT0500091
SFT050009201,2003031,20260419,20260419,-1229737,2,FT0500092
SFT050009202,2001878,20260419,20260419,1229737,1,FT0500092
SFT050009301,2002479,20260419,20260419,-3023657,2,FT0500093
SFT050009302,2000737,20260419,20260419,3023657,1,FT0500093
SFT050009401,2000817,20260419,20260419,-2648288,2,FT0500094
SFT050009402,2001742,20260419,20260419,2648288,1,FT0500094
SFT050009501,2000751,20260419,20260419,-726309,2,FT0500095
SFT050009502,2000128,20260419,20260419,726309,1,FT0500095
SFT050009601,2002048,20260419,20260419,-4544642,2,FT0500096
SFT050009602,2001458,20260419,20260419,4544642,1,FT0500096
SFT050009701,2002189,20260419,20260419,-3903722,2,FT0500097
SFT050009702,2001458,20260419,20260419,3903722,1,FT0500097
SFT050009801,2003054,20260419,20260419,-3237113,2,FT0500098
SFT050009802,2003174,20260419,20260419,3237113,1,FT0500098
SFT050009901,2003146,20260419,20260419,-4946136,2,FT0500099
SFT050009902,2001624,20260419,20260419,4946136,1,FT0500099
SFT050010001,2000017,20260419,20260419,-2340544,2,FT0500100
SFT050010002,2001556,20260419,20260419,2340544,1,FT0500100
SFT050010101,2002598,20260419,20260419,-3807769,2,FT0500101
SFT050010102,2001975,20260419,20260419,3807769,1,FT0500101
SFT050010201,2001225,20260419,20260419,-4980211,2,FT0500102
SFT050010202,2002046,20260419,20260419,4980211,1,FT0500102
SFT050010301,2000544,20260419,20260419,-2257480,2,FT0500103
SFT050010302,2000985,20260419,20260419,2257480,1,FT0500103
SFT050010401,2000842,20260419,20260419,-2439779,2,FT0500104
SFT050010402,2002579,20260419,20260419,2439779,1,FT0500104
SFT050010501,2001878,20260419,20260419,-2803278,2,FT0500105
SFT050010502,2000578,20260419,20260419,2803278,1,FT0500105
SFT050010601,2002500,20260419,20260419,-1189161,2,FT0500106
SFT050010602,2000400,20260419,20260419,1189161,1,FT0500106
SFT050010701,2000361,20260419,20260419,-4403792,2,FT0500107
SFT050010702,2003173,20260419,20260419,4403792,1,FT0500107
SFT050010801,2003124,20260419,20260419,-2501974,2,FT0500108
SFT050010802,2001268,20260419,20260419,2501974,1,FT0500108
SFT050010901,2000629,20260419,20260419,-3698055,2,FT0500109
SFT050010902,2000283,20260419,20260419,3698055,1,FT0500109
SFT050011001,2001452,20260419,20260419,-1097807,2,FT0500110
SFT050011002,2001105,20260419,20260419,1097807,1,FT0500110
SFT050011101,2000742,20260419,20260419,-413530,2,FT0500111
SFT050011102,2001725,20260419,20260419,413530,1,FT0500111
SFT050011201,2000862,20260419,20260419,-2773083,2,FT0500112
SFT050011202,2002825,20260419,20260419,2773083,1,FT0500112
SFT050011301,2000093,20260419,20260419,-3839915,2,FT0500113
SFT050011302,2002046,20260419,20260419,3839915,1,FT0500113
SFT050011401,2000074,20260419,20260419,-1285764,2,FT0500114
SFT050011402,2002683,20260419,20260419,1285764,1,FT0500114
SFT050011501,2002581,20260419,20260419,-2060803,2,FT0500115
SFT050011502,2001599,20260419,20260419,2060803,1,FT0500115
SFT050011601,2000247,20260419,20260419,-2155179,2,FT0500116
SFT050011602,2002036,20260419,20260419,2155179,1,FT0500116
SFT050011701,2000353,20260419,20260419,-1195528,2,FT0500117
SFT050011702,2002701,20260419,20260419,1195528,1,FT0500117
SFT050011801,2002373,20260419,20260419,-2432707,2,FT0500118
SFT050011802,2000903,20260419,20260419,2432707,1,FT0500118
SFT050011901,2001511,20260419,20260419,-3107092,2,FT0500119
SFT050011902,2000283,20260419,20260419,3107092,1,FT0500119
SFT050012001,2001265,20260419,20260419,-37115,2,FT0500120
SFT050012002,2002604,20260419,20260419,37115,1,FT0500120
SFT050012101,2001937,20260419,20260419,-1881482,2,FT0500121
SFT050012102,2001239,20260419,20260419,1881482,1,FT0500121
SFT050012201,2002747,20260419,20260419,-2058156,2,FT0500122
SFT050012202,2002475,20260419,20260419,2058156,1,FT0500122
SFT050012301,2002976,20260419,20260419,-1003329,2,FT0500123
SFT050012302,2000405,20260419,20260419,1003329,1,FT0500123
SFT050012401,2001232,20260419,20260419,-445612,2,FT0500124
SFT050012402,2002070,20260419,20260419,445612,1,FT0500124
SFT050012501,2002056,20260419,20260419,-4373837,2,FT0500125
SFT050012502,2002875,20260419,20260419,4373837,1,FT0500125
SFT050012601,2002325,20260419,20260419,-840952,2,FT0500126
SFT050012602,2001959,20260419,20260419,840952,1,FT0500126
SFT050012701,2002498,20260419,20260419,-3036359,2,FT0500127
SFT050012702,2003041,20260419,20260419,3036359,1,FT0500127
SFT050012801,2001709,20260419,20260419,-337066,2,FT0500128
SFT050012802,2002581,20260419,20260419,337066,1,FT0500128
SFT050012901,2001054,20260419,20260419,-884568,2,FT0500129
SFT050012902,2001757,20260419,20260419,884568,1,FT0500129
SFT050013001,2002644,20260419,20260419,-4779343,2,FT0500130
SFT050013002,2000233,20260419,20260419,4779343,1,FT0500130
SFT050013101,2002825,20260419,20260419,-4613053,2,FT0500131
SFT050013102,2002457,20260419,20260419,4613053,1,FT0500131
SFT050013201,2000471,20260419,20260419,-27799,2,FT0500132
SFT050013202,2002825,20260419,20260419,27799,1,FT0500132
SFT050013301,2002900,20260419,20260419,-4033524,2,FT0500133
SFT050013302,2000383,20260419,20260419,4033524,1,FT0500133
SFT050013401,2002085,20260419,20260419,-1693101,2,FT0500134
SFT050013402,2002126,20260419,20260419,1693101,1,FT0500134
SFT050013501,2000628,20260419,20260419,-3768303,2,FT0500135
SFT050013502,2000689,20260419,20260419,3768303,1,FT0500135
SFT050013601,2003101,20260419,20260419,-1954180,2,FT0500136
SFT050013602,2000154,20260419,20260419,1954180,1,FT0500136
SFT050013701,2001313,20260419,20260419,-3855482,2,FT0500137
SFT050013702,2002813,20260419,20260419,3855482,1,FT0500137
SFT050013801,2000894,20260419,20260419,-3747677,2,FT0500138
SFT050013802,2001164,20260419,20260419,3747677,1,FT0500138
SFT050013901,2002615,20260419,20260419,-2573381,2,FT0500139
SFT050013902,2001166,20260419,20260419,2573381,1,FT0500139
SFT050014001,2002437,20260419,20260419,-4172316,2,FT0500140
SFT050014002,2000758,20260419,20260419,4172316,1,FT0500140
SFT050014101,2001047,20260419,20260419,-3383493,2,FT0500141
SFT050014102,2002840,20260419,20260419,3383493,1,FT0500141
SFT050014201,2002100,20260419,20260419,-3461829,2,FT0500142
SFT050014202,2002162,20260419,20260419,3461829,1,FT0500142
SFT050014301,2000801,20260419,20260419,-2502505,2,FT0500143
SFT050014302,2000766,20260419,20260419,2502505,1,FT0500143
SFT050014401,2001150,20260419,20260419,-3894211,2,FT0500144
SFT050014402,2002266,20260419,20260419,3894211,1,FT0500144
SFT050014501,2000024,20260419,20260419,-2456125,2,FT0500145
SFT050014502,2002917,20260419,20260419,2456125,1,FT0500145
SFT050014601,2002373,20260419,20260419,-4019473,2,FT0500146
SFT050014602,2001796,20260419,20260419,4019473,1,FT0500146
SFT050014701,2002472,20260419,20260419,-798690,2,FT0500147
SFT050014702,2000585,20260419,20260419,798690,1,FT0500147
SFT050014801,2000683,20260419,20260419,-3010003,2,FT0500148
SFT050014802,2001914,20260419,20260419,3010003,1,FT0500148
SFT050014901,2001401,20260419,20260419,-82374,2,FT0500149
SFT050014902,2001288,20260419,20260419,82374,1,FT0500149
SFT050015001,2000786,20260419,20260419,-4722869,2,FT0500150
SFT050015002,2002579,20260419,20260419,4722869,1,FT0500150
SFT050015101,2000673,20260419,20260419,-4427480,2,FT0500151
SFT050015102,2002295,20260419,20260419,4427480,1,FT0500151
SFT050015201,2001017,20260419,20260419,-3558907,2,FT0500152
SFT050015202,2001184,20260419,20260419,3558907,1,FT0500152
SFT050015301,2000241,20260419,20260419,-1873531,2,FT0500153
SFT050015302,2002697,20260419,20260419,1873531,1,FT0500153
SFT050015401,2003148,20260419,20260419,-213085,2,FT0500154
SFT050015402,2001401,20260419,20260419,213085,1,FT0500154
SFT050015501,2002356,20260419,20260419,-4233972,2,FT0500155
SFT050015502,2000529,20260419,20260419,4233972,1,FT0500155
SFT050015601,2000873,20260419,20260419,-1720996,2,FT0500156
SFT050015602,2000059,20260419,20260419,1720996,1,FT0500156
SFT050015701,2001773,20260419,20260419,-3487552,2,FT0500157
SFT050015702,2002522,20260419,20260419,3487552,1,FT0500157
SFT050015801,2002219,20260419,20260419,-4621452,2,FT0500158
SFT050015802,2000673,20260419,20260419,4621452,1,FT0500158
SFT050015901,2001714,20260419,20260419,-2239278,2,FT0500159
SFT050015902,2001804,20260419,20260419,2239278,1,FT0500159
SFT050016001,2000319,20260419,20260419,-1626725,2,FT0500160
SFT050016002,2002663,20260419,20260419,1626725,1,FT0500160
SFT050016101,2003148,20260419,20260419,-2123349,2,FT0500161
SFT050016102,2000674,20260419,20260419,2123349,1,FT0500161
SFT050016201,2001203,20260419,20260419,-1285958,2,FT0500162
SFT050016202,2001945,20260419,20260419,1285958,1,FT0500162
SFT050016301,2002620,20260419,20260419,-2486990,2,FT0500163
SFT050016302,2003122,20260419,20260419,2486990,1,FT0500163
SFT050016401,2002761,20260419,20260419,-1825894,2,FT0500164
SFT050016402,2001945,20260419,20260419,1825894,1,FT0500164
SFT050016501,2000301,20260419,20260419,-3794684,2,FT0500165
SFT050016502,2002370,20260419,20260419,3794684,1,FT0500165
SFT050016601,2000361,20260419,20260419,-890752,2,FT0500166
SFT050016602,2001333,20260419,20260419,890752,1,FT0500166
SFT050016701,2002284,20260419,20260419,-3847028,2,FT0500167
SFT050016702,2002762,20260419,20260419,3847028,1,FT0500167
SFT050016801,2002553,20260419,20260419,-1154714,2,FT0500168
SFT050016802,2003156,20260419,20260419,1154714,1,FT0500168
SFT050016901,2002933,20260419,20260419,-1253907,2,FT0500169
SFT050016902,2001165,20260419,20260419,1253907,1,FT0500169
SFT050017001,2003161,20260419,20260419,-3617515,2,FT0500170
SFT050017002,2002727,20260419,20260419,3617515,1,FT0500170
SFT050017101,2002333,20260419,20260419,-2278924,2,FT0500171
SFT050017102,2000197,20260419,20260419,2278924,1,FT0500171
SFT050017201,2001351,20260419,20260419,-2518039,2,FT0500172
SFT050017202,2000141,20260419,20260419,2518039,1,FT0500172
SFT050017301,2000230,20260419,20260419,-2290977,2,FT0500173
SFT050017302,2002618,20260419,20260419,2290977,1,FT0500173
SFT050017401,2001836,20260419,20260419,-1769670,2,FT0500174
SFT050017402,2002838,20260419,20260419,1769670,1,FT0500174
SFT050017501,2002472,20260419,20260419,-1483623,2,FT0500175
SFT050017502,2002849,20260419,20260419,1483623,1,FT0500175
SFT050017601,2000886,20260419,20260419,-2786889,2,FT0500176
SFT050017602,2000021,20260419,20260419,2786889,1,FT0500176
SFT050017701,2000492,20260419,20260419,-3997019,2,FT0500177
SFT050017702,2000891,20260419,20260419,3997019,1,FT0500177
SFT050017801,2003197,20260419,20260419,-3063172,2,FT0500178
SFT050017802,2003022,20260419,20260419,3063172,1,FT0500178
SFT050017901,2002838,20260419,20260419,-1943171,2,FT0500179
SFT050017902,2002969,20260419,20260419,1943171,1,FT0500179
SFT050018001,2003022,20260419,20260419,-4663520,2,FT0500180
SFT050018002,2001694,20260419,20260419,4663520,1,FT0500180
SFT050018101,2001854,20260419,20260419,-2575028,2,FT0500181
SFT050018102,2002690,20260419,20260419,2575028,1,FT0500181
SFT050018201,2003053,20260419,20260419,-4354207,2,FT0500182
SFT050018202,2002455,20260419,20260419,4354207,1,FT0500182
SFT050018301,2001709,20260419,20260419,-2326629,2,FT0500183
SFT050018302,2002483,20260419,20260419,2326629,1,FT0500183
SFT050018401,2002958,20260419,20260419,-2014594,2,FT0500184
SFT050018402,2000672,20260419,20260419,2014594,1,FT0500184
SFT050018501,2001346,20260419,20260419,-4208889,2,FT0500185
SFT050018502,2002472,20260419,20260419,4208889,1,FT0500185
SFT050018601,2001839,20260419,20260419,-4356824,2,FT0500186
SFT050018602,2002102,20260419,20260419,4356824,1,FT0500186
SFT050018701,2001917,20260419,20260419,-168248,2,FT0500187
SFT050018702,2002850,20260419,20260419,168248,1,FT0500187
SFT050018801,2002969,20260419,20260419,-3597177,2,FT0500188
SFT050018802,2001057,20260419,20260419,3597177,1,FT0500188
SFT050018901,2000093,20260419,20260419,-1026733,2,FT0500189
SFT050018902,2000357,20260419,20260419,1026733,1,FT0500189
SFT050019001,2001333,20260419,20260419,-2748200,2,FT0500190
SFT050019002,2003192,20260419,20260419,2748200,1,FT0500190
SFT050019101,2002919,20260419,20260419,-4743029,2,FT0500191
SFT050019102,2002878,20260419,20260419,4743029,1,FT0500191
SFT050019201,2002640,20260419,20260419,-4690869,2,FT0500192
SFT050019202,2001832,20260419,20260419,4690869,1,FT0500192
SFT050019301,2001354,20260419,20260419,-3857747,2,FT0500193
SFT050019302,2000435,20260419,20260419,3857747,1,FT0500193
SFT050019401,2002109,20260419,20260419,-1131375,2,FT0500194
SFT050019402,2002006,20260419,20260419,1131375,1,FT0500194
SFT050019501,2002369,20260419,20260419,-2184288,2,FT0500195
SFT050019502,2000396,20260419,20260419,2184288,1,FT0500195
SFT050019601,2002658,20260419,20260419,-3240764,2,FT0500196
SFT050019602,2000449,20260419,20260419,3240764,1,FT0500196
SFT050019701,2002484,20260419,20260419,-2844438,2,FT0500197
SFT050019702,2001778,20260419,20260419,2844438,1,FT0500197
SFT050019801,2001723,20260419,20260419,-1009980,2,FT0500198
SFT050019802,2000673,20260419,20260419,1009980,1,FT0500198
SFT050019901,2002476,20260419,20260419,-3824759,2,FT0500199
SFT050019902,2002472,20260419,20260419,3824759,1,FT0500199
SFT050020001,2000338,20260419,20260419,-136243,2,FT0500200
SFT050020002,2002969,20260419,20260419,136243,1,FT0500200
SFT050020101,2001318,20260419,20260419,-643169,2,FT0500201
SFT050020102,2001487,20260419,20260419,643169,1,FT0500201
SFT050020201,2002250,20260419,20260419,-1846768,2,FT0500202
SFT050020202,2001725,20260419,20260419,1846768,1,FT0500202
SFT050020301,2001783,20260419,20260419,-4337043,2,FT0500203
SFT050020302,2000445,20260419,20260419,4337043,1,FT0500203
SFT050020401,2003184,20260419,20260419,-1818161,2,FT0500204
SFT050020402,2002119,20260419,20260419,1818161,1,FT0500204
SFT050020501,2000012,20260419,20260419,-4008682,2,FT0500205
SFT050020502,2000490,20260419,20260419,4008682,1,FT0500205
SFT050020601,2002245,20260419,20260419,-1846177,2,FT0500206
SFT050020602,2000455,20260419,20260419,1846177,1,FT0500206
SFT050020701,2001463,20260419,20260419,-1519790,2,FT0500207
SFT050020702,2000715,20260419,20260419,1519790,1,FT0500207
SFT050020801,2003187,20260419,20260419,-540476,2,FT0500208
SFT050020802,2000049,20260419,20260419,540476,1,FT0500208
SFT050020901,2000961,20260419,20260419,-3070023,2,FT0500209
SFT050020902,2002370,20260419,20260419,3070023,1,FT0500209
SFT050021001,2003072,20260419,20260419,-2934915,2,FT0500210
SFT050021002,2003057,20260419,20260419,2934915,1,FT0500210
SFT050021101,2001709,20260419,20260419,-2151273,2,FT0500211
SFT050021102,2000746,20260419,20260419,2151273,1,FT0500211
SFT050021201,2001227,20260419,20260419,-3010322,2,FT0500212
SFT050021202,2002346,20260419,20260419,3010322,1,FT0500212
SFT050021301,2001057,20260419,20260419,-4418243,2,FT0500213
SFT050021302,2001664,20260419,20260419,4418243,1,FT0500213
SFT050021401,2001163,20260419,20260419,-1131808,2,FT0500214
SFT050021402,2000024,20260419,20260419,1131808,1,FT0500214
SFT050021501,2001859,20260419,20260419,-1335960,2,FT0500215
SFT050021502,2002852,20260419,20260419,1335960,1,FT0500215
SFT050021601,2002486,20260419,20260419,-4722549,2,FT0500216
SFT050021602,2002220,20260419,20260419,4722549,1,FT0500216
SFT050021701,2001016,20260419,20260419,-2640133,2,FT0500217
SFT050021702,2001220,20260419,20260419,2640133,1,FT0500217
SFT050021801,2000098,20260419,20260419,-1559086,2,FT0500218
SFT050021802,2002598,20260419,20260419,1559086,1,FT0500218
SFT050021901,2001375,20260419,20260419,-3678951,2,FT0500219
SFT050021902,2002955,20260419,20260419,3678951,1,FT0500219
SFT050022001,2000431,20260419,20260419,-2125758,2,FT0500220
SFT050022002,2003135,20260419,20260419,2125758,1,FT0500220
